au.net.causal.shoelaces	shoelaces-apphome-integration-tests-standalone	2.0		N/A
io.horizen	sidechains-sdk-utxo_sctools	0.12.0		81ecf2b55e12f1b476a03ad34efa2df38543ee2e
io.horizen	sidechains-sdk-utxo_sctools	0.12.0-RC1		ec94d8c2d3d1c7a78028e0a92b63fb7cfc2d79c5
io.horizen	sidechains-sdk-utxo_sctools	0.12.0-RC2		22e2ee74eefcb72f89e397032fe44d976f48a596
io.horizen	sidechains-sdk-utxo_sctools	0.13.0-RC1		20391301c0fddf1d3fdd503c9845cff47a01a6ab
io.horizen	sidechains-sdk-utxo_sctools	0.7.0		03e3d484d28f0ca0224136e8cae247577c263a42
io.horizen	sidechains-sdk-utxo_sctools	0.7.1		2e8252469754c6d7ab322900ecdb6c1391614111
io.horizen	sidechains-sdk-utxo_sctools	0.7.2		67c8909eee96d9711905622036f32290f4f872ae
io.horizen	sidechains-sdk-utxo_sctools	0.8.0		c81d02eea4e0cbf2ba6734d369c46e830b689cfb
io.horizen	sidechains-sdk-utxo_sctools	0.8.1		83495f879b1974ea4ca784dafab5be09c25bee46
io.horizen	sidechains-sdk-utxo_sctools	0.9.0		6e0b9731f48622fe7d83f76d622dfa61da326576
io.leonard	onebusaway-gtfs	1.3.103		055556f4564b0cad6ca4c6804fa27182e1374762
io.leonard	onebusaway-gtfs	1.3.112		935567769f98572fa9a9cca63195954c5d4d6d4c
io.leonard	onebusaway-gtfs	1.3.112.1		3288e05fc6711ab97b95df212fdc58b42d3fb5ad
io.leonard	onebusaway-gtfs	1.3.113		7e449c3c52c7addfcc9dacb0d635de5317594893
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.0.0.Alpha3		184798ac831cbd341d21734653ecd57be697e298
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.0.0.CR1		b480fd5b07227ef860edef117f0ce5004719ee05
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.0.0.CR2		bbc6d2f6013f6c87debe1339ae0c749ec76beeea
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.0.0.CR3		450c2c3d74397ef354e8c6a5298786b9eb244b87
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.0.0.Final		aa5c1c6671e76fa28b0715c26fb3195d4bc97fec
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.0.1.Final		25c4e24fc5dc59758b34e0c97b9ee9b7583f36d1
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.0.2.Final		b98ef9e8f72d2ee80c78e3c9ba118ea086629983
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.0.3.Final		209f9d0d594e3c106747140511b02861ab4cd869
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.1.0.CR1		eeccf4c6158adfbd7413c64745db71ad4820a0f3
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.1.0.Final		218f4b9b00e52765236dced447720dc2b186ac27
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.1.1.Final		65fe3e56bca0b2db7e7c96d8b721446a974f71e0
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.1.2.Final		898c1f57be35c7e290a0751348d264d29f1d0f02
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.1.3.Final		370addad4b83cd66ef6de927b6561695a8a06a36
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.1.4.Final		42aed7280d9a12fbd87b5f64dc7e7d49df111587
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.10.0.CR1		5fde2fe1b4d4d5b78b492aeb20ff16679d55d5c2
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.10.0.Final		76108a9d2f9a68eed14404d3c06805630e365e68
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.10.1.Final		6576a890ead3bf60cd111b49c4ccae00b9e7cef3
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.10.2.Final		f4c39b848006767e3eff5108b16bfd1788aebff8
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.10.3.Final		b59c74f6149b21446fef3978bdca49b3a981ad67
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.10.4.Final		97b90fe08ef48dc2598304bc43bd13bcfc20a71a
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.11.0.CR1		197b620b0d869200b8348eb88adba0f3e3e37e96
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.11.0.Final		68e16adc60d56b6a2ce2e1cd91cb7bb5b3af0806
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.11.1.Final		17640dcc417f1f534dc5aafa1ea776e9dae65179
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.11.2.Final		1bb02d0107319bd0f75d8585e79cda95891477a0
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.11.3.Final		b1ca953e5220ca302357953a18224a15819dc5a2
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.12.0.CR1		0ec0a012695f602ab6084b10d0d94cfc98c05643
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.12.0.Final		68745c4d63cfaae7aee50d72f904bb7a2170897c
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.12.1.Final		3887815e64aef9bd0fa1f93dceaa9bd8b5745dce
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.12.2.Final		d35980c04d22e071b3cd2debd4438b93337329b8
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.12.3.Final		b200d450f57a9203d0d8434d5635215708a35a37
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.13.0.CR1		37bfe2257fc850cc5e56780cb2e2ebe377dba7ac
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.13.0.Final		befd6fa028a4345f050a8a82aac57066afd9ded5
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.13.1.Final		81bd36baca858adf23f6222b23f6c5145500eb7b
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.13.2.Final		7e22cee0c75d3fc7d853dfd598468a84b815e1f0
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.13.3.Final		5d335f87117f25c7a0710670f31f745c28bdc5bf
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.13.4.Final		d1c02dede9222a7b59966f15beb7f979001e893b
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.13.5.Final		ac3e962f4b749d86b44f246a34167a6ea3e88710
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.13.6.Final		9610981e2301b03b4c00c8ab5c57e5474d097cf5
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.13.7.Final		e11a3716584be8490e0efe073a2d824ef4dac5fb
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.13.8.Final		1df5a28c1189aa6efc4eef9a8a7dae0b0779522e
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.13.9.Final		59017299c1c37ba45dca4a2f1932ac4f2bd281ed
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.14.0.CR1		74d1e7b3e83c68cc1f0fb928b138f4116ab838e0
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.14.0.Final		0dd0b10cd963c5d82d822d12c1974022e965aa71
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.14.1.Final		87ffbf49b28d23d607f1a304bc1acdb916939a99
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.14.2.Final		43b55dabfa07d5e8656d530621bd0f8534d64ad2
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.14.3.Final		4d815ebc559f9889f9a041bdd5510de54aa6b6fb
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.15.0.CR1		c0b7274817d1f017cb971a464a1212c4d7deb2c8
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.15.0.Final		6dddb06313c1541c8984ce24832a56a9e2044661
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.15.1.Final		15d548205bdea0ca033ac44911edd2614244d39f
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.15.2.Final		20cf4e0e40e19ddc887d5a7000c20137d3757dc9
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.15.3.Final		2056ada3f14b674f46126226fcc132246394dd3c
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.0.CR1		eb27ce46ea40447166715ca28cb40331c73ee2d1
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.0.Final		b11655361365faaa8f9801de5b31ab3a0ec497cf
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.1.Final		1a248f96a0fad3d7c84a725dde3166784653531d
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.10.Final		247105b706f9488d49ede0fe60961c88e9c8dd18
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.11.Final		09c7ed76df3b2bec39a91855826798dd7566d190
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.12.Final		5acd97008736ad0569a81c181b28c442b6fc2b23
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.2.Final		fe3a643ec7ecb90a598059d026edd9fc306fd568
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.3.Final		df6898fda626e594a49dec68a53ebe7a2e4c361e
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.4.Final		52fa90e67fb2e82daf36ba3e9fef2d49455a333f
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.5.Final		d0c41e0eb5e6f123c89857418c450b290bc2dd64
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.6.Final		6f9e665403f42485863f42b5718dbcb280568cfa
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.7.Final		dce2b2a5203af4a26d7900e2bc8e3aa70a54d60e
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.8.Final		134f8d7d0c951dacf096e38e1e98e5a443f4cb43
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.16.9.Final		68692620a3297d65ffbdf57f259e4a194c38e347
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.2.0.CR1		25620638e503e39780894719b7145734bbcb6dcc
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.2.0.Final		dcd35a5b45498d88f7d20b19cc758132f3061934
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.2.1.Final		363c38872b47585e0baf08de3bed5340aa097d8f
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.2.2.Final		44e9eb8c4075d3dd515edf3c475ad9675b11ac66
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.2.3.Final		3b9e1b4c024cc1623c0e3d755b24408b185ba7d9
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.2.4.Final		1e2937c4f33ba8363999498689cea25c916d9da7
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.2.5.Final		3da486ad9736274aaba4bef3a84f0c095712876d
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.3.0.CR1		490a4532443987ce707252f7984df1610f84a90c
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.3.0.Final		d780f89420c6a5f4ee6e6280df2dd37618df3e43
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.3.1.Final		6259f63dc8119afa3abbe3a36dec179d6ca2b333
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.4.0.CR1		3646d37c16d03fc8b2cba2108b9e6d868b379f32
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.4.0.Final		6a3400ba9c7ebe48d5ff82f92ea2ef6e6d1a5ae0
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.4.1.Final		ec4c72258e8c8b1e1a93d4683f6b90353c3ae340
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.4.2.Final		d007eb208b29f442b7c2f00f86c00d0d61d5d7f1
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.5.0.CR1		52db9993b0bd62c9114370cf7d00dfef5835160d
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.5.0.Final		75c0643f0b17870bfba34041898e4e63b1adc4c7
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.5.1.Final		23eebd5d5a46adeecf761fe2f85f265a96eaf3f4
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.5.2.Final		c674be08f3e15d8741e10ea7fb2c89dee09a3ac1
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.5.3.Final		3b69b02dcc38922297a17f2cad6963ca97815376
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.5.4.Final		869c42648d17e820e31bc07b256566f5803e96d9
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.6.0.CR1		54e4924b9da4e382c42f49928816e6bf24a0db72
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.6.0.Final		5fa0cafef68af1ca396fcbab00c212828807d124
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.6.1.Final		c5a8612ca7e8be0a69651b1cacb2e194fd5ea514
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.6.2.Final		f47b31e47dad3f3141ff26b7fb573a52a5101b6d
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.6.3.Final		35d6b15c2a1f5c0fef2cefd74bfd3485d87049d1
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.7.0.CR1		cb9706f73731b8e7234ba56b2b8acbd17ec1b10a
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.7.0.Final		37cd782b47de5d8f26369f6af8ab37f8bc33c3c9
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.7.1.Final		8f1874197580fcf871fe3263f2a1edb7956c7f67
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.7.2.Final		951a35b3460c91b993f732ca05a60eb8f70015ba
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.7.3.Final		409f583185ee10510157707038f897ac5902337c
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.7.4.Final		afd492b91b49cb33c6d9d1a7c69635dd0cda9e21
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.7.5.Final		0452d7be673d3aa7ca9fb09ac2fd0f139b2968e3
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.7.6.Final		17c8d2af60e3e9317f3fcf213a8493ed9e7f9a39
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.7.7.Final		0b57737932114aa7256fd1f0aa23332b695fe844
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.8.0.CR1		a5d4c326732b8ddaad99ffd4956a228434a60c99
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.8.0.Final		cff6a7591e9ab2699270451be23e9fe7d6e87e35
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.8.1.Final		1e2ae62aa9151a807936e443f953fef8d7cd5f53
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.8.2.Final		129813127b56db94683c5f187817119eed76a46c
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.8.3.Final		d74e849648c06bdb735b839d3f8d837615bac9f3
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.9.0.CR1		4e85f1b02e6e737a25eb8bb971975ffbf7120e93
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.9.0.Final		73632e415b0c7297475b90d57bec9ee21a4c01d6
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.9.1.Final		70845cca24ae8056d7b64dde23e6dea0a05fe7d6
io.quarkus	quarkus-smallrye-graphql-client-deployment	2.9.2.Final		3324eba866f465358755b3fbbb7f01249d88ab16
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.0.Alpha1		f2488414f7ccb3fbde23b2eacf72ab940f3f348a
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.0.Alpha2		e97c2864eebba06e6e54a98a143de37fb4832125
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.0.Alpha3		8b5808672d946db4cf21217b9394c0915aa8577c
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.0.Alpha4		51ecffbf258af64290ab8e52e36d370e1ecc57b4
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.0.Alpha5		cd2b232983f12d9ebd4d7f9fde6e7a9760c50f08
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.0.Alpha6		388cca909f596855800c82b2a0437261220d2a5d
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.0.Beta1		8d4bef692a8e7195db140eefeae7632ef88b4653
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.0.CR1		2044d85a59e4a54c3178e9efda592eb0c40fa38e
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.0.CR2		8c3f89cf210bec20bb530794bdb81a2898cd1566
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.0.Final		790046d312085925045a8c871d7d044256b2c95a
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.1.Final		ab02bd3232f320ef15834ea8a1484efccf5d6c22
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.2.Final		a6f3c0600f71d1da854413912c91922aefa042f8
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.3.Final		cab301eb07f62f3413da45bae9111b2c415fac49
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.0.4.Final		2ce1b2af67b7f15bae9733da4e4a1fa88ea1ecdb
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.1.0.CR1		08d10ced740cd6162b2e5a6a423e197abb7dfb4b
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.1.0.Final		f2a2a7c08ad5ffb36f3c6b7f081f511acaee2c29
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.1.1.Final		ad1dbb1bfb4ac43d1f6442943aa8c52074f19585
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.1.2.Final		bc37a648df680872b2e5c6de11fc42be4d4d1970
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.1.3.Final		f7dec1f4b23c5958aa52b59553eddb8867a880bc
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.10.0		49f28e97ef563d8ae6c2949c4bbe737af009ef25
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.10.0.CR1		e11fa11631aa28e2d0c4a88a8c1789505ae03282
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.10.1		f654c7b019bff1180241989b04491d7d33316f62
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.10.2		f6290d833ca565e40e9496bab8d092fd43b2a196
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.11.0		d211314c9be19a9e8b38dea52bc55dd86135f93b
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.11.0.CR1		63f3512fbafeb41cef024329be09a6c7dad0d628
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.11.1		3575ab0e57728e8d75443e709a06e342b58e35f0
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.11.2		fbe2788fd507367c062f3abd4a0c3410bf57492d
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.11.3		aaebf65207f94e6943549a344a6bd391f070286f
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.12.0		5bd5591be66cca8352f586d5a4fe1e67840c41b6
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.12.0.CR1		97f1bbd37644d1d2efe0c5111cd077866de5a8c9
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.12.1		e1454ac52187dbeaa653645d63e1f67163f6104a
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.12.2		ffbe84b8a14d3341813bf546e741ed0343a9ab61
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.12.3		aa6c5f650f999bf9f94f8d5617e2ef4d68d5f03c
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.13.0		d8f6019780322cedcb8ddccf7ca1d40caf4595a9
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.13.0.CR1		2a84e56b8e26d9b431c0748c0a6fc0ebd2ecf03f
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.13.1		e1c4493120286e26216a869364f5b637d83063a6
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.13.2		b685cc5af28a5458fdade5ea2a5aefabd2bb9313
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.13.3		050db6d0e53826058e314779e47a7b3f1fe7e185
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.14.0		0c30049e56fc42f93f395a5bf0d83af2bc830641
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.14.0.CR1		a7377bf2ca21492677c87a764b775ba298a73a70
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.14.1		913c02e26adf7bdfb97471baac5b8ab22298546a
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.14.2		b1c4c30337ea8808452cf4db2c00b809bd774235
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.14.3		2e607c01bf0ec29eb60a6bf9303c85d1922c65fa
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.14.4		80f749269f05ce92d2582fe9df5ffbf262ae42d1
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.15.0		36fef481bf3ae68972d22d0b69f2e7f7edcc9391
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.15.0.CR1		8bee57b2bce4acc0a39f6f4ef9fafd1a0529a6e1
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.15.1		aac6a9e1ba34e70d9a33f84349530acba609054c
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.15.2		49e7721e7c65a1913caaa99e97bd1cb300236696
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.15.3		55b17950d0bce7344581e2cddb7356e5464d60e7
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.15.3.1		ce33d377b0749fdc38e9758fa4a42966b67220e9
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.15.4		540cbcf6d145b053e88cc8a2b441d63e817758a0
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.16.0		fa9a280b589ebdd4ea82e1dd78583dedbaee614b
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.16.0.CR1		8c6347c5fe7fab05afe5167c609135b1b2383fad
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.16.1		76874240d83e431f186f9bfa2f0058aaf2877083
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.16.2		56c02932972310738f6a36ea10ea3c3bf88756db
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.16.3		093739a5301d5cf0de42977265b70a120c8ab844
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.16.4		cf3d694dd08ccc541f175f4820a4da214c0984f6
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.17.0		f1e749a042e252ffd2da7b6bf664ae7d77aadeb1
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.17.0.CR1		70730e18b2a4276dfb21e49a4d4cbe949a9202fc
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.17.1		1eca2b8922fb3d3b4558a7b989a6d3e12f08fd36
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.17.2		cfba91067a500103d1ea6ae6fcdce3572e6e9895
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.17.3		cbdad82821e0fe2a5224a4999c46dc43ad471281
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.17.4		f210ee7e551c93505f760e41ac323219ca6f4d39
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.17.5		a3e26919c6daef10fcd14f4c2e5eec112b1e8531
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.17.6		7f94869cd6454ffbbfe3901ad745b01393a3849e
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.17.7		76c4bd88dd0d760ce76355aefbbea3525c481ef3
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.17.8		3cfbba05ef8acdf2f3ce6c7318569d7d1dbd366e
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.18.0		065bf6616a9b9f64d98153fe2d3d7a53479b2c73
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.18.0.CR1		a882c5669d98ede01cee5e3fa8bb2a0f79aafe84
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.18.1		767cfcb732d17e6a0f52b14f93cdb0e8c09bf951
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.18.2		65e3fc28e75cf095c082e856606b9c5f5f270ad3
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.18.3		21bd13b84572beefe59e29a86c8d714c6de12aa4
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.18.4		8b006a793966a05c76f49f3946929bb7a698a7a6
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.19.0		7bac86df0e2d69dda6535b4fe5c96c603db21bab
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.19.0.CR1		f4648ae243a3134d3086005ce3204fc2f15db101
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.19.1		ae4d78f32476f4d9fd2108eca780f4d4435111bb
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.19.2		c57331b115b4cbb9c58b160b1751011bca611995
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.19.3		c043922b10180d8d9eb23fc0703b75fb3152de6e
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.19.4		7d4b0607dd3e6f95a13862214cbd5fb2f03aee04
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.0.CR1		491c4f6cd49f5a8c0247230e07af72070e264e71
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.0.Final		467743e6864276aa8dc5220cd7bb45fd0bd505dd
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.1.Final		7a2f4c91655f6bf8c797e7fc1888f97ec64130dc
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.10.Final		159490f4d5cf99e46be4cb9cbb079a3837661087
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.11.Final		30157cecd69e3480078cce977ee1d83706e88371
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.12.Final		a4692eb78bda87d429adfa38ad2a2cd547a4c284
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.2.Final		3308b14526192c2c24e392744eb55163e5cd7d31
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.3.Final		bf026884bd7acbb6a66f3e6e52d0ec8c6da6b273
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.4.Final		8ab20144ddfc47f68b61586d1f2dd52bb94052d2
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.5.Final		3ac5f2438325e976015f84f7698200352dd051cc
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.6.Final		a67d597acd6ee83213b5d3af76b044e21730334c
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.7.Final		6f963a82bcde11c856b69ab93565f28543f4ac2b
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.8.Final		1dbce1bc59824460dd8e2be82cce6ce7592ccc27
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.2.9.Final		e19c7b3d1db15c2f6706bdc0bc17911c8eab069a
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.20.0		afac8863516e6b4f33658f3e469408f76c439313
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.20.0.CR1		6246de2c0a84282e1dcf22e4233fb03b719f7bdf
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.21.0		ca68b46e1fdf667174eaf48f48a08b94afaeda26
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.21.0.CR1		a1fe8c856cfa2733922074083f78a6b4a4459b15
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.21.1		a9e1491c89fc9c1543e55637160f42615ebea1ed
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.21.2		ea29bf5735939722ec3e82e3619e97cf1f42b5c0
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.21.3		5126bd509134c8ae8a1bec9a8f9cdc4500ec5370
io.quarkus	quarkus-smallrye-graphql-client-deployment	3.21.4		b5a95d8dc65c2526baa10b1e59ff0e9534e6f93c
