avalon-http	avalon	http		N/A
net.officefloor.persistence	officejpa	3.37.0		dabbea88e57d33aca98ad0c2b7957750120f4d7a
net.officefloor.persistence	officejpa	3.38.0		2ad8217186fc33e3a1a37e562dcbf6bb6c3e7771
net.officefloor.persistence	officejpa	3.39.0		3ebff8fa6f7120671ffe34ce56105ed99e785aff
net.officefloor.persistence	officejpa	3.4.0		93c4f9bf8e144937aa98d34c21b955b5141a9837
net.officefloor.persistence	officejpa	3.40.0		69a50b4ba7552cbb26e48e7dfbabbd0a76c4a232
net.officefloor.persistence	officejpa	3.5.0		f15fc1fd5894fe7de16d3f7fa9c442e0a1e7728c
net.officefloor.persistence	officejpa	3.5.1		13651cc31fc886f40dbd6fcad51901ef88c92c25
net.officefloor.persistence	officejpa	3.6.0		9b9fa586a913ec660192a56b9612dd922a1081f7
net.officefloor.persistence	officejpa	3.6.1		09c8fd0b2b73ef7d17de6c5719ec1242e01dc111
net.officefloor.persistence	officejpa	3.6.2		01886b968eedfb030393aad60cca54de3020afd6
net.officefloor.persistence	officejpa	3.7.0		ec2dd9885ba20036044fb2eb79cdce04fbe76b8c
net.officefloor.persistence	officejpa	3.8.0		a0bf1a85ac7adb1c81650a15d02d40f9e446467f
net.officefloor.persistence	officejpa	3.9.0		6d2e606fb78fbf86aa70762385d8b12edf590dfe
net.officefloor.persistence	officejpa	3.9.1		9bfc7be071872551c3a5ce5ac8c0b269c2cfb758
net.officefloor.persistence	officejpa	3.9.2		e8fd043b9962a933c140fc7b795d8fb60d7a2748
net.solarnetwork.node	net.solarnetwork.node.setup.security	2.0.2		f9037de62b9f7327d1ca9247e4238fd3316ae466
net.solarnetwork.node	net.solarnetwork.node.setup.security	2.1.0		225e101c083243d75ff2caaf878438db6bd1f43b
net.solarnetwork.node	net.solarnetwork.node.setup.security	3.0.0		95732f36c9cf60850d32dc860a492777299bd7c3
net.sourceforge.cobertura	cobertura	1.9		fe3dd9ef4bc8ce13a6c69c22f9d92aca1cec33a8
net.sourceforge.cobertura	cobertura	1.9.1		cc646e3840e46df60472530ea801ca14ef93da74
net.sourceforge.cobertura	cobertura	1.9.1.1		4139f619920b4cbddd1912c84343cb101b2b7764
net.sourceforge.cobertura	cobertura	1.9.2		5eedb0efad20843611ed66a5cc20a06576fc212c
net.sourceforge.cobertura	cobertura	1.9.3		7864bdf46b61ae956070b17b06be6c4b7258a81f
net.sourceforge.cobertura	cobertura	1.9.4		9c2e686d1599a8d69416ee50a047c3dc92d6ac77
net.sourceforge.cobertura	cobertura	1.9.4.1		c72a431cb65bdce793bb147915c2e311941fcb11
net.sourceforge.cobertura	cobertura	1.9rc1		0d740050402dbf2aa05ab4bf6871403f4e61029c
net.sourceforge.cobertura	cobertura	2.0		c6472eed6ffad44d791d698524e9a666968ee02d
net.sourceforge.cobertura	cobertura	2.0.1		a132e09abb5fa7cec0f049511434866306dabb43
net.sourceforge.cobertura	cobertura	2.0.2		83b38a2f7709dc852fd0b689376aba01c3db1c09
net.sourceforge.cobertura	cobertura	2.0.3		175062697feff856f35e0917d393632a911840fb
net.sourceforge.cobertura	cobertura	2.1.1		eab984794b3f7d0d37736a9e5b7f790128f611b5
org.apache.aries.jax.rs	org.apache.aries.jax.rs.jackson	1.0.0		ffad1cf98e0f5712d1d5ca01abe669a055eff56f
org.apache.aries.jax.rs	org.apache.aries.jax.rs.jackson	1.0.1		a3e4776ff8547d1390624379538cc86c28dc5c28
org.apache.aries.jax.rs	org.apache.aries.jax.rs.jackson	1.0.2		3854786efece5a4944291867baa8d627d03a3502
org.apache.aries.jax.rs	org.apache.aries.jax.rs.jackson	1.1.0		a3fc389ff727be8820c2347134aab3fff7a8cd32
org.apache.aries.jax.rs	org.apache.aries.jax.rs.jackson	2.0.0		e0fc73836821344e2c5d39fcd52c404518d1b03c
org.apache.aries.jax.rs	org.apache.aries.jax.rs.jackson	2.0.1		559218cfaab114b3fb704c955139882b2b4b58bd
org.apache.aries.jax.rs	org.apache.aries.jax.rs.jackson	2.0.2		6386d1756d425afa98efa2e31bea0100ff187af7
org.apache.camel.quarkus	camel-quarkus-smooks-parent	3.18.0		N/A
org.apache.camel.quarkus	camel-quarkus-smooks-parent	3.19.0		N/A
org.apache.camel.quarkus	camel-quarkus-smooks-parent	3.20.0		N/A
org.apache.camel.quarkus	camel-quarkus-smooks-parent	3.22.0		N/A
org.apache.hop	hop-transform-streamschemamerge	2.10.0		4a22e3de6fbdaf3130114ae604b0bef6ed1e1dc5
org.apache.hop	hop-transform-streamschemamerge	2.11.0		2afcc0aa837a8de4a0e688320e6440665bd41b99
org.apache.hop	hop-transform-streamschemamerge	2.12.0		9541d7f4fd914056beaded19a25a9d8b4d4482e4
org.apache.hop	hop-transform-streamschemamerge	2.13.0		fc2c084e20fd52667f8527ddb1974393a879fd43
org.apache.hop	hop-transform-streamschemamerge	2.2.0		e96782e9732703fad5bb0a722d46eaacbdc9a012
org.apache.hop	hop-transform-streamschemamerge	2.3.0		a1f672d14402f50e6188054816e336acc7740e02
org.apache.hop	hop-transform-streamschemamerge	2.4.0		e849c1e97f06682f829dffe3c8d9f2d4433d0774
org.apache.hop	hop-transform-streamschemamerge	2.5.0		7b67439bd36c5e3f9e149aa4975d1928020d8c9e
org.apache.hop	hop-transform-streamschemamerge	2.6.0		541f37e3d3c0407248bdf0fda1cdc180dd0b1299
org.apache.hop	hop-transform-streamschemamerge	2.7.0		698f4629b95b114dfd0a37ffdf7ef4f1b2002eb9
org.apache.hop	hop-transform-streamschemamerge	2.8.0		a29b995d96aead52d3b5239a8f2555959c3a6080
org.apache.hop	hop-transform-streamschemamerge	2.9.0		fbcc3c2a6589519a945fa5507afcca189432fcfd
org.carewebframework	org.carewebframework.security.core	6.0.0		674bc3f951a466a5c50048872aeac05c397e22ae
org.carewebframework	org.carewebframework.security.core	6.0.0-RC1		64366691e25130d0b7e266a6aea3e8d77a7c6b23
org.carewebframework	org.carewebframework.security.core	6.0.0-RC2		ad6fa2be4f37390de5288eb8f8426bf677021e15
org.carewebframework	org.carewebframework.security.core	6.0.0-RC3		3ebb12c2d5cd8b9894fb20ad00927773934bc921
org.carewebframework	org.carewebframework.security.core	6.1.0-RC1		4f1fe2f72e2dd0d0d61b9c34e3a5e7f8da11f7f5
org.carewebframework	org.carewebframework.security.core	6.1.0-RC2		9d601529a371e09feef41d26d175c85c48ad6752
org.carewebframework	org.carewebframework.security.core	6.1.0-RC3		3131c8fdee57cb720b8673840bf08fe22b4ea6e7
org.carewebframework	org.carewebframework.security.core	6.1.0-RC4		eeb8fa1aaad1b3270c20aecbbb9e1402de3c6808
org.codehaus.fabric3.standalone	standalone-host	0.1		fc0fed662face15e7178a9517c11d7b049c146a1
org.drakosha.tools.calctable	calctable-dataprovider-examples_dict	0.0.2		fd02a7887acfd5a5622b169e54e7c5fcb3c42be3
org.drakosha.tools.calctable	calctable-dataprovider-examples_dict	0.0.3		144472c3cdb943c3de85a03858c461a6a092c19a
org.eclipse.sprotty	org.eclipse.sprotty.server	0.12.0		0b36db838f7b06494fac4c86795fd82cc5fa2720
org.eclipse.sprotty	org.eclipse.sprotty.server	0.6.0		ba72351a960b3d9d60c654b65ad48369a447db69
org.eclipse.sprotty	org.eclipse.sprotty.server	0.7.0		90408708c8b572dcb6d95c435d37f7d055a52ce6
org.eclipse.sprotty	org.eclipse.sprotty.server	0.8.0		c5c8689ecc483b038bd58318b91ba6cb15ef8259
org.eclipse.sprotty	org.eclipse.sprotty.server	0.9.0		888d58aafa7082436589489f1d33af5164caddae
org.eclipse.sprotty	org.eclipse.sprotty.server	0.9.1		5004b5485adb2f300e89970d00a08944304e801f
org.eclipse.sprotty	org.eclipse.sprotty.server	1.1.0		2d99c1be1f1bcd3ec2e71aa912ae33a521a17d20
org.eclipse.sprotty	org.eclipse.sprotty.server	1.1.1		d0c1e7291e2150607d23a810694ba9adbbc6cb09
org.eclipse.sprotty	org.eclipse.sprotty.server	1.1.2		dd22aff4e4d6f7b9c4a1b9386cf87e345d0d0031
org.eclipse.sprotty	org.eclipse.sprotty.server	1.2.0		1f55655e3f0f1387db6801f615a1263184c33d51
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.49.0		e89b47c3ed2b79c618f20d6de9cd8e0ed545bfcb
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.49.1		97cfb06214f3c9c73ef85b77a2a760fe0d9902f2
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.50.0		47ed8171fc0da9ce54ece9f7f8e4d93eb33a6e0f
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.50.1		a560f488a240120e1cdacd7d3d302cceedbea4b3
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.51.1		54b85302ad4a50b7fd060248891bf5a75b3509d7
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.52.0		0cffec409f3b8f7296d78a988e022735cd4eb773
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.52.1		1de33f57c412b25ad5502f60a451ce75ed5556a8
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.53.0		7041e1c1f353fa4827630f168dd41686c7e53cd8
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.53.3		dc1cf72001c29da6fc8dafdd9285163487d66ccb
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.53.5		1dd79cf8797e3f279f27ee79973d653b250dcadf
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.53.8		1abf8718aa33c2881d2243bf72e87d25599c16ac
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.54.0		5f9abbfb39318e7bab96093901fe0b0650d59f13
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.54.1		60b0ae4e80612e341c7751b9604e2dbf702b106f
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.55.0		258714aab0c888e81a548364ded798e2868af261
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.55.1		e0558b69e11e7f3a07cede1b2e0ba9d5fe3efdc9
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.55.2		718f1e72aa087cf04ef09f6c5d2da85f7603565a
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.55.3		082906e8b2d15d6c221303bfd52ec69f0d0b62dc
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.55.4		1af90535b0dfb220d1c06a5f32e22139df6d441d
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.56.0		0619c443d59cf7bd943fa8876a897a09ec8a6bb1
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.57.0		fe41878e5c589789f5c3cd65ef2f0abc6c1245d7
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.57.1		ffc6bf69bb66c2cb12fb6baef886b3a28d0fbbee
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.58.0		4639025b11b57158a808ab6cade3b0f4c5fee2c4
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.58.1		53afe87754e256c61dd83d51a92ad806cd287f01
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.59.0		02d9a573aace721eec3790a0a0f76d84d7d91025
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.60.0		679a8f5660a761f60195dcb0d6d4a7ff7b79b67d
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.61.0		613f4dc981f10f0b31c2252778b35bbe2745f2f0
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.62.0		d6f09eabcbb0fed558c8d406f4e199f05a0a55f5
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.62.1		ba12c5a6dd90c5df92b3ca7f47773ce5f4b504e2
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.63.0		137eff4ea086233594f331503daad0b441aa7075
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.63.1		81835402c0df1cdcebe25f5d69577e3b53b33eae
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.63.2		f09766244865d93bf91217a0c3176fd7c3577465
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.64.0		37ad932ca6c2e297eea550aa9e89b72e7181c7ee
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.64.1		1c7a0287f4da9c8ed648d34a6474dea182600982
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.65.0		4e17ec9afea74200f286fbe553b20c900154f822
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.65.2		dacbb55b3d7367e7a54570bbbfdea318d2bbfaa3
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.65.3		3486a43b622c0e38bc73c813e58a0b0c360dab04
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.66.0		cf2b4fd41e2eb53b78fe6ca56acf94cfd21df166
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.66.1		df0969b2edd06cc1c1c0a354d782f3c7c283b6db
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.67.0		aca251d7854a8b8c47508be89aa83f5437a4906d
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.67.1		e23dc84678584cbb7b81e9a1caa37f5a1121ba6c
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.67.10		e98cfab5067f4bff36b76d3cb3ef0edbf7c376d3
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.67.11		a5f4103180e9419b445ef73b6bf6a7d63565f302
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.67.12		a2c9392777a9bb63f35975747df2c64a23946338
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.67.2		ce213bd0d4fb7b640930145d28a8d8ec9fee71d4
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.67.3		5b117584c2b050e1ef631e293ed879536f7ba3f3
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.67.4		f0ab13420218705a15408d3de317f6e27547a233
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.67.5		760408bf7e67c1127e3a8c07ed4e39799795e7e2
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.67.7		3d50d474816478b70a9aa2bc76cdc05d78612505
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.67.8		afaa254b690097d44c85ee4e759c03e95335b6fe
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.67.9		108c9b8f95fff9a070e6d79bd43479e18a6f5906
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.68.0		0c938a36a2e1e8207704e234bc68bffb10d47039
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.69.0		028159026fe763a7fa3ef30538e04d88bcac8e57
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.69.1		5269c2dc609cc7f1f7f83c80ea8ffc9b3f2c1216
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.69.2		c1391f03f7cbfd1ed19775f4b850d2e062742120
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.69.3		3a452e01360811af9515ac2647d9a0baecce9cd2
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.69.4		88d1020cf3e234a111686fd45ef6f810bfa3839d
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.70.0		c5db66a2cca6f1bf40c5e814e47d7f35eee7816e
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.70.1		7ff0be1c2b97986948410ca2a499a35f27ba7789
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.71.1		2f0467dcf442c352651fdc21b8eb44e278d57bf8
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.72.0		888e1509497d72a576f386a8d5ff919960dd3682
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.73.0		1d64c043425c6d9d14427bd6510a8c9a143c4461
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.73.1		cc24ed5874d0a435639b9ba49727bd10688a3ee8
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.74.0		7ee12ab247a4bf2e0dd7680f829bc95627acf4e4
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.75.0		76921b90a2dafd9376be687f23579a6c67747981
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.75.1		cd39f197571d93e49c29cdc8c7efbb55428f3170
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.75.3		9ff3d1573a8e41440f430d656a98c4218446e5c6
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.76.0		21467f6678a0d7754d3de7b0e41893bcd6f75e07
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.77.0		833a4a44955cf3fded1d1d51490e37039ed6301f
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.77.1		8e2eea8780c1935af64978b5a36316be227c38b5
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.78.0		d0d77085ebbba298ba078080f9ade212477f37a8
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.78.1		570637c20de7c267811fb5ee041396729be7cddf
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.78.2		f0f6f861895223b8f1299832bf19f4abb77c213d
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.78.3		395691c25afae53b0a034b8dae1ad2e4139267cb
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.78.6		caf7cc1275d65339566099762957004052bfd572
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.79.0		2401d2d6feafd85eb87d3cae5e73361b7dab68d7
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.80.0		535522ac771a51412cc8d8b08499036a14411aed
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.81.0		d340809d1fc60cd819a027929c9d5e35920d5f71
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.82.0		2f4053070c227b62c35cc118c1075fe85e8b8358
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.82.1		6449248967210d6c6f82bc70eac740eb161e05db
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.83.0		91eaec58e5aeb5f89519afc37e5759a037de88dc
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.83.1		4f298ed4cde3fe01d2cb699cfe2c3aee0371300f
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.83.2		578c71c0d61fdc77bce1822f76576ea38d6c5a99
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.83.3		01904111853e5f89fa802f70ec0ec17f0ee92c32
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.84.0		66e4c3b847708bfbb467bb61526d13b4b4486c26
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.84.1		b7b9f4a687dfbc20ac2417043b3de82f0bf717bf
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.85.0		29e88e1e4b330f7bdbb9ecabd177720eaed9f0aa
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.85.1		6a6679a993cc8e56a4258f8a18b575212b25e382
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.85.2		0216b1843b03325ab2bfbc08cbed64306d5779c1
org.finos.legend.engine	legend-engine-xt-dataquality-compiler	4.85.3		72268fdcd3535541637a8589d0a96b12e39f6358
org.jesperancinha.itf	itf-chartizate-modules	5.0.0		N/A
org.kgrid	adapter-api	0.0.1		d4d880e307edb6fea43bdc09e30cd171420d75a4
org.kgrid	adapter-api	0.0.2		fd627c8d473276e0a328fb4813387734e73c197d
org.kgrid	adapter-api	0.0.3		386cae71476ce9dd806b9c244bbc1e06fe2bec38
org.kgrid	adapter-api	0.0.4		18cea8bbcc962f48357fa2c465efaffea4d6c6bc
org.kgrid	adapter-api	0.0.5		3370611fdd0a8195d637ba983ef6fd7563223c4f
org.kgrid	adapter-api	0.10.0		8aa6ec41aa30003f5f8c48cb75c76f6561b44412
org.kgrid	adapter-api	0.10.10		be00322880919f8c51d84ceae6535dc0dcb0446e
org.kgrid	adapter-api	0.10.11		90b31bff700a432cc931ba83704713219d9e729b
org.kgrid	adapter-api	0.10.12		2c19870e1029fb3b79afe263f564bff969e7f8da
org.kgrid	adapter-api	0.10.15		1d216c691ffa86b1181a1b785a9b71f74d3c4cf7
org.kgrid	adapter-api	0.10.3		98e048307fead28d1720061a28c9d80d4e0454cb
org.kgrid	adapter-api	0.10.4		b664ccd2f8a0277a3fdb6bcbf08e102609bd05aa
org.kgrid	adapter-api	0.10.5		abd0efc72f4ab0e8580d0a29861da6defb20b6fe
org.kgrid	adapter-api	0.10.6		b97c693421962db609f16f32b6cef2d66118bd03
org.kgrid	adapter-api	0.10.7		2a960e85faa5b478a2ab03fe24d97095a74350da
org.kgrid	adapter-api	0.10.8		6e443d753df41915479e750af05672482da8eb8d
org.kgrid	adapter-api	0.10.9		c5619e4b3569889f17843c797a3497e2002eab92
org.kgrid	adapter-api	0.8.0		d2b5df17170615be09d2c33129a8d1685751e2c8
org.kgrid	adapter-api	0.8.1		368a01d5d47f7ae95c385c95ed0e85c584ca57f5
org.kgrid	adapter-api	0.8.2		543b7f7ad5d3d4b242f29868c40331d0e033d13d
org.kgrid	adapter-api	0.9.0		b239bd719067f9b00304d7ae6c99ef7935514138
org.kgrid	adapter-api	1.0.0		18be1c889537227c536405e90096576cf318df48
org.kgrid	adapter-api	1.0.1		32033db0afcb14fd0f0e907804e8f7d9eb7e155d
org.kgrid	adapter-api	1.1.0		d308d637d870eb9588f800cc4b49490b2a762312
org.kgrid	adapter-api	1.1.1		f7f1b0f959478a4bad584aa39bfc12605f9114ee
org.kgrid	adapter-api	1.2.0		95f10a01971f031c090277625813acaa5075f64e
org.kohsuke.stapler	stapler-jrebel	1.209		8adf84d0cd2b85bc6b04a60ae01143e9a0c5cd5c
org.kohsuke.stapler	stapler-jrebel	1.211		a6021531d46cbc9cfc0f151c811ed2ed4f8cb43c
org.kohsuke.stapler	stapler-jrebel	1.212		c6014df6672efebe7a2096fc91299ecf498129c8
org.kohsuke.stapler	stapler-jrebel	1.213		964efe3de2b85f6a6aa4f87fabb613f248b388b0
org.kohsuke.stapler	stapler-jrebel	1.214		4e9a788f7ad640389a7f04145946a7f857c33a8d
org.kohsuke.stapler	stapler-jrebel	1.216		109abc534e0531cbbb8caa592582269ef0c340f4
org.kohsuke.stapler	stapler-jrebel	1.217		3edd2a7b1836273e35760cf18ab2210b3d79c2fa
org.kohsuke.stapler	stapler-jrebel	1.218		7d1d3c8b7f71b54821986b12fefb56d6752c2856
org.kohsuke.stapler	stapler-jrebel	1.219		1e90e4c5bb81f1d07978ce007311b93634595a51
org.kohsuke.stapler	stapler-jrebel	1.220		49594098343abd4168b75504eefdca973e4e50a1
org.kohsuke.stapler	stapler-jrebel	1.221		ee3283d9dedef1d33d2f2d3995fb0243fbfe69f7
org.kohsuke.stapler	stapler-jrebel	1.222		b7e2b8dd64a906b8567e92369aa74ae9e6c9eed7
org.kohsuke.stapler	stapler-jrebel	1.223		dad1352556bf2e398004784bc7a1fc786c2c8481
org.kohsuke.stapler	stapler-jrebel	1.224		46674c3aa84f3ea672ecdad44378b5651c5f9681
org.kohsuke.stapler	stapler-jrebel	1.225		f1d992f516ea500645407090d5ca857df388210a
org.kohsuke.stapler	stapler-jrebel	1.226		0d3c7dea4ac65502b53b59bcd7c4c3552e425466
org.kohsuke.stapler	stapler-jrebel	1.227		2fdaae16bd7964bf009e094234d0099fe0e9b843
org.kohsuke.stapler	stapler-jrebel	1.228		74979c3f6eca90e2117091a735eee6bab42a5a39
org.kohsuke.stapler	stapler-jrebel	1.229		675a40cffb7ec268a9d6647e51c067ced3839bb9
org.kohsuke.stapler	stapler-jrebel	1.230		0c4acc4df4a3e620b71120008fe94d3c25737668
org.kohsuke.stapler	stapler-jrebel	1.231		a716c86ef72f1a6636c859eca2e6eb30a7b6426e
org.kohsuke.stapler	stapler-jrebel	1.233		cccb82bf9c6a3f93886d2af6ebe89267d509c7ba
org.kohsuke.stapler	stapler-jrebel	1.234		69680acb06c17b961ab4b02fc27599ca257e09b0
org.kohsuke.stapler	stapler-jrebel	1.236		2f66a794296b53b1a05f5d0ded4d6e3b1be3ed41
org.kohsuke.stapler	stapler-jrebel	1.237		bc59dfa969cdda6ce1a0135aa7fed17c19098908
org.kohsuke.stapler	stapler-jrebel	1.238		a8591b4854d44db25930988e18aa48c8f32bd32b
org.kohsuke.stapler	stapler-jrebel	1.239		27898148bcab9747e75d8e411a2b817c302e43cb
org.kohsuke.stapler	stapler-jrebel	1.240		daba2bae75761c484dcc0b849d3468ad6e0d20e2
org.kohsuke.stapler	stapler-jrebel	1.241		bb02a574662250bdcc37f6e42b95194536785037
org.kohsuke.stapler	stapler-jrebel	1.242		e6d6964470a8af5fb76720b4eda77bf6f64e9a14
org.kohsuke.stapler	stapler-jrebel	1.243		5d76d9c1869f729ee258ec5219c5bf09f652bc2e
org.kohsuke.stapler	stapler-jrebel	1.244		da87a50e9b5bb11f98a869d78fb238196e49acfe
org.kohsuke.stapler	stapler-jrebel	1.246		7b3a36e735d02664b18ae8959416f73e5e1b3a5f
org.kohsuke.stapler	stapler-jrebel	1.247		62d60cff3c6d362062f8a73a6d083e1bd4fdee37
org.kohsuke.stapler	stapler-jrebel	1.248		a4f27990133faf829ca88bb6f9fc346321d8fbf3
org.kohsuke.stapler	stapler-jrebel	1.249		20d7a652463c4147c8a96d867b22b57ad4d69e5d
org.kohsuke.stapler	stapler-jrebel	1.250		b6f10cb14cf3462f5a51d03a7a00337052355c8c
org.kohsuke.stapler	stapler-jrebel	1.251		ac22ef4c8d7497fdd1975055e72276c3ba18d9ec
org.kohsuke.stapler	stapler-jrebel	1.252		deb4460a782979240315ecec292b72a7d614ced1
org.kohsuke.stapler	stapler-jrebel	1.253		9aeed3297450f8c4daca2e90157939c7e36812b0
org.kohsuke.stapler	stapler-jrebel	1.254		cb23acb2f7237e5846c4bb2b8e11e4c87e72141f
org.kohsuke.stapler	stapler-jrebel	1.255		690daf9ab9f743b575a43d0fb5ee001f2e0737da
org.kohsuke.stapler	stapler-jrebel	1.257		45bd28bf5ff986acce501a8b7b96f1c40e8c8d14
org.kohsuke.stapler	stapler-jrebel	1.258		b2297d82f8ce13acde90010fcd17b9f19590acdc
org.kohsuke.stapler	stapler-jrebel	1.259		54d30e52c72979e23118e1fd2aaafbdec481caac
org.kohsuke.stapler	stapler-jrebel	1.260		781ecdbfb0e19df7bbdf81e7d247d6eec18ea66d
org.kohsuke.stapler	stapler-jrebel	1.261		e0251ac1db4e8805219f9836fce663c789ac8334
org.kohsuke.stapler	stapler-jrebel	1.262		8a81223cd3d2393507716206323b775077a81507
org.kohsuke.stapler	stapler-jrebel	1.263		50ebfef52e504cdd2863fd8e915c39c623aa670f
org.kotlincrypto.hash	md-watchosx86	0.3.0		N/A
org.kotlincrypto.hash	md-watchosx86	0.3.0	metadata	295bef9297dbf906981ce9168dfa31b7995ea2a7
org.opendaylight.netconf	transport-api	4.0.3		82acd957a036c7bf38b0d793d8c708662c36d54d
org.opendaylight.netconf	transport-api	4.0.4		9be271dca0077eb1697bf7b4d3ab1fdbbfed23ab
org.opendaylight.netconf	transport-api	4.0.5		a3f0409cd1bc3b05a8472860b2d32958d17bcc49
org.opendaylight.netconf	transport-api	4.0.6		a9ccbfee890ddd0be16f2c00f5d9a202834e2b95
org.opendaylight.netconf	transport-api	4.0.7		3fb887811b3a1640f35ad426b638e764e29931ec
org.opendaylight.netconf	transport-api	4.0.8		e4c4463a379a7574b8be78ca79b8fbb1109e16b1
org.opendaylight.netconf	transport-api	4.0.9		fc90b2f957d45cd32191b80105871e4195d987f6
org.opendaylight.netconf	transport-api	5.0.0		78c7b95992e3cfb2c91881e99624b987c70ec838
org.opendaylight.netconf	transport-api	5.0.1		894d82950b120fdf98dee10ea941627cec68d9a0
