ch.cern.hadoop	hadoop-yarn-server-timelineservice-hbase-tests	3.2.1		c2904468accded41562df57120d230b8713c67e4
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.6.0		a0072451c12a231f94aa4b785fcdb202b6d7770a
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.6.1		82e53044e665b2bc5ffa64a0335b0b5c3f1d2875
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.7.0		67a42a9b7bd20da3d1bf0cf2aa6bed326f1be60c
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.7.0-RC1		d9bc85d0d743fbaf0228dfe29e62f9c1637fe568
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.8.0		adbb556a87bd0392d284f4b1c6f532ce3c44c0a6
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.8.0-RC1		ad0ca070e8228867a28e6d20fee73a3b0ee45bfd
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.8.1		cba68530fb391d8303be5495f72b8ded33bc4477
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.8.2-RC2		227e383c17108832e0d694b18790c54775c9d083
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.8.2-RC3		23274a7515979be77e05db79b5f31b05711ac6b0
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.8.2-RC4		18b9233270c9a7d4ff5d3d16bf684e416348ce87
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.9.0		50c96bd005da066b9050443521d8d91ad9cf0aea
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.9.0-RC1		19848c8ca87be9fd9e3b2df4218d44cb49d52b17
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.9.1		f5057a7b5b4ccceea2df4188044b0b05369b52b7
pl.touk.nussknacker	nussknacker-lite-request-response-components_2.12	1.9.2		4f630f664d344eec1efd143f1f9ac1bbb51260cb
ru.sokomishalov.jackson	jackson-datatype-soap-jaxb	0.3.0		139ce17761d2535e3550e599b4f40fff7f38c125
se.redmind	rmtest-appium	2.0.0		2ff190b4ae251fe274f0802ec7d5fdef79bd200b
se.redmind	rmtest-appium	2.0.1		b25cebb80ccac43145a9ab73db446bf756dfe5f5
se.redmind	rmtest-appium	2.0.10		7a7f6a74044027daf273f14795f6a05e2195ace2
se.redmind	rmtest-appium	2.0.11		b113ac6625a989a5c75f8dfeef824f2da48953e3
se.redmind	rmtest-appium	2.0.12		680cd6d56a457a084d278b9c2bd818b22e08a311
se.redmind	rmtest-appium	2.0.13		4ebf4ccb54157bdfadf11b24675f6ea24401e7cb
se.redmind	rmtest-appium	2.0.14		d3002e0081a62dea10648a3663d41704c9dd3826
se.redmind	rmtest-appium	2.0.15		ab07f1cc180f6555bd5f36cf59ba48a42abaac3e
se.redmind	rmtest-appium	2.0.16		49378e9b89e5e8936d88af91bce77cc83423e89b
se.redmind	rmtest-appium	2.0.17		51daa9fc65f3e2d369ea03dc3900c5ff3d10e48e
se.redmind	rmtest-appium	2.0.18		6eb03b409557db4eb82d1ed83847012d618f64f9
se.redmind	rmtest-appium	2.0.19		b68b9e57c832a1e018a71b8fb8055a7fce8d1fab
se.redmind	rmtest-appium	2.0.2		96dc6fdac30669067ea3438f6429a824409636af
se.redmind	rmtest-appium	2.0.3		de64bd44f2668db4d98637a1c8b1e55fe16e9d6f
se.redmind	rmtest-appium	2.0.4		b66a4504c5c2b03a51a82c184918ff40c191c1f9
se.redmind	rmtest-appium	2.0.5		7b868e9acac20629c589e75c4ad898abb65a5cfe
se.redmind	rmtest-appium	2.0.6		ca3ac5a8fd0235458a0119c170060eadeff80438
se.redmind	rmtest-appium	2.0.7		c73c332f96637012fb5ca20d38ca5d313d2321f2
se.redmind	rmtest-appium	2.0.8		c1f0799c941e1f72b691000651443cfcb8588f7e
se.redmind	rmtest-appium	2.0.9		21d0fc1d07274e8ef41b168464d0a44c5f72bcb7
se.redmind	rmtest-appium	2.4.0		4e1dc52327e01618e04efc4915857e5e61088603
se.redmind	rmtest-appium	2.4.1		b55327e3509a5f84c099e9905a096d7cfd9f54b4
se.redmind	rmtest-appium	2.8.0		3c82ce12ab950e318fb0a829d0237915aecfc1e9
se.redmind	rmtest-appium	2.8.1		08b5a022043f23e67139d7a840f2694d4d2f1e96
se.redmind	rmtest-appium	2.8.2		4a11a391e87cbadbdb6ea63c5303929f7da8ccdf
se.redmind	rmtest-appium	2.8.3		596783d96080394c1693fc0df4258c0770340da0
sh.almond	scala-kernel_2.12.18	0.14.0-RC10		d19269ba8e61c5e85f039fc1085e254dfc0145d6
sh.almond	scala-kernel_2.12.18	0.14.0-RC11		50733bf09353994b12ac0f57bd32abc20206bf60
sh.almond	scala-kernel_2.12.18	0.14.0-RC12		5fd1d50c224557fd4b30433ac6e3179497ac5c46
sh.almond	scala-kernel_2.12.18	0.14.0-RC13		669cb224244f8f1ae0a76b0781283afd6719a1d1
sh.almond	scala-kernel_2.12.18	0.14.0-RC14		d84f8b525c66f80b46a760a153c173a0fd6b2df3
sh.almond	scala-kernel_2.12.18	0.14.0-RC15		d18d00caa25d3bd5797b8a89c79cf5faea473025
sh.almond	scala-kernel_2.12.18	0.14.0-RC3		22873dddb1fcc8699ed9e734fc96b5395de68a61
sh.almond	scala-kernel_2.12.18	0.14.0-RC4		4d771d67d400798fdbe76213b4c6245e36ad9e8c
sh.almond	scala-kernel_2.12.18	0.14.0-RC5		c9973b3a491fdccaf4c7df20e165e34a9b6136df
sh.almond	scala-kernel_2.12.18	0.14.0-RC6		f2ab5ad11fff0449c6f619ab46ccbcb92a6845e0
sh.almond	scala-kernel_2.12.18	0.14.0-RC7		024c4e41ffb2b0dca425bdd74f6b777fb9ed777c
sh.almond	scala-kernel_2.12.18	0.14.0-RC8		d9bd5607107268ce039f96785eec767e35e21715
sh.almond	scala-kernel_2.12.18	0.14.0-RC9		690beec88619c5335c60ab89c47353581263a3a0
sh.almond	scala-kernel_2.12.18	0.14.1		259f2501852a29685fe52e4dc0ac9450098b0171
top.zopx	goku-framework-starter-material	1.5.0.220601		7bf3c4de75df8b9eeb351684107573e1a4bc24f9
top.zopx	goku-framework-starter-material	1.5.1.0815		b9aa671b0209428c2f7dfcf369f34ae78232fe61
top.zopx	goku-framework-starter-material	1.5.1.1001		5fa6823d88ce4f263309572ce512cca309d08127
top.zopx	goku-framework-starter-material	1.5.1.1231		0a0d38c136af3091c1c9288df4f85fa334c51e26
top.zopx	goku-framework-starter-material	1.5.1.1231.1		1150068424df35f8ff15b1d62a0c70bd2379a808
top.zopx	goku-framework-starter-material	1.5.1.220701		c86655a639ce0b699b3a0860f9d13517490a4a8b
uk.gov.gchq.gaffer	road-traffic-rest	0.5.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.6.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.6.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.6.2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.6.3		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.6.6		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.7.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.7.0	classes	ac266fb29b641dc2976e94fa625cd03080fd8ac9
uk.gov.gchq.gaffer	road-traffic-rest	0.7.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.7.1	classes	d664dc20c0de53a1d55d419a76c0fa22bf9d43d9
uk.gov.gchq.gaffer	road-traffic-rest	0.7.2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.7.2	classes	4017d665360693d2a13bb7f9bc54fdba2e6b3f03
uk.gov.gchq.gaffer	road-traffic-rest	0.7.3		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.7.3	classes	a76fa8d6ecfa16247bdb6682e10332c4c6ca4a86
uk.gov.gchq.gaffer	road-traffic-rest	0.7.4		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.7.4	classes	48f92999db696d96789a3c412dc33afe00c01167
uk.gov.gchq.gaffer	road-traffic-rest	0.7.5		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.7.5	classes	ee0e7ab4674d8739fb3cde87edec5790a44b5cf4
uk.gov.gchq.gaffer	road-traffic-rest	0.7.6		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.7.6	classes	a479634b8aa8360a80cba588c990268bcd0887f8
uk.gov.gchq.gaffer	road-traffic-rest	0.7.7		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.7.7	classes	33c32e1dcd26aa475ce7442f2c5bd5886fbc919d
uk.gov.gchq.gaffer	road-traffic-rest	0.7.8		N/A
uk.gov.gchq.gaffer	road-traffic-rest	0.7.8	classes	b114a14ee4be5e2e36565c17a691b4ed45b904ab
uk.gov.gchq.gaffer	road-traffic-rest	1.0.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.0.0	classes	7c93c9a5ccc7e16efc71b3c50e773b1753fe8377
uk.gov.gchq.gaffer	road-traffic-rest	1.0.0-RC1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.0.0-RC1	classes	50a411a7a40f874d58923823a823316662619768
uk.gov.gchq.gaffer	road-traffic-rest	1.0.0-RC2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.0.0-RC2	classes	8dcca732c184a112aef153008dc0430d899bb116
uk.gov.gchq.gaffer	road-traffic-rest	1.0.0-RC3		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.0.0-RC3	classes	0d848603ea62036c1381944718319c39aa92bfdc
uk.gov.gchq.gaffer	road-traffic-rest	1.0.0-RC4		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.0.0-RC4	classes	abf38f0748ffae5e596d128ec7362698dc2fa5ff
uk.gov.gchq.gaffer	road-traffic-rest	1.0.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.0.1	classes	54b0a69f368be7e1cd4a22ac70c801c4c366b0b6
uk.gov.gchq.gaffer	road-traffic-rest	1.0.2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.0.2	classes	492fcfff0f290afe4006e5e27f9c4275caca4b7a
uk.gov.gchq.gaffer	road-traffic-rest	1.1.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.1.0	classes	18e571765c197808e70976d05f34fb6448676606
uk.gov.gchq.gaffer	road-traffic-rest	1.1.0-RC1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.1.0-RC1	classes	e786b7ad5cf8ebad07afb1b2a9c483a591161a60
uk.gov.gchq.gaffer	road-traffic-rest	1.1.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.1.1	classes	7fb62db1645fa9a09be46bd8218a887fdced5baf
uk.gov.gchq.gaffer	road-traffic-rest	1.1.2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.1.2	classes	084a4fc773235265550562fac4d36dc80730721d
uk.gov.gchq.gaffer	road-traffic-rest	1.10.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.10.0	classes	ead756ebcdeb09eb018d97f67fb0db4465e81102
uk.gov.gchq.gaffer	road-traffic-rest	1.10.0-RC1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.10.0-RC1	classes	1da55ca0f05fdca5b71d5e930399a5c86852f26d
uk.gov.gchq.gaffer	road-traffic-rest	1.10.0-RC2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.10.0-RC2	classes	bad7ea995c15449d991b49040a0617a025e3f2d5
uk.gov.gchq.gaffer	road-traffic-rest	1.10.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.10.1	classes	37e6b8a1e15f19384025d9d9b12ddcb3832a8103
uk.gov.gchq.gaffer	road-traffic-rest	1.10.2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.10.2	classes	43ee77f5fef661c80faeea0fe18107070c71d702
uk.gov.gchq.gaffer	road-traffic-rest	1.10.3		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.10.3	classes	14ff707791ac62ff49ed4055b2ec305de323d0c1
uk.gov.gchq.gaffer	road-traffic-rest	1.10.4		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.10.4	classes	23d1c809142b711b6dbc70ae4bc4279060bca8d1
uk.gov.gchq.gaffer	road-traffic-rest	1.10.5		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.10.5	classes	0ee51a08fcaee707e1187ab68855b2818d98ba70
uk.gov.gchq.gaffer	road-traffic-rest	1.11.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.11.0	classes	206fb40d54d3e06f684e325b821b9c0c3e6fa473
uk.gov.gchq.gaffer	road-traffic-rest	1.12.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.12.0	classes	1367cafd2be94fb3e79de6d2ec89a3461930da3d
uk.gov.gchq.gaffer	road-traffic-rest	1.13.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.13.0	classes	acbc01925167970a186d567cf1833c0b7bda7610
uk.gov.gchq.gaffer	road-traffic-rest	1.13.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.13.1	classes	713b8922be881e93e46f8125507d484f4e4b8c72
uk.gov.gchq.gaffer	road-traffic-rest	1.13.2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.13.2	classes	f4742985368fb60bcb79d69c31f31f3bb90bcaa1
uk.gov.gchq.gaffer	road-traffic-rest	1.13.3		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.13.3	classes	ea8fcbd03a092eae9db12d8bd701e37ecd508612
uk.gov.gchq.gaffer	road-traffic-rest	1.13.4		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.13.4	classes	0c7f76219c727b4ed7b2b8c4990f2fd70f630ae3
uk.gov.gchq.gaffer	road-traffic-rest	1.14.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.14.0	classes	282d69e329e6ead47aeb2b6ac9ee70288a81d622
uk.gov.gchq.gaffer	road-traffic-rest	1.15.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.15.0	classes	2d68ea0dd7a4a11bc241e7199f327f0b575987e9
uk.gov.gchq.gaffer	road-traffic-rest	1.16.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.16.0	classes	c6d2a68b1d39e0fac68c62aa0eb48cee1ab172a4
uk.gov.gchq.gaffer	road-traffic-rest	1.16.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.16.1	classes	3684ab2f5d9a8cc6a8537a791777da92455a440d
uk.gov.gchq.gaffer	road-traffic-rest	1.17.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.17.0	classes	9f78659c49f04518d9710d7c33a7ad42cde62f6a
uk.gov.gchq.gaffer	road-traffic-rest	1.17.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.17.1	classes	f7fbc6ac3bd17a88d97ef41cdff0461bb36fb699
uk.gov.gchq.gaffer	road-traffic-rest	1.18.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.18.0	classes	782c1bf50b2a6a3ffdf5e593ecf60fed3f816ffe
uk.gov.gchq.gaffer	road-traffic-rest	1.19.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.19.0	classes	6fee1b3d6524a5874812e79834ee6d506f717904
uk.gov.gchq.gaffer	road-traffic-rest	1.2.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.2.0	classes	ba672af7e4eecc6c7bc58c52bffb3b4f93493b2b
uk.gov.gchq.gaffer	road-traffic-rest	1.2.0-RC1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.2.0-RC1	classes	b9b6a2213338c8c0dd7f8bea6547018f7c44b2dd
uk.gov.gchq.gaffer	road-traffic-rest	1.20.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.20.0	classes	9b6022395d67956de6b85fe5e5ced8feafb3adf7
uk.gov.gchq.gaffer	road-traffic-rest	1.21.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.21.0	classes	1c19e53eef3eed59d6d40636c16b5ec54946dc12
uk.gov.gchq.gaffer	road-traffic-rest	1.21.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.21.1	classes	c7c035b923688928ea3454278c39eeaa5045e3ac
uk.gov.gchq.gaffer	road-traffic-rest	1.22.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.22.0	classes	838436428d4d3861ce7eba7957867a622554d150
uk.gov.gchq.gaffer	road-traffic-rest	1.23.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.23.0	classes	053dc7225d89c5344e2806c42355bfaefcb6740c
uk.gov.gchq.gaffer	road-traffic-rest	1.3.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.3.0	classes	a0362b2b6e9f1c02fd245b0eb62fb4fc4ca89d78
uk.gov.gchq.gaffer	road-traffic-rest	1.3.0-RC1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.3.0-RC1	classes	86e7a0d709ab395e99386da91e604f81bf35ef66
uk.gov.gchq.gaffer	road-traffic-rest	1.4.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.4.0	classes	320de7d2b2cd34d4dfbff29a38126533e2b682e5
uk.gov.gchq.gaffer	road-traffic-rest	1.4.0-RC1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.4.0-RC1	classes	c7f65c72dec39f1a83942985fed91da604600533
uk.gov.gchq.gaffer	road-traffic-rest	1.4.0-RC2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.4.0-RC2	classes	35f6cc524764352d16648944f874a87074398046
uk.gov.gchq.gaffer	road-traffic-rest	1.4.0-RC3		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.4.0-RC3	classes	db70f939bd287565e1a6c951c3e62ef38bcf69ef
uk.gov.gchq.gaffer	road-traffic-rest	1.4.0-RC4		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.4.0-RC4	classes	8e6ef78d53e709304ceda5c5259fe63aed1c960a
uk.gov.gchq.gaffer	road-traffic-rest	1.4.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.4.1	classes	c874740bed26415b1fd72526e0543900e4f9c2ac
uk.gov.gchq.gaffer	road-traffic-rest	1.5.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.5.0	classes	093683df7e9abf678fd4b550b7f646f1cff5c60b
uk.gov.gchq.gaffer	road-traffic-rest	1.5.0-RC1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.5.0-RC1	classes	bc9ec4b64d0aebdfd08fbf9dc0430eb829fdd6c5
uk.gov.gchq.gaffer	road-traffic-rest	1.5.0-RC2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.5.0-RC2	classes	2623cecab33678dd0d81fa45d8cc8aa7aa536c58
uk.gov.gchq.gaffer	road-traffic-rest	1.5.0-RC3		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.5.0-RC3	classes	6d01098e935496d0ecd2148d4e9055123e8b2656
uk.gov.gchq.gaffer	road-traffic-rest	1.5.2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.5.2	classes	4fee006f6e27393b61addd96f8c91de3c0efaedb
uk.gov.gchq.gaffer	road-traffic-rest	1.6.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.6.0	classes	b904cf2991dc46469a298a3e8c3da6b3d1221afa
uk.gov.gchq.gaffer	road-traffic-rest	1.6.0-RC1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.6.0-RC1	classes	817742c4291d5e1b7d7d7a1a26d488986fef1525
uk.gov.gchq.gaffer	road-traffic-rest	1.6.0-RC2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.6.0-RC2	classes	863eb579b25ab95fcdf433e3ce074dbf60307389
uk.gov.gchq.gaffer	road-traffic-rest	1.7.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.7.0	classes	ef8013e3e8e213ade96b98681dd6d8f499d64267
uk.gov.gchq.gaffer	road-traffic-rest	1.7.0-RC1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.7.0-RC1	classes	47c96946820c69edc8e30ba306f75ecddd986d1d
uk.gov.gchq.gaffer	road-traffic-rest	1.7.0-RC2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.7.0-RC2	classes	9d955ff1bb731ad79de9536c50cf82efcf7016a4
uk.gov.gchq.gaffer	road-traffic-rest	1.7.0-RC3		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.7.0-RC3	classes	40e72cb3f497bf9364059e0949f47eca98682b01
uk.gov.gchq.gaffer	road-traffic-rest	1.7.0-RC4		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.7.0-RC4	classes	ae3c2cb330ab7d6295f286d8d134a08cb20fbc54
uk.gov.gchq.gaffer	road-traffic-rest	1.8.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.8.0	classes	2b695c4ffb936e098b7ac4f9b8b9ebf5c36ebab9
uk.gov.gchq.gaffer	road-traffic-rest	1.8.0-RC1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.8.0-RC1	classes	41548f659edbd92c69f0380ea2337275c667a330
uk.gov.gchq.gaffer	road-traffic-rest	1.8.0-RC2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.8.0-RC2	classes	c5627457353ad09551d3c00707559f2181033670
uk.gov.gchq.gaffer	road-traffic-rest	1.8.0-RC3		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.8.0-RC3	classes	bfd8a2092163297bab1e062a477df53421f1986c
uk.gov.gchq.gaffer	road-traffic-rest	1.8.0-RC4		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.8.0-RC4	classes	c57fa7dec8914e49afdecabbe7f4b8c150c9100a
uk.gov.gchq.gaffer	road-traffic-rest	1.8.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.8.1	classes	0b239df6648de71a3d04dc8f90e7600fdab71bfd
uk.gov.gchq.gaffer	road-traffic-rest	1.8.2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.8.2	classes	d943205b0eb58628f69f1deb6c2436373403cbab
uk.gov.gchq.gaffer	road-traffic-rest	1.8.3		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.8.3	classes	6927ca839d01140b9703d7a5935de0887e407fd8
uk.gov.gchq.gaffer	road-traffic-rest	1.9.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.9.0	classes	1b298e54701471d8f0c264682b51aab73c5a1bf1
uk.gov.gchq.gaffer	road-traffic-rest	1.9.0-RC1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.9.0-RC1	classes	678621a632d4cfe52a9c202f404ed38e764ab947
uk.gov.gchq.gaffer	road-traffic-rest	1.9.0-RC2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.9.0-RC2	classes	42fd9c963df915859444a4e6574fd8c05a87b462
uk.gov.gchq.gaffer	road-traffic-rest	1.9.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	1.9.1	classes	e9c2be9055620ffa34a0e0150bebfd15b2c2d70e
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0	classes	8214c5eea13e712dc72a255b252e26b967a767cc
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.1	classes	748b238630a4f59db3454bae28a1f28f2ff580e0
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.2	classes	a0983f9edbd03373208629b17b65dd1d37be53da
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.3		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.3	classes	7763c888655af6e5e322ba41f139f3ed74c3f843
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.3.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.3.1	classes	e71c9cbb10a7b00c372d07ac2632b37d8c813824
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.4		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.4	classes	57fde68c48ae14c0fe15e902f404b80e463bb396
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.5		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.5	classes	38a299ce7cd86c59ce361917114e969ef6b98e48
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.6		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.0.0-alpha-0.6	classes	af659376cd07fa10fb6bcb5217c1411d367ef8d0
uk.gov.gchq.gaffer	road-traffic-rest	2.1.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.1.0	classes	26c447071c4075fdfd02bae7cf7f36e796e67136
uk.gov.gchq.gaffer	road-traffic-rest	2.2.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.2.0	classes	a95d531ccb86b3a3b49d60582de36c79c50eb015
uk.gov.gchq.gaffer	road-traffic-rest	2.2.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.2.1	classes	071bb760e3b41f387f65bd3294cec55fafbc6851
uk.gov.gchq.gaffer	road-traffic-rest	2.2.2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.2.2	classes	99297c2e96b360982d0ee59f2b353810d1c325a4
uk.gov.gchq.gaffer	road-traffic-rest	2.3.0		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.3.0	classes	09060b84e781e70b276af9d182c5071504cc2227
uk.gov.gchq.gaffer	road-traffic-rest	2.3.1		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.3.1	classes	35115e9bc9d24d3b42547e490befbee89e2705a3
uk.gov.gchq.gaffer	road-traffic-rest	2.3.2		N/A
uk.gov.gchq.gaffer	road-traffic-rest	2.3.2	classes	09fe031e3e82d609794c8f52641c6ba8bc233770
