au.com.dius	pact-provider-jvm_2.10	1.0		9a90e289bdd4826975724335663b61e99c4089bd
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.31		a54c72a94085d56e30e32efa0099d04cb972dab5
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.32		cf6dff4d9af20677246d5f2d0a488692ff0fe118
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.33		78328eaa8d0e36d63dccecc3de6d7763951002ee
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.34		b20a69a9c49939e7e82d4a4d8e799e4dcc04d768
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.35		674a27bfb181bd2e23f3112e36fff04e9658589c
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.36		e0da22f2211cb79d0992cb4356af146b0e47c9d4
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.37		03cca7798f1d52b6ae6d146231e639dc266b8df7
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.38		95b199f090398a7f4d05413194a6c664f8e8df06
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.39		709aa8521c160b4c369609c2b063e0d483568d9b
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.4		20c2c32b72fcff3e9ab30572e2c7ff723ed34238
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.40		7856c2c9276e94ae9e629e20c698150801b0a25a
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.41		b5a8b509c54dc34e9decb70fdc110c99e8bb3447
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.5		d0d63c0aef11a857ac0c106266f7f1ba16cf58bf
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.6		59f22cf2e04594b90c315ff15344b8444ac6bf12
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.7		b19acc5544164fb61dc4831f84b8e55f1022fca2
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.8		0192abe8b0a8ebe7bdcb0fbe9229ede2af820d91
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.13.9		c988d0677a9be99c48b52e71601a0c1ad05f4f88
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.0		2e4fd779ad8c82e6eab2fe478aee3820d610113c
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.1		f25d745db4eb9725f9c2e2ca7d5098936f3af6c8
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.10		1f2c3001fc13c4f643e9a527894897b195dccd2c
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.100		38188f16be652d88e0c8874eccf37e82005f1093
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.101		87dd76521ec2b052645d1a1d948ad7474c1e0ab2
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.102		951cc7db99d09d14de117d4d4c64c73f4c1354a5
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.103		0dc057eae57de3e7567958473b52ed14ce1e4852
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.104		5c336c6cc93e268e7573dbc5a3d2ecf99d04a753
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.105		0aedeef2527203e53392d5cb8daed1ae606ce3cd
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.106		cb2cc7b2807a1dc5603843b011be118f3665357a
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.107		7d381d2a3369760e7ba275165a82dbd710b8d1b8
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.108		1bff2b7841684d56a775f350ceab9ed5afd8f479
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.109		717eda46a64004fe324084137bb7d43c986ae533
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.11		a68170d95eaacafc4ffa7c18ca92feb32c044380
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.110		59c8ae7b7343706e9142a323e2e21f57a24f9908
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.111		79465d6b62ec3aeaa17c821c7c80880b09366d56
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.112		59d6b7551935299738d2553aa43a765bd4329e70
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.113		938ceb11513232f38f4a8d01e02678d91f840354
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.114		aae0f05b647705d627a0dbc21a82631dcc772f98
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.116		13dac09d556a6898e4b8fe7fa392d323a2899f19
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.117		e6b88438fbb548a39584725705a4bb534d5769d5
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.118		d6e37143b8b4b288602eee2f079c7c9e395b75d2
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.119		4039e9e943bd0c2cf0c1f7752b0ab1eb525bf75d
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.12		300b05a8aeaf21033623e95b689d6415fa9521d3
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.120		517342f3526956227345e1d29486e19a692ef8cb
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.121		e3425337b026c4a02a36cca5d19bba0e24754f0e
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.124		3a46e4a53db62af1a5d142c470cce33946cb71b1
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.125		03658d790e266d4a4db85a82f0d5e43794484a88
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.126		43dbfe3483963438913686c75ca98af8cff40ddf
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.127		42e2cc7644f567a4021c0d35f7e121c80e09381b
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.128		9fe1c85c2dd518742ed4f7faab5bd7ee676cb362
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.13		3470adcb957688990d54472795f32155aae062b9
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.132		31465090db09bf682c61a7a326eaa0fd3b484702
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.133		bba3042d74b4a969c9544ad82d1376bfdd9b0dbf
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.134		1b05ea6be317f74cafc10cdd12c31ecbef0ea98e
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.135		88369717ee70d219be9432c455f996469b26fe07
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.137		6874716b1bbdccc1ba08a88d591a68d5ecb4306a
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.138		10f8eacc1a71a20c019bf7250833de55ee108e48
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.139		903f15438aae542a81e90e9f3b7845eadd964b84
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.14		69d47e373ce7304f0f5af5cc82af3bfffb223b7a
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.140		a96b76adbab8653f505f069f8aec8cf0a8aba66d
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.141		bde9162ae914076f30e75be1b9cd39d5ffce0ecb
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.142		5d7c296b7ea33f4ed0f4664c4021e3b3b299b3a2
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.143		c0579f55fa5ee7b347463702b10a4dcf3bd5709a
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.145		b23e9504f49681cd1e513021722bb6ec494a5348
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.146		40e21420ac99956bf03a6f7b0a0739e9f9719385
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.147		cf76b6d5410c2250291cc681ac908c9be193cb8e
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.148		8e78a8ce9af48d77c6042a473b57d215dc0cf86b
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.149		d16d67225d52d07b5adcd8549ba38dd642287694
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.15		05658584476dce6ad18257d759d695beffa03c5f
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.151		681d646ca42157fd159b760bf91ea9b81161ff60
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.152		a0143813eb1dd88d71fba22abf936ea4be5a1f9d
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.153		944647131888339669fb37a15728c7acbe3e0ef6
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.154		6f3689bd47dd99280e7a08c84e259aafaad05f75
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.155		0e24b34209cce6b2b5944d0dbabf1cb48dceaa90
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.156		1b3a0fb9c33e1fc33776d27010e9f2ffdf8c2072
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.157		807d646242506f318c7c2051668a7c06a4d73405
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.158		13febd7eb4f272945c1938a76db0fbb7494cce69
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.159		d56865d760d3c3201619b975863a15954278ecd5
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.16		6311399cb32d6563b5c48596726f9a5629db9426
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.160		b4be02e34def81047bcdf1fa643facbb5f10a5a5
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.161		c2f048733b3d99b32d591447b5283faa3dc32bd7
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.162		e2b67a9c6fe39e38c6966809b30f7ee3b0db5601
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.163		001d700390d9eab8f47deb8de9f3b0b8ffe3dda5
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.165		c42ba3044e8bd42132b1506c7c1bbad5166de27a
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.166		88282f5a0f632467fb509198810bae775cb89dbd
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.167		b5c26cb813499a669ed479d87be4bee93b8a7404
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.168		c2c4bfa8b572b55b3291e5c9ff14d1524527d09b
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.169		2fda172eca38aa4a3f37d0159aa05bf77a8b2ee4
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.17		529e8d24d306d5c881b6b3d62d709ed040480719
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.170		b06f37f0e3a11f4100493299a45a8c7693efd012
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.172		6669a13bdd913956aa4c024b59ae7101d2acefef
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.173		da239f0a1efb620849400a848dc07398e4707c4f
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.174		6fd0e8b5076a64ca93de6c66986ba317766818f9
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.175		9eaa6accc20b0518bd54e2d08c6ebc460c30eec6
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.176		7862b0315212d53da7681c57b66126fef2d4f071
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.177		faf3c81f5dcf37cb41b39de243eb3ec96b5a19fe
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.179		88f0d729092585568be6212246ba974c8b9e074a
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.18		6ab7bc4cf507cd0fc4ead63a9c6b84e632579d9e
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.180		166681193eaa77718e933ee7473fca10184c3c10
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.181		ed0c58fbab5537e27e3366e733101fcb2b12a870
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.182		bb6400b64d8f3ea8befc38613c11902efc5bedbf
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.183		2bc55da46fbad7c40db030a3092ca936fa70fd4f
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.184		fce746833b9bf2ae47927069c3a4e09e0f8bd088
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.186		888e77bedefca2efc6f30e6abefe606fc73aac2b
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.188		16e37d4d830c2ed73b26c0966e7b0843127378dc
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.189		2f0b152cc9315c043a685e0c324dbe55ea5471ba
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.19		edd4cdd06ca7b539d323f1837d3bfb8738ae6938
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.190		9c1d6da6a58d085e8626c2b8c9b51519c63b08b1
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.191		01bcb363b33efcf1af38ce257d5e4fd4328b2cda
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.193		93a0793fa78fd4f960bd012d879f248a909ede85
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.194		dc949ea8bf096a13191f103b8fa519cb7cdb5316
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.195		5dce595a79a946028c25673f4408ca058ce1f87d
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.196		a5167a144c962c13050df615f4ffbb0a2203df3a
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.2		f9b3fe61fd3feb6a3d368c421c77bedf1bd74b8e
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.20		62744dfbd9493d3b9f77fc780287d301b89aa5e9
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.21		7eec9351d3be474406d3497a0cb6676a7664a40c
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.22		b66f688b39296fbd6faef423541f2bdebe6fc87f
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.23		00185a5670956386e46f5e474741af6a4f2056e8
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.24		176e18e54a381ee24320188421e3ea3ee12ab8de
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.25		723e5474a96ab17299e2a3043ad107b3435e232d
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.26		7dade3d087826e2ca87e557b966dc7429155aa41
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.27		a7c2d30bbff7f322e5fffe46645561a836aa3f00
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.28		339698dafb7e392f7dcf19f5549e0e535469ddb7
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.29		d696c0b600e95dd5fa209deed6a554ef37f13162
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.3		e249aa99d74f3a8310b05239dd97a924c6c871bd
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.30		d50d5824f1608c62cf7b65511366d786ca1d8d29
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.31		e7c667edb66c13429d6bf24c3ade76b56179bfd0
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.32		ee77a8911fa189fa90ba8c6e8d04ef2d2d4112d1
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.33		4a7196b1ffca3d1f1fdc60cecf523353d447e57f
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.34		60fc330a7727221e8dae1ade0c54eaca4586ef6c
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.35		8e8f5118d93d18aac8a154cf9f6f01f27ad94431
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.36		fb8c6bd5796a8a52068e1f66be04d44002c12ede
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.37		1148fce9bcf385a186530715741251ace1d150cf
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.38		390a1c10aecb4e891b42ad724a216aa6e5f0c663
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.39		7a691b5441bd05cf03552956ef19a2174c5b97bc
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.4		629f8525fbe0b7d618aa44ebce7325a30f93fadb
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.40		e1dbb6d7af5e483185f727eca55d61f61f9a272c
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.42		ca82d9ee9ec0a9bcd1068dec33ceb16825cdc2e4
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.43		7d0010266af84c87e8fd5d7f25948123c8cf7197
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.44		a8f0ce439e54dc5b14a0721688012a20bef037bf
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.45		31233280aef1fbbee6ead070ff79f66d82160580
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.46		43efb82f51a9b478115ca9614db5f5b4ed70b277
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.47		ce4f1584acfe47b95084db1356820e9057e0c4bb
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.48		cb3abdb8af80fc5ba90bd5b510ccb20a5b9e98f0
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.49		f704456ec6f2e758ddaa82081ef16db72e77437f
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.5		98596da4ba20aaed95257f693a03e677ed42a035
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.50		26e470dc210c34b872ee6fedb245858968308d32
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.51		3273af7fd9d3c76a1b85bb21b3ab3baa02412b8a
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.52		7fda6c8ed34667aced5ab4ca8a7f9d60827d740a
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.53		64748390820c61ac388952cbdb610212fa38e73f
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.54		f40b2fd93d27a78e8c20d422a6ee31eeb3258fbb
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.55		8b0ddb0b1710cd0fd091e4e2b415d958f5737c36
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.56		6c6b881ad26c016ddd55707f59a07fcabd8370f6
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.57		b1a830fd3ad21e41595d309af25db40bf14839c0
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.58		256df02c45c899f20a11ddb95090f36f678af438
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.59		cf4aa52a4c7605d52ee8f54779e0488f05b85018
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.6		46013390248608bdb063bbea18b81ed6699ef33a
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.60		3a109d4fc2a9e58c271a756e43b5e39ca5008f17
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.61		3864ca686c876b7cbbf27c8b4ab162737f4b8910
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.62		789d233bac68da0b57c2a1bf9c8749d985555e29
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.63		2de6289c60ef1be79b8105cac9b2f74970c90bc7
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.64		82d1ae863a57bacbf2ac0b5eb86755a228dc342c
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.65		9485323d430e6ce81c15767c53b3e5ebf4d2b829
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.66		880a88d328311d85b9dfe56089cea677cd76cbe1
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.67		ed9fe03c07818da11a725e7e9e02e3fe6f288cba
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.68		65cd11b3d5c59fc8c236e2104d368c8924b1f6eb
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.69		884cd1d1a39bd9a0770521170dc27dc2c83af81c
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.7		684343f08e9644eec57acbb34f322380ade3a324
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.70		63fc442572e95052ad4bce31d8f8f388381e1503
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.71		9d024f278c6a2c279c1fbd0e8742589fb37a3a97
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.72		e121bc50eb338498b9ab25d76cd664eaebf80418
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.73		4ef52f39d4568a9a5a0e635af7ae796a4ab6998c
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.74		4fd1bc4c00eecd0daa4b4d5ad7901caaf676a3c8
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.75		b85b6f891e3f23ea3d8ca7abf3763b33a4096901
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.76		277782a8e3c331d2505e5ec1f6aef17caf5d4ee8
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.77		3d6e90746891c611375e7dbb53f48726a30407ec
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.78		65f7eb978e8eaf3cde415b8d868d15d337d126ce
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.79		99a655ce8e3d35ece6961f4a9d500f6dea2b2ab9
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.8		4b8e6161de0a5a936e3c9b565177f15a6b88366e
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.80		8f1f22a805f4c345c22465b2dd2e12b13008b863
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.81		bcebbfd1a82c8341d4cc778c729b088e0ccf301e
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.82		c67317f6cf62bea03fd4e0fb5eab241ca47b0744
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.83		b4e027c04bc3ff96e1837c5ae383d93e8c6406bb
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.84		3b43e8c34ef61a3c4f32b0f092035017a21a20d6
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.85		16c741227714a965a279221d97abfaf472ac36aa
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.86		a66da36a312fa822e72b7a0fced62837766de04f
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.87		a1c08c2eb3b4b0b291b0540f01d2b9fe8a7bd692
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.88		72f243a02bf6c4e848de597d93b4fc7166f0565b
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.89		fad7d5df7cfb14b48a05a108ad78d74cf6eff7db
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.9		3c76c2da13483ec2f044fabc3f1aa609bbe77c00
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.90		ce49e6337df67da244b28d94ce76a000f53f6471
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.91		ec7d589e4c7890184ab913b01f0a538298020a39
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.92		0756ea203a41c18d6370a301dd8d1bf20f7cb525
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.93		23496fc2cd348776ceaf9c92774e4fea6b79a713
com.github.j5ik2o	akka-persistence-dynamodb-snapshot-v1_2.12	1.14.94		18b2c4734bc4301c5be3db4c0391d36aec2a11f5
