cn.detachment	core	1.0.8-RELEASE		3c6e6459decb01a32edd61fab82f9419d085b927
com.playtika.reactivefeign	feign-reactor-webclient-jetty	3.2.5		04a68f3f800e5661bc2d4be81554ff5c8976ec84
com.playtika.reactivefeign	feign-reactor-webclient-jetty	3.2.6		47feadc18d25d18367e3f71d8bdf2bca2a31c13d
com.playtika.reactivefeign	feign-reactor-webclient-jetty	3.3.0		39561117e919a5030ece572fb240a6368c527183
com.playtika.reactivefeign	feign-reactor-webclient-jetty	4.0.0		8ebb8ba9e74e401d6189df0d3bb803f5bea23b3a
com.playtika.reactivefeign	feign-reactor-webclient-jetty	4.0.2		adb26fc021f8a7e9251cdc3bc3845ca1abb22d45
com.playtika.reactivefeign	feign-reactor-webclient-jetty	4.0.3		6b4bbf7acefc35237a690b66a00dcff5d684c1dd
com.playtika.reactivefeign	feign-reactor-webclient-jetty	4.1.0		306e97661e85c55e15cb4640318b536f9bfc80de
com.playtika.reactivefeign	feign-reactor-webclient-jetty	4.1.1		5e5f6503e1c3a8510fcadf49860e5342d749b483
com.playtika.reactivefeign	feign-reactor-webclient-jetty	4.1.2		2747978a857f177cd1f4958a3a99e3e1dd08f70c
com.playtika.reactivefeign	feign-reactor-webclient-jetty	4.2.0		e37a54a167e340b56342dae2969aaa0d4d9db3ca
com.playtika.reactivefeign	feign-reactor-webclient-jetty	4.2.1		00aec34c0790583491a5d2d189274585dc3d6f79
com.plooh.adssi	didp-messaging	0.0.1		N/A
com.prezi.gradle.pride	pride-git-support	0.4		4feafa8ef996e65c63d0802fa4e187ea4f4d04da
com.prezi.gradle.pride	pride-git-support	0.4.1		2fc68c829affd87e434b4880ae4fcf70fd5ce058
com.prezi.gradle.pride	pride-git-support	0.4.2		fabe33303ce49d1a3ae6087ef094f05693aa100a
com.prezi.gradle.pride	pride-git-support	0.5		8074ce032ad20fa2199fb70a477003db407b11ae
com.prezi.gradle.pride	pride-git-support	0.5.1		745d645cfb9172bffe38348262dd64e0a8180871
com.prezi.gradle.pride	pride-git-support	0.6		01281fffdf3cc36992a98eb0553ec095987c2b95
com.prezi.gradle.pride	pride-git-support	0.6.1		56c90bcc1842544d53ea64b528b6ee123b03f65e
com.prezi.gradle.pride	pride-git-support	0.6.2		47285055fc83ca83baee64048ffca9a7e4d619f0
com.prezi.gradle.pride	pride-git-support	0.6.3		e79b67732c1be7dc54efaa2b397d59fd35a70926
com.prezi.gradle.pride	pride-git-support	0.6.4		5555161e82bfc481b0af307c4c56b82d0addc401
com.prezi.gradle.pride	pride-git-support	0.6.5		d4247c3aa910e0662113907323f71ec3e006a75e
com.prezi.gradle.pride	pride-git-support	0.6.6		c24c6a549d0e959f12ebe8772adb4bce446b99af
com.prezi.gradle.pride	pride-git-support	0.7		8ee936efffb05ba1a467d62e4630aa3006ef8411
com.prezi.gradle.pride	pride-git-support	0.7.1		e2c8748b113f0a7d85718a9f9c353299b53e06c2
com.prezi.gradle.pride	pride-git-support	0.7.2		c4253074f8c56f34e4e80985ae323c92c4545291
com.prezi.gradle.pride	pride-git-support	0.7.3		17c2bc57ded19bc05e900e4233491bcac5032a97
com.prezi.gradle.pride	pride-git-support	0.7.4		86e07898f98b83c8fbee1fb8959dfc8179f16842
com.prezi.gradle.pride	pride-git-support	0.8		43e5af2e16ebccbfcb7d727defa9805c548f0915
com.prezi.gradle.pride	pride-git-support	0.9		ae6da5a0c57c21c6699b065c8bcd69f0ec1c0ee6
com.prezi.gradle.pride	pride-git-support	0.9.1		7a4e9b6d0c724835048e37ac8b4bc1ed1c6787ce
com.prezi.gradle.pride	pride-git-support	0.9.10		4379ff23dd3b393fdf6739add99a3fd793564890
com.prezi.gradle.pride	pride-git-support	0.9.11		02ccc668bb59a6c79bc99993c256ca59832f6082
com.prezi.gradle.pride	pride-git-support	0.9.12		6aa8ea331eeaf419b18432c7ad2f24b1fb1f0bfa
com.prezi.gradle.pride	pride-git-support	0.9.13		b99c579648656b08eec4138d2ca15380ad1dc717
com.prezi.gradle.pride	pride-git-support	0.9.14		978572418bf2b7143a1ebe13a00f6d321ff4da46
com.prezi.gradle.pride	pride-git-support	0.9.15		87d9c9fe4694c1b710bb61032cc1756d6c264e2b
com.prezi.gradle.pride	pride-git-support	0.9.16		2b5383165da862f05336b5d3f7ef2244b43271bf
com.prezi.gradle.pride	pride-git-support	0.9.2		f91c1195ae13ded43994fa86e9dbe668749177ce
com.prezi.gradle.pride	pride-git-support	0.9.3		3e33d34607e4fe619be7b053b4b3c00eb1f2b485
com.prezi.gradle.pride	pride-git-support	0.9.3-2-gc1a9c19		a92706905835902805c9d607263a1dcccd35aacd
com.prezi.gradle.pride	pride-git-support	0.9.4		abb3f92db72467ae528af56b56f11ecb7b83f4e4
com.prezi.gradle.pride	pride-git-support	0.9.5		8fdf733149c5dda21596ac4600bdc8f3506f117c
com.prezi.gradle.pride	pride-git-support	0.9.6		03612724e46508b4ad583ce0cd1563ecf07f892f
com.prezi.gradle.pride	pride-git-support	0.9.7		740a911051a2760331548898afc0157cc84da899
com.prezi.gradle.pride	pride-git-support	0.9.7-rc1		967202c8052675f2d2e0fefb45d83196d476dfa0
com.prezi.gradle.pride	pride-git-support	0.9.8		30123a8971ff39e5ef896cc0b017fc26acf518d3
com.prezi.gradle.pride	pride-git-support	0.9.8-rc1		b7dccdc2b769bfdd4754558ae01203de46c2be07
com.prezi.gradle.pride	pride-git-support	0.9.9		42e884e6c83a78d93cd3f4022a28287cf4c43588
com.russhwolf	multiplatform-settings-make-observable-iosx64	1.2.0		N/A
com.russhwolf	multiplatform-settings-make-observable-iosx64	1.2.0	metadata	25078083992b2249f5398a552bf6e8b71ca5f2ee
com.russhwolf	multiplatform-settings-make-observable-iosx64	1.3.0		N/A
com.russhwolf	multiplatform-settings-make-observable-iosx64	1.3.0	metadata	adfad2d97e552c1d615c5d4ee77f6e05d28c4f22
com.sdl.tridion.connectorframework	tcf-archetype	11.1.0-1004		924be1bcba0c8f7fb33daa711c810481fce64c7e
com.sdl.tridion.connectorframework	tcf-archetype	11.1.0-1005		N/A
com.sdl.tridion.connectorframework	tcf-archetype	11.5.0-1000		N/A
com.sdl.tridion.connectorframework	tcf-archetype	42.0.0		N/A
com.sdl.tridion.connectorframework	tcf-archetype	42.0.0-1		6caf9cd9599974d498ac7f7b98587411b27395e9
com.softwaremill.sttp.client	httpclient-backend-zio_2.12	2.2.10		a884f2bb0987b7880b19103862113f07f59849ab
com.softwaremill.sttp.client	httpclient-backend-zio_2.12	2.2.9		725af1d3275a98a9932ecf07cbac61b20a363687
com.softwaremill.sttp.client	httpclient-backend-zio_2.12	2.3.0		fb2733bd6657ecef3a990865276053a4d9e92fa3
com.softwaremill.sttp.client3	httpclient-backend-monix_3	3.3.16		8b36032484c681fd53ded31ec77acd00a09e2996
com.softwaremill.sttp.client3	httpclient-backend-monix_3	3.3.17		684b6ffea69168a78bb2af882221db1c13d0bdb2
com.softwaremill.sttp.client3	httpclient-backend-monix_3	3.3.18		821412f54ab2a21fc57e351a87e189e2da50dd16
com.softwaremill.sttp.client3	httpclient-backend-monix_3	3.4.0		225fa68eb56610d783fa23ad8669b5716deff5c0
com.softwaremill.sttp.client3	httpclient-backend-monix_3	3.4.1		507f3abc93c43069ed7010133c7e62c31ef6717a
com.softwaremill.sttp.client3	httpclient-backend-monix_3	3.4.2		bdfa1524119c8321bb05dc7abd7ea7ba5a343ca1
com.softwaremill.sttp.client3	httpclient-backend-monix_3	3.5.0		e99ce2fed3ddba11d7cc34217c0902745b348390
com.softwaremill.sttp.client3	httpclient-backend-monix_3	3.5.1		08d1342b0861f184e71657116b636030d3707e3f
com.softwaremill.sttp.client3	httpclient-backend-monix_3	3.5.2		51b5fdb85197979acbd6d5f169bad54998f5b252
com.sun.comm	comm	2.0.3		4c8cf77e0384cb69122546029c4a942c218ca0bd
com.wgzhao.addax	hbase11xsqlreader	4.0.12		27444024f1e3f70647a83ffe7b931000cab6336a
com.wgzhao.addax	hbase11xsqlreader	4.0.3		36c13639b6b53663e46d2b25836f1e6e84d86ef1
com.wgzhao.addax	hbase11xsqlreader	4.0.4		34763647436923a8edd6f340419ce493077ea861
com.wgzhao.addax	hbase11xsqlreader	4.0.5		7122b37c24d101e7dde3364e8a64c3e93160bbb1
com.wgzhao.addax	hbase11xsqlreader	4.0.7		ffcc94b52998b8227fd44665e8e0e15b37fe35e3
com.wgzhao.addax	hbase11xsqlreader	4.0.8		701390463001789be2ac628e30d130fbf333aee0
com.wgzhao.addax	hbase11xsqlreader	4.0.9		f58dcbbe6f09ba20e3b3698749bbccbf903a1b0c
com.wgzhao.addax	hbase11xsqlreader	4.1.0		87efa6a8aab87b234af2d630ec04a26dbf4bbf19
com.wgzhao.addax	hbase11xsqlreader	4.1.1		1dc01e013f3f6e6597d71a222c15dffe974bddc6
com.wgzhao.addax	hbase11xsqlreader	4.1.4		0109242d2e9a5b0e836512d51a7030bc8ee8231b
com.wgzhao.addax	hbase11xsqlreader	4.2.4		c135a4ad8e87014f964e7ca55e768be38a1df326
com.wgzhao.addax	hbase11xsqlreader	4.3.0		d790aea910461c148f37f9a875e80dbdbaca5e6d
com.wgzhao.addax	hbase11xsqlreader	5.0.0		f2af024cdb025c4aff49e742c7cee6c2b659a9e1
com.wgzhao.addax	hbase11xsqlreader	5.1.0		71bb81ff2da5609eca3c58640842e83b75fdbfa7
com.wgzhao.addax	hbase11xsqlreader	5.1.1		4ec6db4f009b5a4bd9d34dc489ea35a55151b47f
com.wgzhao.addax	hbase11xsqlreader	5.1.2		553d52636cd44000d2834da2b27e1c0bdff3bb47
com.wordnik	swagger-java-sample-app_2.10	1.3.1		N/A
com.wordnik	swagger-java-sample-app_2.10	1.3.2		N/A
com.wordnik	swagger-java-sample-app_2.10	1.3.4		N/A
com.wordnik	swagger-java-sample-app_2.10	1.3.6		N/A
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	1.0.0		6a4b1fb275db4ae51db3a2aedbb7a2b9aa2f054a
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	1.1.0		b546fd8ba712342465af39c40aa4c9e7bc1474c1
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	1.2.0		aecdc21639b486f8be17d1e354af0387ea3c6736
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	1.3.0		347007cd1b9e42b45dd1f4a2c5c4061e755988d6
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	1.4.0		9d3178bfc27afa6e059106e395e81aeb41eb5c5d
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	1.4.1		5db85116354102d6566185361dbbbcb1fea6a20a
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	1.4.2		42f9c4a4e93a7e5df03caf281108d519644c1445
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	1.5.0		cf3ae2173bd3dacbe5a19aafc3db92f75e063652
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	1.6.0		f51092593e998e193387f67f1728a9049faba0f5
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	1.6.1		b3aa7b03141fe9d7f6a5c4198bb3ac0abcf6cdb3
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	2.0.0		f7a091aa52c78a3e8f9b0a8ef8a5199c84466968
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	2.0.1		bc7b690fe5b40de94efb30ffaa26ef621ad512de
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	2.1.0		0720c6db49505ce88453f7871f01a1629c6a5d97
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	2.1.1		44ff45afd519e20c60b6860b2a678e171d2fe6bc
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	2.2.0		f8ae8cfeb0eeb46016f653a2476591a07768dd00
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	2.3.0		2b56872fd02e2fc017ebe4407a838d2503836e79
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	2.4.0		63514e3a123e95eb61369c4939ff9d360a94f59d
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	2.5.0		896bb0a6b1bbfb3a7501e3fa973eaadd12a6f673
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	2.5.1		219d8a13dd96682105ce3d45f4aeb28a1d6bd1fe
com.yakaz.elasticsearch.plugins	elasticsearch-action-updatebyquery	2.6.0		b3a847773c9b7eeedc4052a505a2c015f4fe14b7
com.youset.l2cache	l2cache-spring-boot-starter	1.0.32		b3e6f067f75e5cbe1ee911724b56ec29eb49c9cd
com.zaubersoftware.commons.persistence	commons-persistence-parent	3.49		N/A
com.zaubersoftware.commons.persistence	commons-persistence-parent	3.50		N/A
com.zaubersoftware.commons.persistence	commons-persistence-parent	3.51		N/A
com.zaubersoftware.commons.persistence	commons-persistence-parent	3.52		N/A
com.zaubersoftware.commons.persistence	commons-persistence-parent	3.53		N/A
com.zaubersoftware.commons.persistence	commons-persistence-parent	3.54		N/A
com.zaubersoftware.commons.persistence	commons-persistence-parent	3.55		N/A
de.acosix.alfresco.maven	de.acosix.alfresco.maven.project.parent-6.0.7	1.2.0		N/A
de.acosix.alfresco.maven	de.acosix.alfresco.maven.project.parent-6.0.7	1.2.1		N/A
de.acosix.alfresco.maven	de.acosix.alfresco.maven.project.parent-6.0.7	1.3.0		N/A
de.acosix.alfresco.maven	de.acosix.alfresco.maven.project.parent-6.0.7	1.3.1		N/A
de.acosix.alfresco.maven	de.acosix.alfresco.maven.project.parent-6.0.7	1.3.2		N/A
de.acosix.alfresco.maven	de.acosix.alfresco.maven.project.parent-6.0.7	1.3.3		N/A
de.acosix.alfresco.maven	de.acosix.alfresco.maven.project.parent-6.0.7	1.3.4		N/A
de.acosix.alfresco.maven	de.acosix.alfresco.maven.project.parent-6.0.7	1.4.0		N/A
de.acosix.alfresco.maven	de.acosix.alfresco.maven.project.parent-6.0.7	1.4.1		N/A
de.acosix.alfresco.maven	de.acosix.alfresco.maven.project.parent-6.0.7	1.5.0		N/A
de.tu-dresden.inf.lat.uel	uel-ui	1.3.1		38f6c83a0a141cbd9c77e874eb117c7238b3c950
de.tu-dresden.inf.lat.uel	uel-ui	1.4.0		7a26ed13f382f42cebc177b00f20b633c51afe1a
de.tu-dresden.inf.lat.uel	uel-ui	1.4.1		2dd7f02b2258748519bbfbda25378aadecf743be
dev.chopsticks	caliban-macros_2.13	1.3.3.1		6db9c67d891f39416182607fff2f00477d4caec7
dev.chopsticks	caliban-macros_2.13	1.3.3.3		665e36b388b597857f774c34a9df579a286213f4
dev.chopsticks	caliban-macros_2.13	1.3.3.4		cf347ab4f1d81017c60dc2641cbb49bfcc7b31da
dev.opensavvy.pedestal	progress-coroutines-jvm	2.0.0		417b6919119dac7a660233338bf3c8f5861a1852
dev.opensavvy.pedestal	progress-coroutines-jvm	2.0.0-rc.12		417b6919119dac7a660233338bf3c8f5861a1852
dev.opensavvy.pedestal	progress-coroutines-jvm	2.0.0-rc.6-post.5+8c1ce4a95b		832b7344506dba2afbca38fa5334d83abbe7020b
dev.opensavvy.pedestal	progress-coroutines-jvm	2.0.0-rc.8		832b7344506dba2afbca38fa5334d83abbe7020b
dev.opensavvy.pedestal	progress-coroutines-jvm	2.0.0-rc.9		832b7344506dba2afbca38fa5334d83abbe7020b
dev.opensavvy.pedestal	progress-coroutines-jvm	2.1.0		417b6919119dac7a660233338bf3c8f5861a1852
dev.opensavvy.pedestal	progress-coroutines-jvm	2.1.1		6664a3dfd5a93d992939468ab607285179bb9552
dev.opensavvy.pedestal	progress-coroutines-jvm	2.2.0		6664a3dfd5a93d992939468ab607285179bb9552
dev.opensavvy.pedestal	progress-coroutines-jvm	2.2.2		ead4d04ae888f8c6a21eb91fa06fef62e43de92b
dev.opensavvy.pedestal	progress-coroutines-jvm	2.3.0		49301afa3ab5425e5e9567bed9c3813936ce37e5
dev.opensavvy.pedestal	progress-coroutines-jvm	3.0.0-alpha.1		5d8d1f82c92018de1b6353c7d2077c29150dd032
dev.opensavvy.pedestal	progress-coroutines-jvm	3.0.0-alpha.2		e84b680b7202633895673f5cb0d9b039cfe472e3
dev.xethh.libs.toolkits	bom-common-spring-kotlin	1.0.1		N/A
dev.xethh.libs.toolkits	bom-common-spring-kotlin	1.0.2		N/A
dev.xethh.libs.toolkits	bom-common-spring-kotlin	1.0.3		N/A
dev.xethh.libs.toolkits	bom-common-spring-kotlin	1.0.4		N/A
dev.zio	zio-aws-marketplacemetering_2.13	5.17.102.7		0b288a83c70f43bba60bdbd70ecd64cd8fbe39d0
dev.zio	zio-aws-marketplacemetering_2.13	5.17.102.8		28e94319de156eb40b4b968591fd0810ee253039
dev.zio	zio-aws-marketplacemetering_2.13	5.17.102.9		206dd5849ef8b35735e7e2b94a8918d47072a0a5
dev.zio	zio-aws-marketplacemetering_2.13	5.17.103.1		181d7c7b34fe7bd33e3333214dfcc2935381a678
dev.zio	zio-aws-marketplacemetering_2.13	5.17.104.1		b1cb1336894f7b67517835eb0c39f29b6dacb84e
dev.zio	zio-aws-marketplacemetering_2.13	5.17.104.10		4f4ded8f0b52ac3fee6a56f513c92fa87b17de6d
dev.zio	zio-aws-marketplacemetering_2.13	5.17.104.11		ab14563d3b44d848e7c315bbc7259ae6d3167324
dev.zio	zio-aws-marketplacemetering_2.13	5.17.104.12		2ca22044069052714c2afcbbec0de3f64345bb5c
dev.zio	zio-aws-marketplacemetering_2.13	5.17.104.13		8dd83bfa5d83756913e13bab62b80aafc72d3754
dev.zio	zio-aws-marketplacemetering_2.13	5.17.104.2		4da3095bad3ee34f751d543db5791764c6044a58
dev.zio	zio-aws-marketplacemetering_2.13	5.17.104.3		b61837c7112f8fd844016cb9ac1923246accc552
dev.zio	zio-aws-marketplacemetering_2.13	5.17.104.4		a6b0e677084a6d9193e27142932dcbd08235d685
dev.zio	zio-aws-marketplacemetering_2.13	5.17.104.5		6476fc7df1c0ef8bb81f6f7d77951cde6020e7aa
dev.zio	zio-aws-marketplacemetering_2.13	5.17.104.7		5a8d79ddcf4963bc3fdee5d6e9ad7a9025b7edb8
dev.zio	zio-aws-marketplacemetering_2.13	5.17.104.8		665f02bcf71263b75d0033da075ffe3e16d2a277
dev.zio	zio-aws-marketplacemetering_2.13	5.17.104.9		5836ed483bda66ae141bcdff48d7206866275edd
dev.zio	zio-aws-marketplacemetering_2.13	5.17.112.1		b7a5c8e47970d644cca6751ff3156af8e17aafd7
dev.zio	zio-aws-marketplacemetering_2.13	5.17.113.1		a5c94e424f748f69bee1de9fa9b490506283fb00
dev.zio	zio-aws-marketplacemetering_2.13	5.17.115.1		4ff5aa7322827d695fea771a89d01708305761f3
dev.zio	zio-aws-marketplacemetering_2.13	5.17.116.1		bdfe0da6086081f82e8aa98a3e9ab3632123075f
dev.zio	zio-aws-marketplacemetering_2.13	5.17.116.2		ef0b700c3dabd165fb4821e6182b2e6774deb5f5
dev.zio	zio-aws-marketplacemetering_2.13	5.17.121.2		d5b4debbe2574f1fca578cde64a467a9102f48b5
dev.zio	zio-aws-marketplacemetering_2.13	5.17.121.3		3d43afdeb56cc9439a389fcd480dfac0ec07cd86
dev.zio	zio-aws-marketplacemetering_2.13	5.17.122.1		006f61ba735b7d275397a6a6f2889d7d53462aca
dev.zio	zio-aws-marketplacemetering_2.13	5.17.123.1		7e47433b9904d411061348391249eabe2d8091a4
dev.zio	zio-aws-marketplacemetering_2.13	5.17.123.2		7c7208290f86cc610e3909ddc0abb38be3be97f2
dev.zio	zio-aws-marketplacemetering_2.13	5.17.124.1		c05dd464c5fb5ede357fd95b271d3e9162f7bc39
dev.zio	zio-aws-marketplacemetering_2.13	5.17.124.2		3363028b7c0564e113041d73faecb4982b601d40
dev.zio	zio-aws-marketplacemetering_2.13	5.17.124.3		22655cc60e37eda644c263259e25841801fe367e
dev.zio	zio-aws-marketplacemetering_2.13	5.17.125.1		ecfbe4dd784db0c5e6bd4bea305c4746cbbd7a97
dev.zio	zio-aws-marketplacemetering_2.13	5.17.126.1		65a1f506c8be754b2e3584999a6cd6780244f4fe
dev.zio	zio-aws-marketplacemetering_2.13	5.17.126.2		926203f9571464502ef32ae854622b64ebbda4ea
dev.zio	zio-aws-marketplacemetering_2.13	5.17.127.1		97d0e87b8ebed9d55ea7632ba494bcd29d2e177e
dev.zio	zio-aws-marketplacemetering_2.13	5.17.127.2		c3270178fecd228fc093f4e2f790732af43e81e2
dev.zio	zio-aws-marketplacemetering_2.13	5.17.128.1		e19761dcd4cc7519a22c0bcc92618e9f161220ac
dev.zio	zio-aws-marketplacemetering_2.13	5.17.129.1		21f33d8b98b98a46cce1b27d55707ca8fada420b
dev.zio	zio-aws-marketplacemetering_2.13	5.17.129.2		b55c14f7633e52a7fa2624adadb17b0cfc328dd8
dev.zio	zio-aws-marketplacemetering_2.13	5.17.129.3		5760be42f71a61b4af070369eb1af15ad863dec6
dev.zio	zio-aws-marketplacemetering_2.13	5.17.130.1		5dc209390a4c2c090ba7e81364a8cd3afe8714b8
dev.zio	zio-aws-marketplacemetering_2.13	5.17.130.2		e643baba68ccf99f4255e489298208c0fbd61a8a
dev.zio	zio-aws-marketplacemetering_2.13	5.17.130.3		2b9a9eb8bdc3f7de0a226655f0228860ee7a14ce
dev.zio	zio-aws-marketplacemetering_2.13	5.17.130.5		614a21099e215cb53afd106ab4ef49747b7909f1
dev.zio	zio-aws-marketplacemetering_2.13	5.17.130.6		8f74905f90dce50146d5410a4decd3312776dd0e
dev.zio	zio-aws-marketplacemetering_2.13	5.17.130.7		0257ed9c4acdbc9b9fbe4d97adb1f31774cb477e
dev.zio	zio-aws-marketplacemetering_2.13	5.17.130.8		c37a0a4e22a45f80aa783a7e0e578e698149e1bd
dev.zio	zio-aws-marketplacemetering_2.13	5.17.144.1		1ccd2a9f87f273af60f7dab189f601d5c9cfde0d
dev.zio	zio-aws-marketplacemetering_2.13	5.17.145.1		acc969ff327d190ae844c805aed8322b48e72120
dev.zio	zio-aws-marketplacemetering_2.13	5.17.146.1		005095e61dc0c7e75ee1ac351d6b333419c702a3
dev.zio	zio-aws-marketplacemetering_2.13	5.17.146.2		2078b8284fa6bb4bd9b219b5cce3e74c928852ba
dev.zio	zio-aws-marketplacemetering_2.13	5.17.147.1		29f1d33d9fd6daec972a76a87aafc0d4a5ecbff9
dev.zio	zio-aws-marketplacemetering_2.13	5.17.148.1		cb47593edf68154730802ee16164cf06364c467a
dev.zio	zio-aws-marketplacemetering_2.13	5.17.149.1		6402c942c0396453983a4144dc0d535fd91457aa
dev.zio	zio-aws-marketplacemetering_2.13	5.17.150.1		57c7cbfcaac8799e7e7717bca066f7c17642dfa3
dev.zio	zio-aws-marketplacemetering_2.13	5.17.151.1		a038fb20b4ea6aa73518810b29538cce51014654
dev.zio	zio-aws-marketplacemetering_2.13	5.17.151.2		7c4e766930d9e9bade464c542c5de76749d7b8e8
dev.zio	zio-aws-marketplacemetering_2.13	5.17.152.1		e498af6512871b3fb610cb2e7ef4543ebc73e0c5
dev.zio	zio-aws-marketplacemetering_2.13	5.17.153.1		ba81297612087850323756afdebce2d0abdf0467
dev.zio	zio-aws-marketplacemetering_2.13	5.17.153.2		6ce897fee56deef42a739d8107a79e61ae88fa7d
dev.zio	zio-aws-marketplacemetering_2.13	5.17.153.3		2c59b0d3fe4d0bb0488fb6edfe6d1cc00ce288c7
dev.zio	zio-aws-marketplacemetering_2.13	5.17.154.1		51756b00c5dcf9e7fd446fbb85fd56cc40948c42
dev.zio	zio-aws-marketplacemetering_2.13	5.17.155.1		b0b70e64f338e1f614d5fc744e35dc048dfe577b
dev.zio	zio-aws-marketplacemetering_2.13	5.17.155.2		9f0b0eb0ea26785dc504765a714c659cc734845b
dev.zio	zio-aws-marketplacemetering_2.13	5.17.157.1		33f5a1a4fbeb5fdb78ca95117c5473a98c55f621
dev.zio	zio-aws-marketplacemetering_2.13	5.17.157.2		265e6d97a38aaa099c8fa90af3550b8ce7dc3560
dev.zio	zio-aws-marketplacemetering_2.13	5.17.158.1		a44319fb601f532f74b7a430e18cef9c4714b90c
dev.zio	zio-aws-marketplacemetering_2.13	5.17.158.2		c95a271ddc1991c0f0123e764fba14723454a830
dev.zio	zio-aws-marketplacemetering_2.13	5.17.158.3		3702ffc43e480bf30d54df93a1a6a7aa9a38a4c4
dev.zio	zio-aws-marketplacemetering_2.13	5.17.158.4		9e220f6219e3a190f19324b2d705e34261ef0d07
dev.zio	zio-aws-marketplacemetering_2.13	5.17.160.1		35196b00373e46e9d1a017dabe4fbd6e6052c91f
dev.zio	zio-aws-marketplacemetering_2.13	5.17.161.1		c15ba3aaa34b2c018f109680d5efcc3208cf7b10
dev.zio	zio-aws-marketplacemetering_2.13	5.17.161.2		993ddc4a155ec28af25a173efa6ac975448b032e
dev.zio	zio-aws-marketplacemetering_2.13	5.17.162.1		33127b93ea429898bb2d682dc95c17b88ec69915
dev.zio	zio-aws-marketplacemetering_2.13	5.17.162.2		f9fb6afaae6f0951765edc783beefe464c874420
dev.zio	zio-aws-marketplacemetering_2.13	5.17.162.3		3830140b02bfbfeeb06247012516458520af7280
dev.zio	zio-aws-marketplacemetering_2.13	5.17.163.1		7366c521102d68d4c8ec27727dfd2794863b973e
dev.zio	zio-aws-marketplacemetering_2.13	5.17.164.1		9e6d99247bca5363c14218ce9da341aa4e331fb5
dev.zio	zio-aws-marketplacemetering_2.13	5.17.166.1		58d31d5230ba32e0c77a4bf4e1b7c3763d5a694a
dev.zio	zio-aws-marketplacemetering_2.13	5.17.166.2		45d0171c6b4a62885a747b80758ee56c0a3f86d8
dev.zio	zio-aws-marketplacemetering_2.13	5.17.166.3		215100e27c6852e92c87bda1987b7eca437269e5
dev.zio	zio-aws-marketplacemetering_2.13	5.17.167.1		0b13a287fb8de2aaa9bb577526ba637b8fe574fe
dev.zio	zio-aws-marketplacemetering_2.13	5.17.168.1		e2f30bea65cd5299b0c16f0a17f72dce79ab9d16
dev.zio	zio-aws-marketplacemetering_2.13	5.17.169.1		52dce85f488856be3a0b660e58e2b2c0e86a79db
dev.zio	zio-aws-marketplacemetering_2.13	5.17.170.1		914a0ee0750a0d808b4c410109654422ed1c75b6
dev.zio	zio-aws-marketplacemetering_2.13	5.17.171.1		09df7fd08ac5cb5e6896ab9bfc7f748e8cd63978
dev.zio	zio-aws-marketplacemetering_2.13	5.17.172.1		cfc4e68bec3000ca8d2ff9c0527f3bc0c302f2e7
dev.zio	zio-aws-marketplacemetering_2.13	5.17.172.2		95d6c7479cd75cd738c11c8faf224e5f643260f8
dev.zio	zio-aws-marketplacemetering_2.13	5.17.174.1		7d3065f33e44b99f0f0ef5c0dbba1694b5cbf871
dev.zio	zio-aws-marketplacemetering_2.13	5.17.175.1		0432b668238fe8d2f78a217079cd6b0772e0faa2
dev.zio	zio-aws-marketplacemetering_2.13	5.17.176.1		8905ba29b65113cc6f03bdc912d958e5a46da9d8
dev.zio	zio-aws-marketplacemetering_2.13	5.17.176.2		c9c9a2949f32476558939b0f131f0724b155d2e9
dev.zio	zio-aws-marketplacemetering_2.13	5.17.177.1		74c77fbf5e5d50b06e947c7820fccf9f72e60ff7
dev.zio	zio-aws-marketplacemetering_2.13	5.17.178.1		3e2f0822a3186e5a241ddc8b512fa576cd114bfc
dev.zio	zio-aws-marketplacemetering_2.13	5.17.181.1		bf22d642b76fe1668be9b648680fcc35a2c5bf8f
