app.tulz	tuplez-apply_sjs1_3.0.0-RC3	0.3.6		5b9f0db45665932a64306f535a0ad7179757acc6
org.apache.iceberg	iceberg-spark-3.3_2.13	1.3.1		2c5647ac8a8309550c7335df9cf9161b26455dce
org.apache.iceberg	iceberg-spark-3.3_2.13	1.4.0		60c052dddc41a1ad156477539617aa8e46b18167
org.apache.iceberg	iceberg-spark-3.3_2.13	1.4.1		45355fc1e49035d9ef582456edcbb5fb7980646c
org.apache.iceberg	iceberg-spark-3.3_2.13	1.4.2		e75c393750679a56981bce78af46e04e476a0060
org.apache.iceberg	iceberg-spark-3.3_2.13	1.4.3		05893ff779e7644d57695fd6fa5e68d8f78fc8b8
org.apache.iceberg	iceberg-spark-3.3_2.13	1.5.0		90c6092424e25ad6ba58787554d64e24f2c1c6a6
org.apache.iceberg	iceberg-spark-3.3_2.13	1.5.1		490dcfe26c9b8a1d00bc87a958452548b39093d4
org.apache.iceberg	iceberg-spark-3.3_2.13	1.5.2		1115b1b399bf8853cd66048515fefec090f6cf43
org.apache.iceberg	iceberg-spark-3.3_2.13	1.6.0		a9dd7afe15aef47dc0af385c632c83b6f828e216
org.apache.iceberg	iceberg-spark-3.3_2.13	1.6.1		1d8b933624182f95d7bf94ac57f4c32b1fa85c88
org.apache.iceberg	iceberg-spark-3.3_2.13	1.7.0		e3478f6a997d9db8b07d69735068d9ad08fff9a5
org.apache.iceberg	iceberg-spark-3.3_2.13	1.7.1		f2702f6812aa0373b785492c5da99e3197f1b810
org.apache.iceberg	iceberg-spark-3.3_2.13	1.7.2		415f93fc29bda9567e55480e9b4f709057a2813b
org.apache.iceberg	iceberg-spark-3.3_2.13	1.8.0		74937f0967952b3467d410c917000d9fb4445234
org.apache.iceberg	iceberg-spark-3.3_2.13	1.8.1		92ee931476f6a5fdab2619c373a20db09a086ebb
org.apache.maven.shared	maven-shared-components	1		N/A
org.apache.maven.shared	maven-shared-components	10		N/A
org.apache.maven.shared	maven-shared-components	11		N/A
org.apache.maven.shared	maven-shared-components	12		N/A
org.apache.maven.shared	maven-shared-components	13		N/A
org.apache.maven.shared	maven-shared-components	14		N/A
org.apache.maven.shared	maven-shared-components	15		N/A
org.apache.maven.shared	maven-shared-components	16		N/A
org.apache.maven.shared	maven-shared-components	17		N/A
org.apache.maven.shared	maven-shared-components	18		N/A
org.apache.maven.shared	maven-shared-components	19		N/A
org.apache.maven.shared	maven-shared-components	2		N/A
org.apache.maven.shared	maven-shared-components	20		N/A
org.apache.maven.shared	maven-shared-components	21		N/A
org.apache.maven.shared	maven-shared-components	22		N/A
org.apache.maven.shared	maven-shared-components	3		N/A
org.apache.maven.shared	maven-shared-components	30		N/A
org.apache.maven.shared	maven-shared-components	31		N/A
org.apache.maven.shared	maven-shared-components	32		N/A
org.apache.maven.shared	maven-shared-components	33		N/A
org.apache.maven.shared	maven-shared-components	34		N/A
org.apache.maven.shared	maven-shared-components	35		N/A
org.apache.maven.shared	maven-shared-components	36		N/A
org.apache.maven.shared	maven-shared-components	37		N/A
org.apache.maven.shared	maven-shared-components	38		N/A
org.apache.maven.shared	maven-shared-components	39		N/A
org.apache.maven.shared	maven-shared-components	4		N/A
org.apache.maven.shared	maven-shared-components	40		N/A
org.apache.maven.shared	maven-shared-components	41		N/A
org.apache.maven.shared	maven-shared-components	42		N/A
org.apache.maven.shared	maven-shared-components	43		N/A
org.apache.maven.shared	maven-shared-components	44		N/A
org.apache.maven.shared	maven-shared-components	5		N/A
org.apache.maven.shared	maven-shared-components	6		N/A
org.apache.maven.shared	maven-shared-components	7		N/A
org.apache.maven.shared	maven-shared-components	8		N/A
org.apache.maven.shared	maven-shared-components	9		N/A
org.apache.servicecomb.pack	omega-transport-hystrix	0.6.0		0734f297bddaefc488e8f4db87a637cab05671fb
org.apache.servicecomb.pack	omega-transport-hystrix	0.7.0		51856f56078b0c13aac0f41613629dafc6fa13c9
org.apache.servicecomb.pack	omega-transport-hystrix	0.7.1		2fb2a7beba3da0f97b503c7b07d6c6d4b9d9382d
org.eclipse.dataspaceconnector	transfer-functions-spi	0.0.1-milestone-4		49ad7527d9112e6e613847714dae07d4bfc79a10
org.eclipse.jetty.orbit	javax.mail.glassfish	1.4.1.v201005082020		b707c39fc080529c4a9ffc1df4eac58421133aaf
org.fuwjin	postage	0.9.3		79fc3774d1ca54c3c2e16af3848d058824b94dd7
org.imixs.workflow	imixs-melman	1.0.0		44080588001affa0a033f314035a5a731e332d03
org.imixs.workflow	imixs-melman	1.0.1		2175e12006f52f2b2c942a2599877accde6d043b
org.imixs.workflow	imixs-melman	1.0.10		3513836a7a87981a3d89890da798dc54f2b88bab
org.imixs.workflow	imixs-melman	1.0.11		cf372d905c77922debe8adeb0a8aadaeb02d21be
org.imixs.workflow	imixs-melman	1.0.12		300f530c8b13863dfe84725fc18d7ceb1525ce5b
org.imixs.workflow	imixs-melman	1.0.13		c3bbcd71d5d63455208553dade061ebf9325c585
org.imixs.workflow	imixs-melman	1.0.14		0d5c7ecf7b8319c7a218a940451f24a201926b34
org.imixs.workflow	imixs-melman	1.0.15		df6b4093269af7443b3edefaf8eb475917767357
org.imixs.workflow	imixs-melman	1.0.16		fa3baa61f470acb63f6107dd1e93bd25b0e82b64
org.imixs.workflow	imixs-melman	1.0.17		5041894290e2af6546f01917fe125fe1ab858b93
org.imixs.workflow	imixs-melman	1.0.18		90ec8328985538fd90e9d31a3526b740367dabec
org.imixs.workflow	imixs-melman	1.0.19		2b9c6ccccdcae28201b59a0275aac6f7ec3039ed
org.imixs.workflow	imixs-melman	1.0.2		dd9a7e408198afc9b7e2f7cbcdd7fa26a03def46
org.imixs.workflow	imixs-melman	1.0.20		596d5fa0ef727e12a075af09099e82c638de1b37
org.imixs.workflow	imixs-melman	1.0.21		da5f06cdf7b0a8901ead7ccd5c2c1964a57e1b72
org.imixs.workflow	imixs-melman	1.0.22		7f04f6f26cdba85065ae3cb852e01d47edc4eb68
org.imixs.workflow	imixs-melman	1.0.3		a00aa5e5aedae8d2ce520cbcfe812286a86841e8
org.imixs.workflow	imixs-melman	1.0.4		6c88099e3d2c4581a602504c27ffb2cbeccffb85
org.imixs.workflow	imixs-melman	1.0.5		cffdf29fbaebba04ecba64219ad7818d2ea2216c
org.imixs.workflow	imixs-melman	1.0.6		ebdd9845c6a9954d15716c08d08a4d195ec777cc
org.imixs.workflow	imixs-melman	1.0.7		3290f3f199a74e6870948fa64fe79ba6e55d7a7c
org.imixs.workflow	imixs-melman	1.0.8		8fb6bed36c1cb756b8af2bae29cf43b3687a0ca4
org.imixs.workflow	imixs-melman	1.0.9		9960dc4680f121390ac4b5e0bdf57196d3252543
org.imixs.workflow	imixs-melman	2.0.0		55ff0d1daa2dd1a052fac903dc143f38995999fc
org.imixs.workflow	imixs-melman	2.0.1		dca070ff80693994444ea635559b6b5799df8091
org.imixs.workflow	imixs-melman	2.0.2		a0294b0135b0f864aa92cd2fb9b8e202731beb6f
org.imixs.workflow	imixs-melman	2.1.0		88d2f0df3518233ff27a270334957bc468d04aa1
org.ldaptive	ldaptive-jldap	1.0		d03cb09496b5d82fe8ca47ce8c7127170a67f8c4
org.ldaptive	ldaptive-jldap	1.0.1		6ae3f60eb676b15c3f3600137d700b12b2af5451
org.ldaptive	ldaptive-jldap	1.0.10		7515b946e796665931a961ef7b08d53e7dde50a2
org.ldaptive	ldaptive-jldap	1.0.11		31be05d74fc3a205ab6f4ace400f0319f0113d26
org.ldaptive	ldaptive-jldap	1.0.12		c67a4a119268f764fe569dc62f620e27c9adfdbc
org.ldaptive	ldaptive-jldap	1.0.13		df209e4748fa513e0979fbdad52ac8c6c3253568
org.ldaptive	ldaptive-jldap	1.0.2		199eeaea1e3cd1ba441dc2ae8f8c5ee9cce710f2
org.ldaptive	ldaptive-jldap	1.0.3		098f5bca93eadd1b74f654e1656213c36a746caf
org.ldaptive	ldaptive-jldap	1.0.4		ae2ff8a3789026120892fee02e16ab7630f02f0d
org.ldaptive	ldaptive-jldap	1.0.5		5587915fe1375594078698602f18db63a83b8dea
org.ldaptive	ldaptive-jldap	1.0.6		1e6fc232db8eccd666cac484ad9ef41c537b59aa
org.ldaptive	ldaptive-jldap	1.0.7		8b8263a343cc6b03b480d9bcb7bae6a52bbfaacb
org.ldaptive	ldaptive-jldap	1.0.8		3321f9b2546f16632d531d458167328c8dfb7d3d
org.ldaptive	ldaptive-jldap	1.0.9		f0c88cc782d623a18cb64db888ea3b523f76c63b
org.ldaptive	ldaptive-jldap	1.1.0		827d3b39533924523a69ddd9310a715813997816
org.ldaptive	ldaptive-jldap	1.1.1		8ed8a11b5251fcca88f8864b0a895047cfe9e0be
org.ldaptive	ldaptive-jldap	1.1.2		4a570dbdbcddee9b2927cdf4913000b601f183e8
org.ldaptive	ldaptive-jldap	1.2.0		cb3b765438a432d53d742e8f7cf8ef0a85c11c3f
org.ldaptive	ldaptive-jldap	1.2.1		6289d4b6f8e9ff67e4e3f0015ef30403ba3ea33e
org.ldaptive	ldaptive-jldap	1.2.2		455aff1aa6e05274652bc0540d98797494067437
org.ldaptive	ldaptive-jldap	1.2.3		e4e800f06b182ebcdfebf39b7ad71e4627fbff04
org.ldaptive	ldaptive-jldap	1.2.4		cfe1713284f164b66336822da3611c541ac733c2
org.ldaptive	ldaptive-jldap	1.3.0		c2cb6ff745214249bced2563140f1f807ed7719f
org.ldaptive	ldaptive-jldap	1.3.1		e1c9b601c6c1e811661106d875cb1ff05feff8c2
org.ldaptive	ldaptive-jldap	1.3.2		da4e921246af0d16b21bdb6b52073cf4307c5154
org.ldaptive	ldaptive-jldap	1.3.3		c432489e32124df634324a9fa204ddb6e4db10ab
org.mvnpm.at.sentry-internal	browser-utils	9.10.1		112e99eb8465b18f2b9593a560781ad5a60b11ad
org.mvnpm.at.sentry-internal	browser-utils	9.11.0		ed1ebcd415ddf18192d4e5f5a9efa406bbb8938a
org.mvnpm.at.sentry-internal	browser-utils	9.12.0		2132287857fd328d167c2228bd17ff8a5a78c535
org.mvnpm.at.sentry-internal	browser-utils	9.13.0		941b6812d240489b25b2418e5f12e3201a3de16e
org.mvnpm.at.sentry-internal	browser-utils	9.14.0		7d28c79179f436a05b4446dcd27ef6c834430d42
org.mvnpm.at.sentry-internal	browser-utils	9.15.0		9079d52821bf3fa5e1bbac3342082e3b0d822aee
org.mvnpm.at.sentry-internal	browser-utils	9.5.0		1fa618166644ba0f0ff101fa08308d28809d4607
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE100		ff0ac20abccf84efbd9ad96e64fc520097941fd8
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE110		b3a1e35b6291be815e34be270d46997cc647f160
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE111		a57739406f27ba2682fc1456cfa3ae85139aa6ba
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE112		5fd2a913f61d776b9ce15d7f2860dbced9029cd2
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE113		702881f5a47b29bcca4d8bfe733b880f82d041cd
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE120		6f45b1200a272cb3778c46219b5bfa2e63114d10
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE120-1		75375af5bc19ebc2ff57d188496d4f1a93d90b73
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE120-u1		f0240426bebec4951479176c05d9e940f9cd9ff7
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE121		9db7cf37b61a9d6c60e4d56d03192c5715a3bd63
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE122		91acfa1ba4f26cc08272b37f464a4a57dae891c9
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE123		0769243f346715e8f238ec9103ce7f67c6ec842d
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE124		5fbc92aca3cb0062cd7621fbcf100c09b5fcacf4
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE125		f8f1e75a23ff72dc94d0cbf5fcc0e832fd47a26a
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE126		a7871f1e44f36c55b388ae0bfe543502cc03a60e
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE130		4762cd8bdee74d9c63be275fe70fc799c4db61fb
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE140		a12c1fcaf70123fb9494ec76b6ec36c487c0abdb
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE150		f21e09d1c289714e8cad06792209af0645794c78
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE160		9d1e7d18912502d054b8a78a6eb259afa6dae948
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE170		b151415b3cc1c7dca4ee565d22cfaa69e9f696eb
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE180		1b7db1d9fefc33e3dd81dae9317971a9e448ae6c
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE190		016f5a4bfecbfbf9391b7e17be5469b43a844f9a
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE200		1ffde73cf7262867b695978d39172cd888007b4f
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE210		fe018eab4966b2319b79d2cee9ca157374c221e8
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE220		d91eb5255c8129e1d34cbbf270f0c1890b3533c1
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE230		4870b26ecd81c118edf837d81da6ad894e8d13fb
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE240		6c089652489d708ee7b48102f87310e31733f695
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE250		e6eaa379ab55517ed0e819bda93a1eca9c931056
org.netbeans.modules	org-netbeans-modules-dbschema	RELEASE90		85fdb8b3750d1bf098055f5f1cf3aea0eacf12e0
org.noear	mybatis-solon-plugin	1.0.10		2d9938ceee1d99cca6d362cceb4965e29da582fe
org.noear	mybatis-solon-plugin	1.0.11		6080ae97a236d387affb9bded456beef3a3d889b
org.noear	mybatis-solon-plugin	1.0.12		e78aa532f6b8f24fb75e333a6beb1ea06c7bd6ad
org.noear	mybatis-solon-plugin	1.0.13		8d1eb9dfb9eb265af17e5af0791d3b05908d27d9
org.noear	mybatis-solon-plugin	1.0.14		699bfd9049dee06898008a8f329a8dfc541ec8fc
org.noear	mybatis-solon-plugin	1.0.14.1		1d8ff206a86b6a832396975a36bd49f2cf161d73
org.noear	mybatis-solon-plugin	1.0.15		2865de58dd547a58027f199e834ffaa1cf23da6c
org.noear	mybatis-solon-plugin	1.0.16		970ffbaa08b3d8ffe5f6cddc1d8aa6d8578cd6de
org.noear	mybatis-solon-plugin	1.0.17		1d19f75b646c77f18a808f1792f45c84b10210e0
org.noear	mybatis-solon-plugin	1.0.18		b181caef6ac8a7a776f8045223ea6e168cbf7365
org.noear	mybatis-solon-plugin	1.0.19		6c4740e1f055d7290afd4609e27f450ec5c1ad33
org.noear	mybatis-solon-plugin	1.0.20		c5dda38befabe07a909faff257e07d19d5c94365
org.noear	mybatis-solon-plugin	1.0.21		d35744c2f4613127eec87eaa7a7a09e5c159c3e6
org.noear	mybatis-solon-plugin	1.0.22		469a8347e26ea9a11b988edb3c90638f5dbf7581
org.noear	mybatis-solon-plugin	1.0.23		e5ee477de85801262a947c12a7cb37b7ad06f1e2
org.noear	mybatis-solon-plugin	1.0.24		b99824d9f213c0c41aae28c48a5a20e331f0248e
org.noear	mybatis-solon-plugin	1.0.25		01d3a583a578b2eaa4fac309c379664b6e752ee0
org.noear	mybatis-solon-plugin	1.0.26		71bd93da7dcb3e8148fec08d82925ed59d2a2663
org.noear	mybatis-solon-plugin	1.0.27		f4b4ba826b5d4d69ee5f9145e05ea7c9e5c02d2f
org.noear	mybatis-solon-plugin	1.0.28		549f210474356277cfd861dd751705790cd52cc9
org.noear	mybatis-solon-plugin	1.0.29		86b683b824c5c83de1f1fa1cd6c4f13cfb9e9be9
org.noear	mybatis-solon-plugin	1.0.30		948c07b2958bd60317ccef5db8babed8c1ae5c50
org.noear	mybatis-solon-plugin	1.0.31		1343298519331f4da67fb9100e58ed0979483922
org.noear	mybatis-solon-plugin	1.0.32		f3823f80744cadc7352f063b72d9fdc41ab9c867
org.noear	mybatis-solon-plugin	1.0.33		9deb64ee15b07b7383d9170e9be8a55c8bf65ad6
org.noear	mybatis-solon-plugin	1.0.34		9b427bb6f00c43f0ea42b7550363ce8082668b6d
org.noear	mybatis-solon-plugin	1.0.35		c88eb6641276e7810183e755ae0a1e3d42d03b09
org.noear	mybatis-solon-plugin	1.0.36		acc197c693eb7e986613c7b8f75057ca4d0ac5f9
org.noear	mybatis-solon-plugin	1.0.37		05dfe15197645b10a8eb05609236578d9f073f27
org.noear	mybatis-solon-plugin	1.0.38		6cc90329c4f2d288eab14231f98baca51bebe96b
org.noear	mybatis-solon-plugin	1.0.39		20cf2a071ae06bdefe665da123129a55592c50f0
org.noear	mybatis-solon-plugin	1.0.40		eacf0d37a35db0113f9229be21c93c4b5c4e4549
org.noear	mybatis-solon-plugin	1.0.41		a6a7840bd31fbb479466c54615836076bf6c8dc5
org.noear	mybatis-solon-plugin	1.0.42		9124079c01b0c99d9c60ae3c67565766f2ebdd56
org.noear	mybatis-solon-plugin	1.0.43		de4c93d7ff23d277fda323698be3a949dd95a49f
org.noear	mybatis-solon-plugin	1.0.5.10		b7ca5ebf12c4a1060527587c17de5a71fbf2807d
org.noear	mybatis-solon-plugin	1.0.5.11		98b5905654815274f3646adce4e2af5a0a60b8ca
org.noear	mybatis-solon-plugin	1.0.5.12		36fd30f03b2a35ada4568c52a452438ee63532f8
org.noear	mybatis-solon-plugin	1.0.5.6		a8fee54908fd071668b9aa9ef538149e8133fce0
org.noear	mybatis-solon-plugin	1.0.5.7		c0585bf4d7147b302387085027ae25b59952763c
org.noear	mybatis-solon-plugin	1.0.5.8		7cdf74b7a64dd4475d7ce4682ece4b52513261c3
org.noear	mybatis-solon-plugin	1.0.5.9		c91398f76d304b6f08cf0d7dc3e0b8bd87636289
org.noear	mybatis-solon-plugin	1.0.6		7c74ef8cb5529fd7e542819cffd3fd6bcef0e201
org.noear	mybatis-solon-plugin	1.0.6.1		2aa9140137bdb6ff71af936c9a45abbfe3531d83
org.noear	mybatis-solon-plugin	1.0.6.2		2c01732a3cf48be0e5c227cdc1da3be4d37a4009
org.noear	mybatis-solon-plugin	1.0.6.3		7e647bae23d22b4ea0b49064afeeee4c15d96391
org.noear	mybatis-solon-plugin	1.0.6.4		e1d60811437b63e867ba7483a4df564bc3ee1104
org.noear	mybatis-solon-plugin	1.0.6.5		696eb6760bb0abf3edb238e8a980c22607320b84
org.noear	mybatis-solon-plugin	1.0.7		13c42d4b60e722e143391bbc0e1400795d118738
org.noear	mybatis-solon-plugin	1.0.7.1		aa006d1af750fb286ce1fe663c5ac62f0f96090e
org.noear	mybatis-solon-plugin	1.0.8		23052f1f6771c266eea2e78de5bf5acc30f05d0b
org.noear	mybatis-solon-plugin	1.0.9		ff9a049a730e164ed6717031c1516b293a2f0ad1
org.noear	mybatis-solon-plugin	1.0.9.1		89b6fa6b30c52dc305b8b46646a37c59c02d4ae6
org.noear	mybatis-solon-plugin	1.0.9.2		f5708e5776afb3d211b3dab28dd2dac0de97fb4a
org.noear	mybatis-solon-plugin	1.1		69d69de108c7e39bc511578312a7c3ec32d0f530
org.noear	mybatis-solon-plugin	1.1.1		651845685035c22903c52a8170d7ec6f1a0d6e14
org.noear	mybatis-solon-plugin	1.1.10		abceae091fb63abf560d6e0f4b4bd17eca2ea9d9
org.noear	mybatis-solon-plugin	1.1.11		680f48c8178e87861ac0182a7e76c3e1738e7c21
org.noear	mybatis-solon-plugin	1.1.12		3bad9fb6ad39745b441d2520b2a976881ffab746
org.noear	mybatis-solon-plugin	1.1.13		fcb92ab6223c300c8aadbbf3579aac5da2992278
org.noear	mybatis-solon-plugin	1.1.2		2e8f774937a3de5ad98bd01c49eac215cf9bad72
org.noear	mybatis-solon-plugin	1.1.3		4609365cf6aa66b1441f1a1e3395fe7f7e610bd9
org.noear	mybatis-solon-plugin	1.1.4		7315b1a08aa008aff4fc457c5934e83da059a1c2
org.noear	mybatis-solon-plugin	1.1.5		d5fcde1661339dc733a485d8082dd10cb03a7543
org.noear	mybatis-solon-plugin	1.1.6		9461f5460746e7c2daf9fdfbd45346c02f33216d
org.noear	mybatis-solon-plugin	1.1.7		ab2cecf1b4cee204724e92e0255fc52f5720bed2
org.noear	mybatis-solon-plugin	1.1.8		59217bfeb136b813c9a22f55a94e30cb04e5f600
org.noear	mybatis-solon-plugin	1.1.9		e1118862954e30772dcadca2c175aa1149a7010c
org.noear	mybatis-solon-plugin	1.10.0		1ff5c4191e8960910c51aa554e13859ee3561bf4
org.noear	mybatis-solon-plugin	1.10.0-M1		55373a0439ca7cb641b3b314d12784a9c9551ad3
org.noear	mybatis-solon-plugin	1.10.0-M2		e2e6eda620dd61fdd838131c733f3366bc12ab01
org.noear	mybatis-solon-plugin	1.10.1		147402740f2f980336deeec2b393ff82207494ac
org.noear	mybatis-solon-plugin	1.10.1-M1		2f38fcbdaed21850a767918cff9659195fadd3b5
org.noear	mybatis-solon-plugin	1.10.1-M2		db71497a2e9d372f17fe6f9cc7df20270430afe7
org.noear	mybatis-solon-plugin	1.10.1-M3		7c2168d676783088aca55bf0318d35f66c800604
org.noear	mybatis-solon-plugin	1.10.1-M4		27a18d1e35d37a78cbe909b53da22a8df8b1d976
org.noear	mybatis-solon-plugin	1.10.10		a1605006f2ac432403e9a9267b9461129d8c52a6
org.noear	mybatis-solon-plugin	1.10.10-M1		6bf77d010a1657173e6e4059838fb30b7e6d600e
org.noear	mybatis-solon-plugin	1.10.10-M2		9f27dbfc2d55aea8e06104eb17effa3dbe1b5274
org.noear	mybatis-solon-plugin	1.10.10-M3		d832602709a70bbc482f26a9d89b8bc4d87ff0d2
org.noear	mybatis-solon-plugin	1.10.11		d4c7cbff57af0a10172e25af1c6a6e1f77baebbe
org.noear	mybatis-solon-plugin	1.10.11-M1		5ee94ffb326e61e942f2684b2c6b3e0b5cf1d3cd
org.noear	mybatis-solon-plugin	1.10.11-M2		36dc117a208381535553d7229ea611a0a79d6d21
org.noear	mybatis-solon-plugin	1.10.12		1fb9a48fe5781635ae4c71216fa0c987867cf165
org.noear	mybatis-solon-plugin	1.10.13		0bd5064aa3fcccde7b89d96023d688264c5abced
org.noear	mybatis-solon-plugin	1.10.13-M1		029004d455d708ffa4cae7b82c977693110fed52
org.noear	mybatis-solon-plugin	1.10.13-M2		f23dca83f5bbf30f20d6ab948f51905ec87a4347
org.noear	mybatis-solon-plugin	1.10.14-M1		3d2a5ec7b8e36cf50f624437ffba25b8c7ba1124
org.noear	mybatis-solon-plugin	1.10.14-M2		8c7aeb657dd09f8a4aff12495ea8f267a23111b7
org.noear	mybatis-solon-plugin	1.10.14-M3		d0aa9ee9ad4ef43a253cc9895d57ff8bebcaa19b
org.noear	mybatis-solon-plugin	1.10.2		ee1b7042890c80cbf327c522e37ae2fcf75acabc
org.noear	mybatis-solon-plugin	1.10.2-M1		a37056e83bd4ad2f0c59f2bf36d672b2c104d598
org.noear	mybatis-solon-plugin	1.10.2-M2		cf45afb3e6468a99deb7572542c571d717743518
org.noear	mybatis-solon-plugin	1.10.2-M3		2b4f427d6588a2a1adfe39cd6bec1be66ff1f573
org.noear	mybatis-solon-plugin	1.10.3		86f0f8a690374f892f1db973224ba28db146b269
org.noear	mybatis-solon-plugin	1.10.3-M1		dfcafafd001e52e8523d24054f0152e237695ab4
org.noear	mybatis-solon-plugin	1.10.3-M2		90fa49e6a31b7d4937234ab7b5c8932c71b74382
org.noear	mybatis-solon-plugin	1.10.3-M3		ca53d00954d4b70caeca7662febb6a43fe46c2f3
org.noear	mybatis-solon-plugin	1.10.3-M4		1a88c96f2a570f49e0de8058654681e8c192ac62
org.noear	mybatis-solon-plugin	1.10.3-M5		b0c3355d4a6eb552c33b01161da462479bee9b73
org.noear	mybatis-solon-plugin	1.10.3-M6		e896048b6d7914a9a74095bbef9fd0837fc2e5af
org.noear	mybatis-solon-plugin	1.10.3-M7		42398b7211051e5ca081e83ca8ceb6c4d7168f28
org.noear	mybatis-solon-plugin	1.10.4		7e6bb8ec75a5b3939c23307b51adec987b025e99
org.noear	mybatis-solon-plugin	1.10.4-M1		c1c08629694585d3ccb818a9dd5773cd5daf637e
org.noear	mybatis-solon-plugin	1.10.4-M2		5f21af612713c1f67608ac26c1a661fa5b789bf4
org.noear	mybatis-solon-plugin	1.10.5		347960d8aa29a08811527c5e2abc0e778b2054ec
org.noear	mybatis-solon-plugin	1.10.5-M1		85b50c044f8bb44705eff6d323bd23dacdbcb0c3
org.noear	mybatis-solon-plugin	1.10.5-M2		076dacd883d6c035b79da722259b88f997f17735
org.noear	mybatis-solon-plugin	1.10.5-M3		a4f73739099bf42c009af7511f4fcaef60f5b60b
org.noear	mybatis-solon-plugin	1.10.5-M4		aca702816365d02f80f80c263687aff09e8ccd45
org.noear	mybatis-solon-plugin	1.10.6		59de2e581f0cca1383a62c5a3e5e2fd4ec6be23f
org.noear	mybatis-solon-plugin	1.10.6-M1		860176274bbb186a13e56b5e9814f5feb2b337e7
org.noear	mybatis-solon-plugin	1.10.6-M2		e7fc6052b0da1116a22f8832bbabf9c2a5568f01
org.noear	mybatis-solon-plugin	1.10.6-M3		e149b49e1c7d405e942c34c5c472a22daf271926
org.noear	mybatis-solon-plugin	1.10.6-M4		de67b83ac617758964f50e02bdb0c2999389ebbd
org.noear	mybatis-solon-plugin	1.10.7		be935d7c6c729e5aeaa514986f3517283b00370a
org.noear	mybatis-solon-plugin	1.10.7-M1		c1bcadfb14d9bffc41d311d7c0b1e4d4bac2c449
org.noear	mybatis-solon-plugin	1.10.7-M2		2dee142578f0da94b78278b27a4d632c60bb2d13
org.noear	mybatis-solon-plugin	1.10.7-M3		32c3a8cfa3c3bf922b1abac4cd6eb29e0915495b
org.noear	mybatis-solon-plugin	1.10.8		172ea4ab8285f0b66ec0382db5f133411243379a
org.noear	mybatis-solon-plugin	1.10.8-M1		9c63ad78a979c737250edc2522b8a250e4e3d8bb
org.noear	mybatis-solon-plugin	1.10.8-M2		10bec26fa7e809ca04fa96fa021b377796c8ec9e
org.noear	mybatis-solon-plugin	1.10.8-M3		1101a217f1943bc4840561cb2d83510a8487d089
org.noear	mybatis-solon-plugin	1.10.9		9b3f97481e6d6023b49fbb706c51419f46865960
org.noear	mybatis-solon-plugin	1.11.0		b4c226ba96cfef90c36a3349019c9f7ee884b70c
org.noear	mybatis-solon-plugin	1.11.1		305f687280604cbb493f582b2c8563105b2cbece
org.noear	mybatis-solon-plugin	1.11.1-M1		5141c613cc19686af5a29c1cde09d9470b4dcec1
org.noear	mybatis-solon-plugin	1.11.1-M2		1a4d7c32adacc7fc5b05d7dea50ec5dd47e7afd4
org.noear	mybatis-solon-plugin	1.11.1-M3		38c95009d38b94c9b82d468139ac0a2ee95d87e4
org.noear	mybatis-solon-plugin	1.11.1-M4		79ba62f2f025a96e32d5728686a707b85e9bda81
org.noear	mybatis-solon-plugin	1.11.2		8cdf534ab37434f4536b81185a1afba2fef4c720
org.noear	mybatis-solon-plugin	1.11.3		9fbcf93c2514b003d4019eb37442d20d4db2b362
org.noear	mybatis-solon-plugin	1.11.4		8ff692e8c2a14a01c4e5731f9c75663f3126f0a7
org.noear	mybatis-solon-plugin	1.11.4-M1		bca16cfb56184bdb0eed821041a37799ed7f9084
org.noear	mybatis-solon-plugin	1.11.4-M2		e468acd6c6a3b271106ee5409477752069710e18
org.noear	mybatis-solon-plugin	1.11.4-M3		4799804ba75563bf13915cc60b8de2748a542c0d
org.noear	mybatis-solon-plugin	1.11.4-M4		8de7e07573ac0d12d05f1123aa1d612a53605d2e
