be.atbash.jakarta.config	config-parent	1.0.0		N/A
com.vaadin	vaadin-map-testbench	24.3.11		d826c239605a201984111d94574924379fe75411
com.vaadin	vaadin-map-testbench	24.3.12		43777ee8a7141a8584ae03a8e55c73f10204e2b4
com.vaadin	vaadin-map-testbench	24.3.13		a9dc87e00bda4c28c1192689ac59d021b7c3eaa9
com.vaadin	vaadin-map-testbench	24.3.14		d21f82c53733ac177358790db3025538fbdb3c14
com.vaadin	vaadin-map-testbench	24.3.15		e1c990b1a3df96c810d05fbfc529ff528f435127
com.vaadin	vaadin-map-testbench	24.3.16		e859937f02b17b82c5e98504e34729b3b2f23c7b
com.vaadin	vaadin-map-testbench	24.3.17		c58f37d29bb17a13cf4dad2b5db89a968fc419c0
com.vaadin	vaadin-map-testbench	24.3.18		c5429aaf92e245ecbdb97f26d363f96fb88b088a
com.vaadin	vaadin-map-testbench	24.3.19		edeb00ea7fa0bccc71effcc4358e1b8adadc4b60
com.vaadin	vaadin-map-testbench	24.3.2		2e7157c68357683f9b4b48b20422a6d9b6e9449d
com.vaadin	vaadin-map-testbench	24.3.20		63e73d6fdb4c935dc701c287c8bd2b53d53be726
com.vaadin	vaadin-map-testbench	24.3.3		0bb66c8894e45b83fbe64433331e4bdde5e5c388
com.vaadin	vaadin-map-testbench	24.3.4		4ae53d4fcfbd3c06164d8f8039338245ea3707e5
com.vaadin	vaadin-map-testbench	24.3.5		cd47d571d792bc097f5310fa763a4b881f3c0074
com.vaadin	vaadin-map-testbench	24.3.6		97ece69baae4e079f026a564ffc922994ab2346d
com.vaadin	vaadin-map-testbench	24.3.7		1cbb328692cd650621a732362ffdf8b5269e1a4c
com.vaadin	vaadin-map-testbench	24.3.8		bdcd46b5d85fe0e852e7683ccbe579eef70ab7fc
com.vaadin	vaadin-map-testbench	24.3.9		a6c3cac20bad7e1a41ca6a16991048400e130aae
com.vaadin	vaadin-map-testbench	24.4.0		156edb84600292cc5f7a32eff2ddd58d6cb2c06e
com.vaadin	vaadin-map-testbench	24.4.1		0bce3316f5e9ec3695bd60df20af910d46eb991d
com.vaadin	vaadin-map-testbench	24.4.10		b22dbed2fcbaef31a86b3f5ce5f395c708bc5a1d
com.vaadin	vaadin-map-testbench	24.4.11		b00dd7cc70d6a5402a944cc5ba221e7bcc26a692
com.vaadin	vaadin-map-testbench	24.4.12		f8c7e5fb7145eb5daab72602f70654830b1f8249
com.vaadin	vaadin-map-testbench	24.4.13		8e966219a36d63c817da0e606bbf82af1cf1e9f6
com.vaadin	vaadin-map-testbench	24.4.14		6f85004367c5633ddf575dec1550b4fd43e53065
com.vaadin	vaadin-map-testbench	24.4.15		047838f64897c83112805c7997f6625778d05950
com.vaadin	vaadin-map-testbench	24.4.16		e6a815820777ca6c45ce17b06c4182d078b76d88
com.vaadin	vaadin-map-testbench	24.4.17		b0aa4d6f3ae982976a462f2feaf99566738586ba
com.vaadin	vaadin-map-testbench	24.4.18		002858c7c9d5b428cd5fcfa807f12769d1281a4d
com.vaadin	vaadin-map-testbench	24.4.19		fbccb927d91663925184d582334160bb8e74530b
com.vaadin	vaadin-map-testbench	24.4.2		8ccdfda8ecc87e3dbdb5611f548859987300f52e
com.vaadin	vaadin-map-testbench	24.4.20		5fae4410aeefdb939cb0f573be9f122cc8112b66
com.vaadin	vaadin-map-testbench	24.4.21		2daa605bf13d77ec83dad6b5468bb4b32aa3f24d
com.vaadin	vaadin-map-testbench	24.4.22		3fdb30e7f637ffd9281af0c61ce8738fb5f9e42c
com.vaadin	vaadin-map-testbench	24.4.3		a7858466cb799e0c61c1feca4f0dadc5044b6b3d
com.vaadin	vaadin-map-testbench	24.4.4		9e3a3e913b77c09dc0552b6c0b69bd9063ef0502
com.vaadin	vaadin-map-testbench	24.4.5		26809cdff52b8e449844cbebd2a56fd23d405877
com.vaadin	vaadin-map-testbench	24.4.6		60665dd4361004c458c9269f5d9ab252d48ac7ca
com.vaadin	vaadin-map-testbench	24.4.7		d277f9ab930276229428d99c7bdc552115e182b7
com.vaadin	vaadin-map-testbench	24.4.8		778e0eec72d79b2bb426df84b554457d643943f3
com.vaadin	vaadin-map-testbench	24.4.9		0944f8f164e252a215e941ece2e49091ea647b75
com.vaadin	vaadin-map-testbench	24.5.0		32189729d8b407a98e084c11ee36d165f992bb74
com.vaadin	vaadin-map-testbench	24.5.1		50c36d6901b917e74d1bf7260fc3d59ab45235cd
com.vaadin	vaadin-map-testbench	24.5.10		237c848a0dcab4497180d3932539b09c0f7873d2
com.vaadin	vaadin-map-testbench	24.5.11		8e12e2a8935d9ac714c51dff9b228534a10b2412
com.vaadin	vaadin-map-testbench	24.5.12		7c88ebfdf0ebd6843f51910ebeb47ba93dd63f93
com.vaadin	vaadin-map-testbench	24.5.13		48bffc4f73c604fcd28aa4461d09291524912c4d
com.vaadin	vaadin-map-testbench	24.5.14		c401d6011d105bda0217d97eeeca0b38c6436246
com.vaadin	vaadin-map-testbench	24.5.2		cb76e842ec4e9802870c79d23856cc525ccda4f1
com.vaadin	vaadin-map-testbench	24.5.3		ebdb2358a757990891e0c65aed6d07be474d7c18
com.vaadin	vaadin-map-testbench	24.5.4		d92d275c1b61bca49c4598ea65ed081f04e29b18
com.vaadin	vaadin-map-testbench	24.5.5		86b5cc7de3892d976856dc81cf4b12dd34145ea7
com.vaadin	vaadin-map-testbench	24.5.6		a5de0b1e9bb33f423c539bd548974909e559b527
com.vaadin	vaadin-map-testbench	24.5.7		bf97f74e3323553d7f3f688fe343544631fc77a1
com.vaadin	vaadin-map-testbench	24.5.8		49f1b3fbff7236818eb77dba4b9edd922b82f7be
com.vaadin	vaadin-map-testbench	24.5.9		ecdad144db207c4ec22ddbe407cdc1c8845ee967
com.vaadin	vaadin-map-testbench	24.6.0		2de3b23c3fd9f5745924e8148197e6eb3d892000
com.vaadin	vaadin-map-testbench	24.6.1		a6ca60ab4b5ca39af10eab4c4388e0d68a5cc610
com.vaadin	vaadin-map-testbench	24.6.10		097c3a4fd2b12119aa2ba9da12effc5e30109854
com.vaadin	vaadin-map-testbench	24.6.2		7387d44ea5c389c24fca6b648b4861ffdf2b8034
com.vaadin	vaadin-map-testbench	24.6.3		7373857641fa7a6a43bf666608c9ebb458f000a5
com.vaadin	vaadin-map-testbench	24.6.4		802e66b5b58590e21573d1283525b503cab6d062
com.vaadin	vaadin-map-testbench	24.6.5		aa788ab9c9a13566f005dbd60a37c4d37324a4c2
com.vaadin	vaadin-map-testbench	24.6.6		102ba74c69d560c0a3a2f04c59b58319eafa25a9
com.vaadin	vaadin-map-testbench	24.6.7		d5b1149b7ab3fdcf75f39b470296f81923d6539e
com.vaadin	vaadin-map-testbench	24.6.8		8a8c69491a08efa35c388ca7b3080d7d7d41c8a3
com.vaadin	vaadin-map-testbench	24.6.9		59ed81da0364c05c465e98a778d27af9b351c5df
com.vaadin	vaadin-map-testbench	24.7.0		51bdef340dd9f58cbd83b2cc5f511d67a07892cc
com.vaadin	vaadin-map-testbench	24.7.1		b5b36edbc4479358f405d75072308fd65f70ac7a
com.vaadin	vaadin-map-testbench	24.7.2		a4b94d15bffd39d7917b039577135480982cce15
com.vaadin	vaadin-map-testbench	24.7.3		5d6100504c4037dad99580aaa1c3521494e51244
com.vaadin	vaadin-map-testbench	24.7.4		05c7cae878a3b06ae5c4b16a9fdf7fa0d791a0c1
com.walmartlabs.concord.server.plugins	pfed-sso	1.100.0		ce6e215ee7c476a49cb15e89c23f958139524fac
com.walmartlabs.concord.server.plugins	pfed-sso	1.101.0		a036ac667fc6d64941f151bedce6fb8f18c6da0e
com.walmartlabs.concord.server.plugins	pfed-sso	1.102.0		21998583f7ab88b7c6640776fd70fba8212ce04d
com.walmartlabs.concord.server.plugins	pfed-sso	1.103.0		ef5d42b3f9b041ffc6facc103320a25050e9df02
com.walmartlabs.concord.server.plugins	pfed-sso	1.103.1		92e0b53c73a17cfc595f95faa91c179def8dc85d
com.walmartlabs.concord.server.plugins	pfed-sso	1.80.0		0447328e4b9da2e727f534623f07aaed2cfd469b
com.walmartlabs.concord.server.plugins	pfed-sso	1.81.0		eacedad8abda8693a371ed98b26326ad3b4c0fc6
com.walmartlabs.concord.server.plugins	pfed-sso	1.82.0		2b9ee75db4b5093a5457b417867bf6b85c39b4d6
com.walmartlabs.concord.server.plugins	pfed-sso	1.82.1		8c259e663c53f0851ddd986d64c064397f9b2a36
com.walmartlabs.concord.server.plugins	pfed-sso	1.83.0		338978db2e7fe5b78cf5d73a804062c81d4446f9
com.walmartlabs.concord.server.plugins	pfed-sso	1.84.0		74e11847a4467b0f55a42f3898551f63b9b2e1d8
com.walmartlabs.concord.server.plugins	pfed-sso	1.85.0		bb8225929e595351d40a3fbb2aaf9c5b0b4a3b3b
com.walmartlabs.concord.server.plugins	pfed-sso	1.86.0		e3d0aae4e712dcf99e960db63e169da1e2adc603
com.walmartlabs.concord.server.plugins	pfed-sso	1.86.1		1dafd49a4863fb6acb3326f3271464551ce0ed20
com.walmartlabs.concord.server.plugins	pfed-sso	1.86.2		6952e2058da1b20951ae0782a49615a35dbc1355
com.walmartlabs.concord.server.plugins	pfed-sso	1.86.3		144104737fe5043c6f52b8ed0989b82c48b205a0
com.walmartlabs.concord.server.plugins	pfed-sso	1.87.0		3f4100b7dc0856cc1d34d15126098ce98b6af8e1
com.walmartlabs.concord.server.plugins	pfed-sso	1.88.0		ed0b06349d25160b68fa52e57e2ac728f8d7d6d2
com.walmartlabs.concord.server.plugins	pfed-sso	1.88.1		a3c916a52869e3405d2ecaa10a95ff529cd26161
com.walmartlabs.concord.server.plugins	pfed-sso	1.89.0		a28ab070380eb8afd0479010bb962c7d383a97cd
com.walmartlabs.concord.server.plugins	pfed-sso	1.89.1		529d422650cc1457fdbb5bfb2dcddcb9f5655e2e
com.walmartlabs.concord.server.plugins	pfed-sso	1.89.2		6f5e1d3b8bfad321779d2d01261c937ceaadff79
com.walmartlabs.concord.server.plugins	pfed-sso	1.90.0		56dbf296f31537ec4f9e16b0397f503e2583c0ad
com.walmartlabs.concord.server.plugins	pfed-sso	1.91.0		55a7f029251e96367e65fec3013b8edb2228a85e
com.walmartlabs.concord.server.plugins	pfed-sso	1.92.0		ca291a4b19db1357ba5e4a1f68515b53d9269f35
com.walmartlabs.concord.server.plugins	pfed-sso	1.93.0		ca8e7cfcf40870ac6392fd7bc03a6fa19f78506c
com.walmartlabs.concord.server.plugins	pfed-sso	1.93.1		c8d2dacce6f13e345b2de914d734b3a31db5a9c9
com.walmartlabs.concord.server.plugins	pfed-sso	1.93.2		8491bf5922500ecbb53e06566d2d6807f0c73e50
com.walmartlabs.concord.server.plugins	pfed-sso	1.93.3		ffc74dd1320fdef0632a048940ee97f9c49f1c3c
com.walmartlabs.concord.server.plugins	pfed-sso	1.94.0		b0f133c8d9e97ee45801263e424ab680c9c37bd3
com.walmartlabs.concord.server.plugins	pfed-sso	1.95.0		180763e14d7fe772716c1fdaac74f87a3d77184e
com.walmartlabs.concord.server.plugins	pfed-sso	1.96.0		5ec324e366ac3d55abfe35b54c237664f34e238c
com.walmartlabs.concord.server.plugins	pfed-sso	1.96.1		abf5b06f1b02505cb8bb1a5eea9a70fd1751005a
com.walmartlabs.concord.server.plugins	pfed-sso	1.97.0		87e8cdf0b94d268f45d76af1186e51862268e660
com.walmartlabs.concord.server.plugins	pfed-sso	1.98.0		cd3591f8787f4167cd65963406672140cef9c4d6
com.walmartlabs.concord.server.plugins	pfed-sso	1.98.1		f992ad0e2fc86de2ddb894ca5b279b563aea7cd4
com.walmartlabs.concord.server.plugins	pfed-sso	1.98.2		296f3ce95eedd062e3182fd6548d90aa051403ee
com.walmartlabs.concord.server.plugins	pfed-sso	1.99.0		4efbeafc6ddd932f9ef6d8aff557d893cbd1b348
com.walmartlabs.concord.server.plugins	pfed-sso	2.0.0		8de2f824ff5d78738f1b9b7926df4ee1a1fd29b1
com.walmartlabs.concord.server.plugins	pfed-sso	2.1.0		95e07331ecc99aa878a830ef7431ee0cd70de35b
com.walmartlabs.concord.server.plugins	pfed-sso	2.10.0		e270ff354afb0c2c6d7e1da310a204b0a08dad70
com.walmartlabs.concord.server.plugins	pfed-sso	2.10.1		772463d8772199d0e9ba2d8df357092e896fee16
com.walmartlabs.concord.server.plugins	pfed-sso	2.11.0		25e8875458ff6f4d470b4ede87f5fd3345d913e4
com.walmartlabs.concord.server.plugins	pfed-sso	2.11.1		a877e27c62d87773f265cf151cfae7af6f778f9c
com.walmartlabs.concord.server.plugins	pfed-sso	2.12.0		721869764eddbd0148dca1984324af0c18497be0
com.walmartlabs.concord.server.plugins	pfed-sso	2.13.0		a302a9482071857e96354fd94bacb454b7b87d2f
com.walmartlabs.concord.server.plugins	pfed-sso	2.14.0		26292d85ba4e20385fa48851237ab19b6237a516
com.walmartlabs.concord.server.plugins	pfed-sso	2.14.1		bbd7f80c86380914bcb03c867eabd1a15707ac84
com.walmartlabs.concord.server.plugins	pfed-sso	2.14.2		f41bcfb85ef24ce7779ef0bf9693c2af2e852c76
com.walmartlabs.concord.server.plugins	pfed-sso	2.15.0		c8f02660bda68573fb23e09f5d82c5ab99071475
com.walmartlabs.concord.server.plugins	pfed-sso	2.16.0		9280976e503a7a774c47f4759087266ccd242319
com.walmartlabs.concord.server.plugins	pfed-sso	2.17.0		68ef3cee0e99fe66259c528f466bf4744783557c
com.walmartlabs.concord.server.plugins	pfed-sso	2.18.0		1f4ad55a4504943eed929a8c22bdb82dd6cc25a3
com.walmartlabs.concord.server.plugins	pfed-sso	2.19.0		709270a8bad87ce9ec59d137c299d3bb6dcc6c22
com.walmartlabs.concord.server.plugins	pfed-sso	2.2.0		866d14e31af93c17eae8b4f9eae3b6efc52c4967
com.walmartlabs.concord.server.plugins	pfed-sso	2.20.0		40a68454e784de13e235e2946682a788b4d02867
com.walmartlabs.concord.server.plugins	pfed-sso	2.21.0		f5e29ffc5fcc1e1e7f3c82c86975cd6a84544b0d
com.walmartlabs.concord.server.plugins	pfed-sso	2.22.0		29c266189f0c15794d568fa0ba4408c3c6d99e0b
com.walmartlabs.concord.server.plugins	pfed-sso	2.23.0		f9973ab1f0982d3813a92b89ba8f4857cd103738
com.walmartlabs.concord.server.plugins	pfed-sso	2.24.0		c982797133c70bed5b04aa3e4aa2f9ec903c8497
com.walmartlabs.concord.server.plugins	pfed-sso	2.25.0		7d4811cacf18a697613e071f512703065be5c8b9
com.walmartlabs.concord.server.plugins	pfed-sso	2.25.1		2c67d806bf8bccde0ddcfe8ff5dff72a7ac7ca69
com.walmartlabs.concord.server.plugins	pfed-sso	2.26.0		cdaad27e520729522d0b267c358eea4e9149335d
com.walmartlabs.concord.server.plugins	pfed-sso	2.3.0		15eac94f8f71375db0f44e67a01a5b760a9f9f4f
com.walmartlabs.concord.server.plugins	pfed-sso	2.4.0		e6ba9119ea5231f9ed8dcfdb8beb7814e323ff15
com.walmartlabs.concord.server.plugins	pfed-sso	2.5.0		13aaf0cd045bad6c4a548a5151392933a025b071
com.walmartlabs.concord.server.plugins	pfed-sso	2.6.0		a78248c721a291dd9f872f3e5085c9f6d79cff8e
com.walmartlabs.concord.server.plugins	pfed-sso	2.7.0		988bb00a6224d8a955e35e7d63964830a7f21e7c
com.walmartlabs.concord.server.plugins	pfed-sso	2.8.0		fa7612399b409f9542bdf647d1786989614def14
com.walmartlabs.concord.server.plugins	pfed-sso	2.9.0		14da2835dde2365fd2bb29422e4132b511f6abeb
com.wangshouyu	wsy-mvc	0.0.1		d150646ddf3c7b63d5212c3df1213147ebce0f95
com.wangshouyu	wsy-mvc	0.0.2		66d1c8608f25b6a218c3a62cc0f164f2d4cc1d63
com.zachklipp.compose-undo	statehistory	0.1.0		N/A
de.taimos	dvalin-template-velocity	1.10		4abed9249459dd39bf630fdb58c1f524bb2b07c4
de.taimos	dvalin-template-velocity	1.11		5e9d47fba85e4adf43309b8f7479d6c04599a6d0
de.taimos	dvalin-template-velocity	1.12		79d5c27f3b4744ea6fcbbd7f2851d725cb4144c0
de.taimos	dvalin-template-velocity	1.13		310c091444ee9794784af637fee8703c464217d4
de.taimos	dvalin-template-velocity	1.14		8c460a0b299addfd05b4c12b00855ffd63b16d45
de.taimos	dvalin-template-velocity	1.15		1a29f2acafc7972d9fa5c0f0844ef137f8b57ed6
de.taimos	dvalin-template-velocity	1.16		9b39922e15c07414436808b1a6cb4b63233cdb69
de.taimos	dvalin-template-velocity	1.17		7861f778c7722b535923195d360b43f1ab70071f
de.taimos	dvalin-template-velocity	1.18		dad225fc22eda1ecaf3039ee475d6b6c53c89f3b
de.taimos	dvalin-template-velocity	1.19		935853b916978e0a5b4e0c2df4ebe66a4ca6d0f1
de.taimos	dvalin-template-velocity	1.20		1259368a480060aec80b84693317b494fa95badd
de.taimos	dvalin-template-velocity	1.21		6b42680f87e11be1badc398df71df810e0f37709
de.taimos	dvalin-template-velocity	1.22		efffba697545c50dcd46242f23124e6848531884
de.taimos	dvalin-template-velocity	1.23		a11ae7e07f3e88c26905ee8421b5b9c489d0c652
de.taimos	dvalin-template-velocity	1.24		0ba9a0f84e7ce8aee3a53f03fcc6410395e480ee
de.taimos	dvalin-template-velocity	1.25		21d80f5811e51160b5d57d56694759e606625fce
de.taimos	dvalin-template-velocity	1.26		40c187e989ab59240bdd2a3bb4831809253eae7e
de.taimos	dvalin-template-velocity	1.27		59e73f3e89fd23454e98f2e02b0b3ffaf1c98333
de.taimos	dvalin-template-velocity	1.28		629de83c8a6c2bcd6db0597e8a6840bee7ccea11
de.taimos	dvalin-template-velocity	1.29		fd91f42ae91a4410822c6cb66c97f0beefe6016c
de.taimos	dvalin-template-velocity	1.30		a392bfecac6fd08ccc88f30c88271c16b7198cca
de.taimos	dvalin-template-velocity	1.31		64cf17ae6b9546f6eff28557c006e764055a1fa7
de.taimos	dvalin-template-velocity	1.32		837a4401b1c8ddcad1e37279f84c3176106b1953
de.taimos	dvalin-template-velocity	1.33		6770528d7fba06d1fd9d816dbe2e5b26d840fbd1
de.taimos	dvalin-template-velocity	1.34		68a99d47f69012c4a2684fca0e1a546b86c2e04e
de.taimos	dvalin-template-velocity	1.35		266538040e7564617ac843ac51e1baf838c29042
de.taimos	dvalin-template-velocity	1.36		273c939f6448511ed2ba051501859ad4605c25ba
de.taimos	dvalin-template-velocity	1.37		07acaee7e84437e3dd5541431a3380b9bf94ee3d
de.taimos	dvalin-template-velocity	1.9		bb12774c0ab47438c6f0fb5c7b204949d5920c06
dev.icerock.moko	media-iosx64	0.10.0		N/A
dev.icerock.moko	media-iosx64	0.10.0	metadata	5a12f11ecfa953c44231db726b80d2087fbdc566
dev.icerock.moko	media-iosx64	0.11.0		N/A
dev.icerock.moko	media-iosx64	0.11.0	metadata	a072df1d42e2adefcf88225498326eb433ea292b
dev.icerock.moko	media-iosx64	0.6.2		N/A
dev.icerock.moko	media-iosx64	0.6.2	metadata	e867f91571106d8a7e2d03d8ae4c4d09ace4a6fb
dev.icerock.moko	media-iosx64	0.7.0		N/A
dev.icerock.moko	media-iosx64	0.7.0	metadata	ecefc9a8f204b6d814ad6cefd6b4b30490947f72
dev.icerock.moko	media-iosx64	0.7.1		N/A
dev.icerock.moko	media-iosx64	0.7.1	metadata	1a343fcb150cbc93b498e4f4d8ae8beccb4274dc
dev.icerock.moko	media-iosx64	0.8.0		N/A
dev.icerock.moko	media-iosx64	0.8.0	metadata	c9d9f1b92397dad02bb81d976db4e63d063d8e75
dev.icerock.moko	media-iosx64	0.8.1		N/A
dev.icerock.moko	media-iosx64	0.8.1	metadata	c53ee48ba263bfb8221901b794ecc373f59e78db
dev.icerock.moko	media-iosx64	0.8.2		N/A
dev.icerock.moko	media-iosx64	0.8.2	metadata	bb24d71c61ac18605edb3fb589a223c5e9282f0e
dev.icerock.moko	media-iosx64	0.9.0		N/A
dev.icerock.moko	media-iosx64	0.9.0	metadata	12abda071db6bba93e871dfb74ff28ad4994f3d3
dev.kaccelero	ktor-routers-client-jvm	0.1.0		dd262eed1bc3d56966f199c6a7aeffe27ba5f9e4
dev.kaccelero	ktor-routers-client-jvm	0.1.1		dd262eed1bc3d56966f199c6a7aeffe27ba5f9e4
fr.sii.ogham	ogham-template-thymeleaf-v2	3.0.0		f71c48608d059043544a4d246c3b8af1e8f5d78c
hu.simplexion.adaptive	adaptive-lib-sandbox-js	2024.07.19		N/A
io.appform.ranger	ranger-zk-server	1.0-RC1		45d507f2e5dce99c69493d12ecdcc9983a40cbda
io.appform.ranger	ranger-zk-server	1.0-RC10		0722f0ca417a80330df0919230812d800fd6aa7c
io.appform.ranger	ranger-zk-server	1.0-RC11		79074bc888b448ac5586a294d78403ee1cbfeba8
io.appform.ranger	ranger-zk-server	1.0-RC12		01d53e24e55cffeb070b7b74d748e6de443691b0
io.appform.ranger	ranger-zk-server	1.0-RC13		d18b0f6dbff7e4ab016fed02508320add963331a
io.appform.ranger	ranger-zk-server	1.0-RC14		d75866f0de4a8fe3e6413b01900e256221ef2485
io.appform.ranger	ranger-zk-server	1.0-RC15		0b43fa397a4011c4cda101c43e14e6e4f4407975
io.appform.ranger	ranger-zk-server	1.0-RC16		b445bd73ddfc62079fb9104fa0bf01bc0a8f04e7
io.appform.ranger	ranger-zk-server	1.0-RC17		b1ea806f28e98c60cb6682585db0075676f455db
io.appform.ranger	ranger-zk-server	1.0-RC18		1e410ea0cc63fb8132082e2be50ef4642ab378a3
io.appform.ranger	ranger-zk-server	1.0-RC2		c75b34f70656a67d3e8e989af60f04907a1e8983
io.appform.ranger	ranger-zk-server	1.0-RC3		39cf87880727bfa2f12c8f7122b79ffa6cab7651
io.appform.ranger	ranger-zk-server	1.0-RC4		25182855387f8a890067069a9e71aa8c557a1143
io.appform.ranger	ranger-zk-server	1.0-RC5		47c96e974effff81cdeec9ea8ab6068656e6f353
io.appform.ranger	ranger-zk-server	1.0-RC6		253085202828f9957684565d5835ad1c14d2ad4f
io.appform.ranger	ranger-zk-server	1.0-RC7		b00fa1579e436c4b7144c6854c9a0a44e03f75a2
io.appform.ranger	ranger-zk-server	1.0-RC8		033d00017c240149569a6bdb35f8e196fd08254d
io.appform.ranger	ranger-zk-server	1.0-RC9		d3e17c9d8c9ce298757e38dc235bd9e38c2658a4
io.appform.ranger	ranger-zk-server	1.0-dw3-RC17		aba36869f5aaac21a3600fffe6820d26fa1d5a85
io.appform.ranger	ranger-zk-server	1.1-RC1		79129620e5ba08e37e95763d729cce78858f5c7f
io.cloudevents	cloudevents-avro-compact	3.0.0		7f9a9227a4b6a1a0f9fce9aed2175fc93e5d78de
io.cloudevents	cloudevents-avro-compact	4.0.0		eec1edf23195d5020064b939069f3a1a254f56ed
io.cloudevents	cloudevents-avro-compact	4.0.1		7a6b9020bc3d60fdeb1ab2afaef2cad41f2186f5
io.data2viz.d2v	d2v-color	0.10.0		693100cf60c1daa77b034cd2f4b35c4b5cddd0de
io.data2viz.d2v	d2v-color	0.10.1		0bd8e430c1cc94e85e52450965487d7ebefbdcc4
io.data2viz.d2v	d2v-color	0.10.2		ff1ac2b34b973b7a462c72e638c6c49353fe570b
io.data2viz.d2v	d2v-color	0.10.3		ff1ac2b34b973b7a462c72e638c6c49353fe570b
io.data2viz.d2v	d2v-color	0.10.4		ff1ac2b34b973b7a462c72e638c6c49353fe570b
io.data2viz.d2v	d2v-color	0.10.5		ff1ac2b34b973b7a462c72e638c6c49353fe570b
io.data2viz.d2v	d2v-color	0.10.6		ff1ac2b34b973b7a462c72e638c6c49353fe570b
io.data2viz.d2v	d2v-color	0.10.7		ff1ac2b34b973b7a462c72e638c6c49353fe570b
io.data2viz.d2v	d2v-color	0.9.0		898d93aed2dae7f5bbce0f9d62b05ee513dc2977
io.data2viz.d2v	d2v-color	0.9.1		e0b10bd36a1686dda15c6e4db8b02e780a20f226
io.data2viz.d2v	d2v-color	10.0.3		N/A
io.data2viz.d2v	d2v-color	10.0.4		N/A
io.fabric8.examples	fabric-camel-dosgi	1.1.0.Beta5		N/A
io.fabric8.examples	fabric-camel-dosgi	1.1.0.Beta6		N/A
io.fabric8.examples	fabric-camel-dosgi	1.1.0.CR1		N/A
io.fabric8.examples	fabric-camel-dosgi	1.1.0.CR2		N/A
io.fabric8.examples	fabric-camel-dosgi	1.1.0.CR3		N/A
io.fabric8.examples	fabric-camel-dosgi	1.1.0.CR4		N/A
io.fabric8.examples	fabric-camel-dosgi	1.1.0.CR5		N/A
io.fabric8.examples	fabric-camel-dosgi	1.2.0.Beta1		N/A
io.fabric8.examples	fabric-camel-dosgi	1.2.0.Beta2		N/A
io.fabric8.examples	fabric-camel-dosgi	1.2.0.Beta3		N/A
io.fabric8.examples	fabric-camel-dosgi	1.2.0.Beta4		N/A
io.fabric8.examples	fabric-camel-dosgi	1.2.0.redhat-133		N/A
io.falu	falu-java	1.0.0		55cd671175f70bae4a9d46b6d46f5607350075c1
io.falu	falu-java	1.1.0		4d602cd8a55ff5a2f659ccf9abbcea5401852a19
io.falu	falu-java	1.2.0		747bf46ea00abfa786f668787e0cf825ad66c611
io.falu	falu-java	1.2.1		bef74e3bc35b078c42fce0e9ad7c35d8503152ad
io.falu	falu-java	1.2.11		6bb15659b9bce7ec7e75ed2b54fcba8207725231
io.falu	falu-java	1.2.12		1673f83c195ab15464d7f16cada115d67409964e
io.falu	falu-java	1.3.0		5cabb774614a35471e85f3e74cf44cb2a9f5fb8c
io.falu	falu-java	1.3.1		ca6ac4abc49e82de165280c02d45f98e1d48cd72
io.falu	falu-java	1.3.2		4057cbee5ba2a40b3e8b7c57534c16085bd5adda
io.falu	falu-java	1.4.0		423a3d681477f72653570cf99d1ce1220bbdb852
io.falu	falu-java	1.4.1		0ccd77cdef7d9fd38fc44d57d4c62426b8251c06
io.falu	falu-java	1.4.11		36b7c5a94ac8986615897ca91da6c5125063a5fa
io.falu	falu-java	1.4.12		ecf0eaec469c1f414bcfac058d70d81438c8fd61
io.falu	falu-java	1.4.13		8f510352fe792e0cdf676cf31b1da6f6b3857827
io.falu	falu-java	1.4.14		3d95bb85845bd23cb3740562f998e7a225a5859b
io.falu	falu-java	1.4.16		baceb4327a4f771596ed096e48d060cc2cd04bab
io.falu	falu-java	1.4.17		b038e75d5cf18183827f4dcc6312dffe2b329ebc
io.falu	falu-java	1.4.18		441b92cdf9cf1bdb14854904959e225ad8daef28
io.falu	falu-java	1.5.0		f095c641d43d520a8dd03aea16e88cf20358ce8b
io.falu	falu-java	2.0.0		c511950bdf46271544f2c738eaa99bb042fb77cc
io.falu	falu-java	2.1.0		abb92e5882d908aa1430df0094c1f04258d27bb6
io.falu	falu-java	2.1.1		855920fced79b24e020c859b0aeaf5977aa4152b
io.falu	falu-java	2.1.2		3b12d7b277983cb48a076b05d30d9e8a25e44864
io.falu	falu-java	build_azu24xkmcnbygqavgd9hbe0up$_run_closure5@7b11de81		N/A
io.github.Lu-Zhi-Bin	bin-page-plugin	1.0.0		2a93eea04b41f6bccd2f85fa818f5b0b72120722
io.github.astrapi69	android-datetime	1		1884c8cfbf85267cfe98bf698b6a47377f8d376f
io.github.astrapi69	android-datetime	1.1		6c8a441504d56d637cef6f8a1b75eaa57d4a1406
io.github.charlietap.chasm	validator-linuxarm64	0.2.2		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.6.0		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.6.1		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.7.0		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.7.1		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.0		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.1		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.2		N/A
io.github.charlietap.chasm	validator-linuxarm64	0.9.3		N/A
