app.bondar.gradle.git-version	app.bondar.gradle.git-version.gradle.plugin	1.0.0	-	25d175af013c7eb9b2d2d586f548176d7dcd9c43
org.springframework.geode	spring-geode-bom	1.4.0	-	dc4c3ea4c6dfb8937f3ab6bbeb4c3ecf4f7ffbb4
org.springframework.geode	spring-geode-bom	1.4.1	-	a6e2f19419e53b02607e395d3c024fd195db7b23
org.springframework.geode	spring-geode-bom	1.4.10	-	bea2e0ae5adc28626885d1bdb445d3726fc7d239
org.springframework.geode	spring-geode-bom	1.4.11	-	9999072c72aaf8fe9207507a9f85ac4d5abc3182
org.springframework.geode	spring-geode-bom	1.4.12	-	18f108945c193d9bc08529c879eb01eb14c9ad22
org.springframework.geode	spring-geode-bom	1.4.13	-	e7958a04b84d5b683bdcfb0ed1395ad3abea0b9b
org.springframework.geode	spring-geode-bom	1.4.2	-	121d086a72e5ed7eb21dbf37c440e9ea5dccb465
org.springframework.geode	spring-geode-bom	1.4.3	-	5fa46fb5a0546fc31b483be12124e1d0657499ed
org.springframework.geode	spring-geode-bom	1.4.4	-	6d254923972a9941702be2691e8cd38025a338be
org.springframework.geode	spring-geode-bom	1.4.5	-	cb62a1df93daeff87031f488a4c09028207aa5e5
org.springframework.geode	spring-geode-bom	1.4.6	-	8149f42e7b0edcd9c742b99e92f5d4b769fa0323
org.springframework.geode	spring-geode-bom	1.4.7	-	ff531d0b7cf57ffb0f5ae4478b40ae62c9ba53b4
org.springframework.geode	spring-geode-bom	1.4.8	-	2fef126924d730ac7a7f3f2fa015e6a0dc0484e7
org.springframework.geode	spring-geode-bom	1.4.9	-	e740c2f5d033732505b3acc07bf90d72751c6a5d
org.springframework.geode	spring-geode-bom	1.5.0	-	1068f39d2664cf1bea7eb362f45df6490c3ab3b3
org.springframework.geode	spring-geode-bom	1.5.1	-	1f9843cb57233b419a0d9ad9e5111be5f64d3efd
org.springframework.geode	spring-geode-bom	1.5.10	-	d3b71574676fb4e4bd5811088a44d4351f496a5a
org.springframework.geode	spring-geode-bom	1.5.11	-	c82ef90e6a3e5315c6d33fcbcabb293f41bf9e23
org.springframework.geode	spring-geode-bom	1.5.12	-	b8ba19ecf516d16865470911f96997d5d7a0e820
org.springframework.geode	spring-geode-bom	1.5.13	-	631e9f5f14b8237629e3a89a41af29fc782703a6
org.springframework.geode	spring-geode-bom	1.5.14	-	3d6c69effe17303583fb526e6012ef942d6c7716
org.springframework.geode	spring-geode-bom	1.5.2	-	cb08eac6b1efaa9ff9ba94a803bd5971ce76939c
org.springframework.geode	spring-geode-bom	1.5.3	-	f911db4ff3359779d0898d03f2631a6e4d868de1
org.springframework.geode	spring-geode-bom	1.5.4	-	e3667e24c8f85d040fcda3f96b36ffde04ab5773
org.springframework.geode	spring-geode-bom	1.5.5	-	cf4b26bd566ab83ecd34142539556b16a2a7cf6d
org.springframework.geode	spring-geode-bom	1.5.6	-	a64de0b1b13108552e87c6e9e40856e2a92ed279
org.springframework.geode	spring-geode-bom	1.5.7	-	4d8181a4b87bf202c56a2a04bb0e541052958c72
org.springframework.geode	spring-geode-bom	1.5.8	-	c3479480669ab04d3257dc0d9d1a56958b158d04
org.springframework.geode	spring-geode-bom	1.5.9	-	37b54d13f7e189390f6d09ca880e39bf8b206ced
org.springframework.geode	spring-geode-bom	1.6.0	-	e63f7b246705286a83363bea6bb715e17ac6dd81
org.springframework.geode	spring-geode-bom	1.6.1	-	704d52e639ec5f2e8680b3ed8cc0e23139aae7b2
org.springframework.geode	spring-geode-bom	1.6.10	-	ae43730f2a9c0c36b19cc5891163d43c1ab480ec
org.springframework.geode	spring-geode-bom	1.6.11	-	a0ab434f053d5ecda52ebb9e5f777ef5ea69e361
org.springframework.geode	spring-geode-bom	1.6.12	-	d51d57979df62c7c588e00f4233b88b9cee0c7b4
org.springframework.geode	spring-geode-bom	1.6.13	-	1ccc28576670928284066262e69bf6224b8897f9
org.springframework.geode	spring-geode-bom	1.6.14	-	32ea2a0cc4fa150327aaad4133f3269d5e7ee78e
org.springframework.geode	spring-geode-bom	1.6.2	-	f982caa26f8c182c6665f684297122e25b50d32d
org.springframework.geode	spring-geode-bom	1.6.3	-	fb45d1bebe1525e3b146fbf293d8272859c04b07
org.springframework.geode	spring-geode-bom	1.6.4	-	14f17479b31cd1d2956c72ea13c4eff54daecc38
org.springframework.geode	spring-geode-bom	1.6.5	-	eff392f49fadea6a60d5a18bd6792310bb14ea68
org.springframework.geode	spring-geode-bom	1.6.6	-	91f7cebf19fe18a60b00264bc67089bcc7bbc9b8
org.springframework.geode	spring-geode-bom	1.6.7	-	23752ef48e9fde4a51f18fe28fbeb8e02a9345f5
org.springframework.geode	spring-geode-bom	1.6.8	-	2621e2bb0f6b5e459a06b699ac7870dba5f9b051
org.springframework.geode	spring-geode-bom	1.6.9	-	832c101f1224746a012865b5f2c7a0c446db36a3
org.springframework.geode	spring-geode-bom	1.7.0	-	6d0d9ce1dbcd6347e7d364dd23464966526c5314
org.springframework.geode	spring-geode-bom	1.7.1	-	42fd89b7de6209c47707de952a959eb95271cf81
org.springframework.geode	spring-geode-bom	1.7.2	-	80a2e66e1e725dd7825ee463d51f76a8644b4ec8
org.springframework.geode	spring-geode-bom	1.7.3	-	76a96aeabe5bad1dc5976ba41133ffddd0ed2113
org.springframework.geode	spring-geode-bom	1.7.4	-	f826d4e7c5f016466001833d665fa30419a9ca59
org.springframework.geode	spring-geode-bom	1.7.5	-	2f604eca70765597da9d66298e98644927e45adc
org.tango-controls.atk	ATKWidget	9.3.28	-	59c211e97911bb57ea665bdb0f498a4ff97e8e96
org.tango-controls.atk	ATKWidget	9.3.31	-	c20723086df96c1e94f9396d34756f0e25e26603
org.tango-controls.atk	ATKWidget	9.4.10	-	1aba3c2573a2c24ba7dffc8b9e3eefe93eb4c710
org.tango-controls.atk	ATKWidget	9.4.11	-	f7e8b57d43a012d1d89fabb1a2368d92db48d276
org.tango-controls.atk	ATKWidget	9.4.12	-	ac05ac1f56a4fdc422abaf1bbdb901dc25a37377
org.tango-controls.atk	ATKWidget	9.4.13	-	3adf1ee88ae22151c49dbbe68bc1bfa5314bf910
org.tango-controls.atk	ATKWidget	9.4.4	-	d7341baecd630f21adc3cddba7a9ff90d734ade0
org.tango-controls.atk	ATKWidget	9.4.5	-	7e19059a9118a8e673893b089b646392d8786062
org.tango-controls.atk	ATKWidget	9.4.7	-	1dface93b909a2e8c076e706f2fb0cc880bc57ad
org.tango-controls.atk	ATKWidget	9.4.8	-	c8f1c7316ab91480360f321c64c868c4523c8692
org.technologybrewery.fermenter.stout	stout-spring	2.8.0	-	98e8b24304bd701a43b9aa20d9b31492a7de2ce2
org.testifyproject.junit4	hk2-integration-test	0.9.1	-	7717d8914de9557852051056406f33297bf8977f
org.testifyproject.junit4	hk2-integration-test	0.9.2	-	e7c19366871e27f6496041181a2c73cc1f57b256
org.testifyproject.junit4	hk2-integration-test	0.9.3	-	4df3c22516ee7cd0483136cf60cb54434bd389ee
org.testifyproject.junit4	hk2-integration-test	0.9.4	-	8e0445b34048827e5a41caefd507615e7e18ea58
org.testifyproject.junit4	hk2-integration-test	0.9.5	-	0aedc0d6e7529dd6a0cf4981e8344a891e9a601a
org.testifyproject.junit4	hk2-integration-test	0.9.6	-	a73508be07ae19658e7dd825c1c7b8baa79eef72
org.testifyproject.junit4	hk2-integration-test	0.9.7	-	71501a87905d58ae82672d57830e0bfa23f2d2c4
org.testifyproject.junit4	hk2-integration-test	0.9.8	-	e8302fa86b117c52093363074637cd4d4ea1e6d2
org.testifyproject.junit4	hk2-integration-test	0.9.9	-	83f09d6542106a374c93059574cd6b58c5ef5efd
org.testifyproject.junit4	hk2-integration-test	1.0.0	-	7870792aa570bad0d31d5efca3a0b4173a0c6c45
org.testifyproject.junit4	hk2-integration-test	1.0.1	-	9c0f1aa19628ef6ea8a1f6a4f2bb73bb85f8acc2
org.testifyproject.junit4	hk2-integration-test	1.0.2	-	4d447e82422b923f982893976212f32b2df72af6
org.testifyproject.junit4	hk2-integration-test	1.0.3	-	aaacde18030382c0f25eb92377bca0f949972317
org.testifyproject.junit4	hk2-integration-test	1.0.4	-	fbd4b34153768723856e4928a2357f53e798d8e7
org.testifyproject.junit4	hk2-integration-test	1.0.5	-	ac85b70a17a6b61f342e6886852f692424f492e7
org.testifyproject.junit4	hk2-integration-test	1.0.6	-	04d2f0ca964513a885bc90214141a2674e3b1405
org.tpolecat	atto-core_sjs0.6_2.11	0.5.2	-	771f8b60099c0d1258b1b99ed76e4cf2dce82de7
org.tpolecat	atto-core_sjs0.6_2.11	0.5.3	-	f9f0592b1ac7164160df2be873f66ecb5c876787
org.tpolecat	atto-core_sjs0.6_2.11	0.6.0	-	6242fb5255f783bbfc42d52a391b984821f14c2c
org.tpolecat	atto-core_sjs0.6_2.11	0.6.1	-	314c6c69bd3aec0ab5b3670b474d961c462f3ca2
org.tpolecat	atto-core_sjs0.6_2.11	0.6.1-M1	-	f2f3e497dce7cfc6e5423d5ea6fc423b2c08b20f
org.tpolecat	atto-core_sjs0.6_2.11	0.6.1-M4	-	e8c2b122540fc689afdbaf15db7374d9d1bb83db
org.tpolecat	atto-core_sjs0.6_2.11	0.6.1-M5	-	f40af89dbf7352c1e9e7842ac9f0cfbd88147c8c
org.tpolecat	atto-core_sjs0.6_2.11	0.6.1-M6	-	1ea89e1686151ccd46e9e26075412cbd0eebabbe
org.tpolecat	atto-core_sjs0.6_2.11	0.6.1-M7	-	6664e0215b3698253e2919fe65a78a26e01d63b4
org.tpolecat	atto-core_sjs0.6_2.11	0.6.2	-	1ddd43d19a300fe2dc1b0e06faca38b8c439de95
org.tpolecat	atto-core_sjs0.6_2.11	0.6.2-M1	-	ba8b6ae05c5edfe2bd845aa4f5efc58b6560c0ff
org.tpolecat	atto-core_sjs0.6_2.11	0.6.2-M2	-	fd79b7b84507f3b3acb9506f4fbbb81e9f411949
org.tpolecat	atto-core_sjs0.6_2.11	0.6.3	-	fd77369b9991c5c032d3d53926c6620235ca558c
org.tpolecat	atto-core_sjs0.6_2.11	0.6.5	-	ce052c3e718fb6418ce64f74306d540ebcdec284
org.tpolecat	atto-core_sjs0.6_2.11	0.7.0	-	3c453acd443005d401394c836c756594ab1d51e0
org.tpolecat	atto-core_sjs0.6_2.11	0.7.0-M1	-	9c62f312e6ea9a44c1df6df5f526b8590783f778
org.tpolecat	atto-core_sjs0.6_2.11	0.7.0-M2	-	616dd506bdcc0d10c2637048bfe59f5e0197f1d9
org.tpolecat	atto-core_sjs0.6_2.11	0.7.0-RC1	-	06173f669630140c85a9b9260f7bd3ad5a2919ee
org.tpolecat	atto-core_sjs0.6_2.11	0.7.0-RC2	-	64528d1b49d97b30de9933f5278ef69647070cfc
org.tpolecat	atto-core_sjs0.6_2.11	0.7.1	-	1810573419de8ab7ad6ec800dc7a1da5ad4bbce3
org.tpolecat	atto-core_sjs0.6_2.11	0.7.2	-	1843f704837bca7ac46518c3aacf14ee33bc2172
org.tpolecat	refined_3.0.0-M3	0.0.22	-	35ea03e792bdfd411d3ece4d055ef1da0ce3ddf7
org.tpolecat	refined_3.0.0-M3	0.0.23	-	edd9f3bb9850c22409693ba23238f065159c7e92
org.tpolecat	refined_3.0.0-M3	0.0.24	-	c2fd234793a1e470d0aef7ddc011a6c1d2eb7e17
org.tpolecat	refined_3.0.0-M3	0.1.0-M1	-	7a44744fb30760145081dea8ca5a47289e39ee18
org.tpolecat	skunk-refined_sjs1_2.12	0.6.0	-	026c7259497699359d814f49c5e4fd9c31e71b2d
org.tpolecat	skunk-refined_sjs1_2.12	0.6.1	-	b2371d40222a60d34e14832d09f9997a69fceef8
org.tpolecat	skunk-refined_sjs1_2.12	0.6.2	-	412c8dee9f03ccb06ea124239aaec11a26756cc6
org.tpolecat	skunk-refined_sjs1_2.12	0.6.3	-	554cda015f821231f53b5092f2c42fe6e5f50cfa
org.tpolecat	skunk-refined_sjs1_2.12	0.6.4	-	691c575712c79b76e94c919b21c8378d549332b7
org.tuxdevelop	spring-batch-lightmin-client-classic	1.0.0	-	857639115d5987ca2e935b467f4a1918b8118e44
org.tuxdevelop	spring-batch-lightmin-client-classic	1.0.1	-	4590c000eb0a880f04e9623a6f65455a6c393fa1
org.tuxdevelop	spring-batch-lightmin-client-classic	1.0.2	-	ef0ab541dec916aa03a5d86aaf0be984e1150464
org.tuxdevelop	spring-batch-lightmin-client-classic	2.0.0	-	cb6e2dbb5c378d7788b4881bc82512ada75ec323
org.tuxdevelop	spring-batch-lightmin-client-classic	2.0.1	-	ccc6577c1c99b325d12ede73296bb469f0ceab78
org.tuxdevelop	spring-batch-lightmin-client-classic	2.0.2	-	0ed5f3dec6ea954c2583887fed0031ae8804b12c
org.tuxdevelop	spring-batch-lightmin-client-classic	2.0.3	-	51ce125016b11d19285f289ab2ebbbbdc85dc785
org.tuxdevelop	spring-batch-lightmin-client-classic	2.1.0	-	09b819ca48cc3866c74c046ad818d982d7f241ff
org.tuxdevelop	spring-batch-lightmin-client-classic	2.1.1	-	993bfefddf6575f88a049903278382510ee10fbd
org.tuxdevelop	spring-batch-lightmin-client-classic	2.1.2	-	6cde2e4b12dbb886a4b70b25fe9615af19b12bff
org.tuxdevelop	spring-batch-lightmin-client-classic	2.2.0	-	f73ff576ee04723c67b8afb019fb60d5d95010e1
org.tuxdevelop	spring-batch-lightmin-client-classic	2.2.1	-	1ffeac81e502a53c97f3b5ef19d16dbd36421433
org.tweetyproject	machinelearning	1.19	-	103cc5177336ab86ff454b5728be7c3c1b69d4f7
org.tweetyproject	machinelearning	1.20	-	1dc14a90c3bb424a0d155f9d18f5adec0471aebd
org.tweetyproject	machinelearning	1.21	-	584e08575b8ccf7c58980902dd3f59d901905212
org.tweetyproject	machinelearning	1.22	-	bcb609327a52544ee576fb36c9b8911782959794
org.tweetyproject	machinelearning	1.23	-	89a8a1dfc244c175a5468d3f6207a66a78dc10cf
org.tweetyproject	machinelearning	1.24	-	ff460dc4e2ee95ad898cdfd8d213a9209148c0e7
org.tweetyproject	machinelearning	1.25	-	c8391feb55d7194aa7daf85cbec26bc74545a209
org.tweetyproject	machinelearning	1.27	-	e28d812eab6ed21e79c9c9eb1d02d7286787d7af
org.typelevel	cats-effect-concurrent_0.26	3.0-64ae949	-	aa79eed70b68757958e4196c90b0f05e3133e9c5
org.typelevel	cats-effect-concurrent_0.26	3.0-8006968	-	afcccd3939e5d56c3bcb6193ba90f21628e0ae3f
org.typelevel	cats-effect-concurrent_0.26	3.0-8096649	-	793dd8c88502612fa2b866dcb9b2ca6632cfedcc
org.typelevel	cats-effect-concurrent_0.26	3.0-8a09def	-	bcf45cd3cecc28f8b433193c65a183f6ab7727a8
org.typelevel	cats-effect-concurrent_0.26	3.0-cee70ab	-	23bae3252f47fae3f69aa562641dc3b7f83b4808
org.typelevel	cats-effect-concurrent_0.26	3.0-d2cb13e	-	eeaf58b1b2bc7650655c152238344880e398fa09
org.typelevel	cats-effect-concurrent_0.26	3.0-f471c52	-	4a1e2e5ce4d55ad833766d13f2f922ca96e19e41
org.typelevel	cats-effect-concurrent_0.26	3.0-f5eba3c	-	7590bf5900af2374b7fddf7faf18e830625f8cc1
org.typelevel	cats-free_sjs1_2.12	2.1.0	-	855be84d86f2a880d04660c2b903b70f635e22b3
org.typelevel	cats-free_sjs1_2.12	2.1.1	-	1acffcb7a0a8c153bfd074c80ea2eadb1133524e
org.typelevel	cats-free_sjs1_2.12	2.10.0	-	e1b3715c95778221217ec83f78e215a8a386930b
org.typelevel	cats-free_sjs1_2.12	2.11.0	-	2e4f23c133b5aa474b82d9ddedf1445be92638d2
org.typelevel	cats-free_sjs1_2.12	2.12.0	-	49364fb6f885d8077b6596e134ba251f957ffa66
org.typelevel	cats-free_sjs1_2.12	2.13.0	-	3d7554b5316c6d1c46699c69d8ca0f281ad73a40
org.typelevel	cats-free_sjs1_2.12	2.2.0	-	5e531d0e408cf40f0387d84bec2de303cd04ecb4
org.typelevel	cats-free_sjs1_2.12	2.2.0-M1	-	0fd5a661fa7e5f8f3606acccbfe33c2788fb5a72
org.typelevel	cats-free_sjs1_2.12	2.2.0-M2	-	8bfa8f5201737b77dc0be9dc11a4ac7a13e9d795
org.typelevel	cats-free_sjs1_2.12	2.2.0-M3	-	8659b775d423d878de7c0aaad3c15a962085fe99
org.typelevel	cats-free_sjs1_2.12	2.2.0-RC1	-	e5690757b3bf618f29c3dbc995627ae8b6cddeec
org.typelevel	cats-free_sjs1_2.12	2.2.0-RC2	-	f4e5cf6737104cd6fe70e207fb064db31f7179d8
org.typelevel	cats-free_sjs1_2.12	2.2.0-RC3	-	5f008fed48da168650ecbad98b73689ddb61f542
org.typelevel	cats-free_sjs1_2.12	2.2.0-RC4	-	f7fc5a964d17e399be5bad542c7a9d929c247f0e
org.typelevel	cats-free_sjs1_2.12	2.3.0	-	c988da23dfb2caa7a5314817ae3fc46ce2364d14
org.typelevel	cats-free_sjs1_2.12	2.3.0-M1	-	cb2e8069203d28d0a0cfaaacad8eba7bf53556af
org.typelevel	cats-free_sjs1_2.12	2.3.0-M2	-	a38751718bfce4d3d33a802977220c59989244a3
org.typelevel	cats-free_sjs1_2.12	2.3.1	-	b766e6074a61cabf04245e4c69de25b6ad518680
org.typelevel	cats-free_sjs1_2.12	2.4.0	-	b3c23d1a56a7b23f9bf4febceabaeef963cd06d8
org.typelevel	cats-free_sjs1_2.12	2.4.1	-	59f57ce8a24339224a64101b1360b7d42527900d
org.typelevel	cats-free_sjs1_2.12	2.4.2	-	f9ac696d206c547d01adbfd0bb7759ffa61b4a98
org.typelevel	cats-free_sjs1_2.12	2.5.0	-	e2bf26e71492d53e9370bea2074470b87d3f0f97
org.typelevel	cats-free_sjs1_2.12	2.6.0	-	9fd31ff3efc072597c59aeaf1906983bcb986cf6
org.typelevel	cats-free_sjs1_2.12	2.6.1	-	284e202c1f3ca4781350e7c7dfe5ab7f1024075f
org.typelevel	cats-free_sjs1_2.12	2.7.0	-	ca52c8b2b9c9ee6932f6208630038141652eedb8
org.typelevel	cats-free_sjs1_2.12	2.8.0	-	4ad107d5ff9eab5c198efa46539a63e0792062bb
org.typelevel	cats-free_sjs1_2.12	2.9.0	-	7fe0d9b36d81814cc031cbd8ca778640565af88a
org.vertexium	vertexium-accumulo-elasticsearch5-multimodule-test	3.0.0	-	6a56b3a3242102225c3387137a3c597db4c6782b
org.w3	ntriples_common_jvm_2.11	0.7.1	-	daf7408680cb13fca125548019d4354c9be72c3b
org.webjars	xonomy	3.5.0	-	0fd86afe532704d9f30e588831500bae9e3fe613
org.webjars.bower	ag-grid	1.10.0	-	b7838c0387dd1e9a11a3ed1d4974bb7395f1bbf8
org.webjars.bower	ag-grid	1.10.1	-	5114142e4ea0217cfab5ef3b0d3af5686f9f0bb4
org.webjars.bower	ag-grid	1.12.7	-	a6ed0e76b2e52dd4a3ee9e8766e062c2651c6d3a
org.webjars.bower	ag-grid	1.12.8	-	804e5f94827e5ece953bb8e2cd3360288e78663b
org.webjars.bower	ag-grid	1.13.0	-	c865a00952dac876d48ae30f4b2f2a77dc996186
org.webjars.bower	ag-grid	1.16.1	-	7313e44026e2257fe6453f7daae468146b1f82d4
org.webjars.bower	ag-grid	1.4.1	-	4be26305f7d16be0e638ff1766852388daeb0199
org.webjars.bower	ag-grid	1.6.0	-	0852a754fa6381d360c75bd58766695d1fc7ca58
org.webjars.bower	ag-grid	1.7.0	-	e641939b871518cab513c6dbb6c5c9e8e5f0b82d
org.webjars.bower	ag-grid	1.8.0	-	66650b5b399a72cc32f7dac2f7b5a9adbe1aed80
org.webjars.bower	ag-grid	1.8.1	-	784f6b909db9e583201d9184bb4adf241c07b2c4
org.webjars.bower	ag-grid	1.9.0	-	c5485f122ccec6d192c8e7f131cd406e4cb4daa5
org.webjars.bower	ag-grid	1.9.2	-	2d1b062402c7596fba398fe960aad384944da3ac
org.webjars.bower	ag-grid	17.0.0	-	101bb478537530c8e4d3f002ebefbd38f422b394
org.webjars.bower	ag-grid	2.1.3	-	2868ffcb08c8fe49a444a5991eeeb64712d3f306
org.webjars.bower	ag-grid	3.3.3	-	0e18828a4ad12fdd635a91bcfaaf1e513d68e819
org.webjars.bower	ag-grid	4.0.1	-	e1f7fc052af5f693a53a18c6e717cd2c80d135ce
org.webjars.bower	ag-grid	5.0.3	-	690766aa59f368896555db704e2cdabda5e1dbf8
org.webjars.bower	ag-grid	5.0.4	-	451b5fcaa5d8db8b8335462bb8ed2c96fda0b264
org.webjars.bower	ag-grid	5.0.5	-	2685cd2c4f3dd58e8bd864a79390b075f7b6592d
org.webjars.bower	ag-grid	5.0.6	-	1f292065ca48b0f25c547993a0900d4f00dd3ee6
org.webjars.bower	ag-grid	5.2.0	-	5945feb89aa5504e976551e9b96e0b5a6ea316ad
org.webjars.bower	ag-grid	5.4.0	-	09848c005b1ed05897f76054b8b7a55d5611a154
org.webjars.bower	ag-grid	6.2.1	-	d1a9fd9a9091d93f99ea40d635fa6dca6a77cdf1
org.webjars.bower	ag-grid	7.2.2	-	c74989b46e9389f9cc920ee263c5cadd91382d06
org.webjars.bower	ag-grid	8.0.0	-	cb2bf2b1fd566c0587ff737666cd5537c0384c36
org.webjars.bower	ag-grid	8.0.1	-	f07a8d104ade6cd5ed9a5e91d8a30d9049272e12
org.webjars.bower	ag-grid	8.1.0	-	cf96bdc5daa7b1dca070e5d274345bb29e2aeed7
org.webjars.bowergithub.blueimp	javascript-md5	2.9.0	-	f7c102a0c8fd12bce54e3f97bb2dc597f2f0869c
org.webjars.bowergithub.jonschlinkert	log-utils	0.2.1	-	307c1c9f9cf7be33cf73a8d3dd8d98e1213959c7
org.webjars.bowergithub.polymerelements	iron-test-helpers	1.4.1	-	c757a132f321cd4fcccf9d8252dd745208fc4346
org.webjars.bowergithub.polymerelements	iron-test-helpers	2.0.0	-	cbeaa7d1dbe000f89fd7736a3a2e18254e792c38
org.webjars.bowergithub.polymerelements	iron-test-helpers	2.0.1	-	424ae0b93dfd9d640b4c03f74d857d854d536346
org.webjars.bowergithub.qix-	color-convert	1.9.3	-	a57b98d3279f2cb32540882799be322a73f23c35
org.webjars.npm	angular-svg-round-progressbar	1.1.0	-	2d54b7dda55585f6b5c4b79395bd6514f6ab4674
org.webjars.npm	angular-svg-round-progressbar	1.2.1	-	e35083d8fc175eb2d9e8c1afd9072a87dd1efe6d
org.webjars.npm	aws-sdk__protocol-http	3.110.0	-	2e21b459dc30aa680779462c8252012d4899b2d6
org.webjars.npm	aws-sdk__protocol-http	3.190.0	-	3b5e57d06357e3407ef942b255ca1a383ff0e02d
org.webjars.npm	aws-sdk__protocol-http	3.58.0	-	94cc051e47187fb22f5f117f3dc7f312984e9bcc
org.webjars.npm	aws-sdk__protocol-http	3.6.1	-	bd5ccdcc6a745d9c721a575fc8500e135e1d817f
org.webjars.npm	d3-geo-projection	0.2.16	-	7480536a098a452efe551a1a6c338c79df4339be
org.webjars.npm	d3-geo-projection	1.2.1	-	fefb16249c3bb8f35ae3e76a2df9c48e141d8e97
org.webjars.npm	d3-geo-projection	2.1.2	-	83876596dffabe0cc0c1f90b771155ded8ced622
org.webjars.npm	d3-geo-projection	2.4.0	-	bf63cf21113dd60bbff64127721ebad224b221db
org.webjars.npm	d3-geo-projection	2.5.0	-	9f6da81fb75ebbe693292d454dd335a7c4b15862
org.webjars.npm	d3-geo-projection	2.5.1	-	27493220e217372ede3b06a921702edd87d64c38
org.webjars.npm	d3-geo-projection	2.8.1	-	d1d0458cd3d0b68cef217d4277444605b51b31ca
org.webjars.npm	d3-geo-projection	3.0.0	-	300d7393f85d67f9c8acc7e28daadf7564b8ca02
org.webjars.npm	d3-geo-projection	3.0.0-rc.1	-	c4d9e59566028442f0e2be25040f9f941c10beee
org.webjars.npm	d3-geo-projection	4.0.0	-	c23fec87f4b2816d89f49b0215528eb1b8fbe284
org.webjars.npm	jest__types	24.5.0	-	d9cf8e6b8524ae5502c9b2f0ce195a321a456646
org.webjars.npm	jest__types	24.8.0	-	943dd8e42fb4df9d704052b737e78077b8f069eb
org.webjars.npm	jest__types	24.9.0	-	1c0709f45a082181ac304f8fe76c109426d8f3c9
org.webjars.npm	jest__types	29.6.3	-	dc958edfa566cea12f40c54abc23d08656504786
org.webjars.npm	jupyterlab__nbformat	4.0.0-alpha.9	-	e5e64ec96e7bdbd5bbcf840ce138180a99203050
org.webjars.npm	localforage-driver-commons	1.0.3	-	45d2b0da98a72616ba8096859d58d85a0bd1ec9c
org.webjars.npm	localtunnel	1.5.1	-	85a56445891e75080907031889039164cbe7aeb5
org.webjars.npm	localtunnel	1.8.3	-	dece1a7b047fc6d959300454df2cac8cbaf4f7f6
org.webjars.npm	localtunnel	1.9.1	-	c23eee7d2982db578e1a284e6b68e63ff96e3d91
org.webjars.npm	localtunnel	1.9.2	-	14bc592c5593a4691449a388c010625f5a02ab85
org.webjars.npm	localtunnel	2.0.2	-	f666c85c71c775beaf244b529cd52ff15673c15f
org.webjars.npm	nodemailer-sendgrid-transport	0.2.0	-	cf6892861322950f0363076444c61c2f718dfde9
org.webjars.npm	octokit__openapi-types	12.11.0	-	90d6e5210f73f949a1789fb3351f9854e5b6a74a
org.webjars.npm	octokit__openapi-types	6.0.0	-	5368da40da504e68db56b5e2132d2a781c7be5da
org.webjars.npm	octokit__openapi-types	7.3.5	-	71974fbd56cd0ca9f74bcbde7d457c10835abce0
org.webjars.npm	postcss-colormin	2.2.2	-	f8e3075de20ec335d442815bca2592fde6d3ca39
org.webjars.npm	postcss-colormin	4.0.0	-	f512bdeb09ae4102b85465de0e698727747e24a8
org.webjars.npm	postcss-colormin	4.0.0-rc.2	-	e6ffbe44e2055b2c867afde618a116a1913c0cbb
org.webjars.npm	postcss-colormin	4.0.3	-	f68492ea465e0b93b2783dc46cbfb58e9ab968a1
org.webjars.npm	postcss-colormin	5.3.0	-	56ac8d1b18d0b3b28220b28e894c245d5ca7e0ec
org.webjars.npm	postinstall-postinstall	2.1.0	-	d88e7746c893176b8dc840b3f6722cff11aeaf36
org.webjars.npm	prettier-bytes	1.0.4	-	888c9c22c4b55e718f70a5107c053e1c600c2125
org.webjars.npm	proclaim	3.5.1	-	f762d91c00fdb005732f527f1728fcc1bec12e33
org.webjars.npm	reach__dialog	0.17.0	-	93ccce01704e944e75c4952b0cb34360d91f2114
org.webjars.npm	reach__dialog	0.18.0-pre.5	-	403873068926f4906b0f8ef590ac563c498f8008
org.webjars.npm	react-keyed-flatten-children	3.0.0	-	4f97010a9467dbb572b64c03b7f8139d143a55ce
org.webjars.npm	react-prefixer	1.1.4	-	90cbbcdc345d9833410555f20bb24d49635fc087
org.webjars.npm	react-ui-layout	1.0.4	-	c3f6af83348156b6a87c1ec3ab3495a78b223c9e
org.webjars.npm	socket.io__component-emitter	3.0.0	-	335a7ee868b440a025c1a5c8bd7fb987d053336c
org.webjars.npm	socket.io__component-emitter	3.1.0	-	8ef0358c6e306060955e01c152a9a14369e1785d
org.webjars.npm	uniq	1.0.1	-	8618b082be83e33616798b884dd5c9e8d2202a2f
org.webjars.npm	vue-template-compiler	2.0.0-alpha.8	-	bf8231be18b4c9d0ab0b9d73ac4a67fccfef021b
org.webjars.npm	vue-template-compiler	2.0.0-beta.8	-	c1ac6c838ffccfbadb5241ff2633355fbe56d675
org.webjars.npm	vue-template-compiler	2.0.0-rc.2	-	b83e50ad6ad611b66bcf49478dd2aad3c88898d7
org.webjars.npm	vue-template-compiler	2.2.2	-	0c51e91a5c5e84cff67db1d4c532981603283468
org.webjars.npm	vue-template-compiler	2.4.2	-	33816342d486fa35ce2517cc428deb8b0232020d
org.webjars.npm	vue-template-compiler	2.5.2	-	2b66721feb8e79ad2cdd7c38d31cedf1d247445f
